ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
786,Embase,,,Arthroscopic Primary Repair of the Anterior Cruciate Ligament (ACL),2018,clinicaltrials.gov,#VALUE!,arthroscopicprimaryrepairoftheanteriorcruciateligament(acl),
789,Embase,,,Quadrupled Semitendinosus Graft and Traditional Hamstrings Graft in Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial,2018,clinicaltrials.gov,#VALUE!,quadrupledsemitendinosusgraftandtraditionalhamstringsgraftinanteriorcruciateligamentreconstruction:randomizedcontrolledtrial,
792,Embase,,"Zeman P., Kasl J., Tupý R., Frei R., Kott O., Kautzner J.",Evaluation of the MRI findings on a tendon graft after the anatomic anterior cruciate ligament reconstruction in patients with versus without the application of platelet-rich fibrin - Results of the,2018,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,Zeman,evaluationofthemrifindingsonatendongraftaftertheanatomicanteriorcruciateligamentreconstructioninpatientswithversuswithouttheapplicationofplateletrichfibrinresultsofthe,
793,Embase,,,Randomized Controlled Trial for the Use of an Osteoconductive Scaffold in ACL-Reconstruction,2017,clinicaltrials.gov,#VALUE!,randomizedcontrolledtrialfortheuseofanosteoconductivescaffoldinaclreconstruction,
800,Embase,,,"A Prospective, Randomised Study Investigating the Use of a Fixed Loop Versus an Adjustable Suspensory Loop in Anterior Cruciate Ligament Reconstruction - a Comparison of Clinical and Functional Outcome",2017,clinicaltrials.gov,#VALUE!,aprospectiverandomisedstudyinvestigatingtheuseofafixedloopversusanadjustablesuspensoryloopinanteriorcruciateligamentreconstructionacomparisonofclinicalandfunctionaloutcome,
803,Embase,,,Arthroscopic ACL Reconstruction: Hamstring Versus Quadriceps Tendon Autograft,2017,clinicaltrials.gov,#VALUE!,arthroscopicaclreconstruction:hamstringversusquadricepstendonautograft,
805,Embase,,,"Graft Selection in Anatomic Anterior Cruciate Ligament Reconstruction: Patella, Hamstrings or Quadriceps Tendon Autograft",2017,clinicaltrials.gov,#VALUE!,graftselectioninanatomicanteriorcruciateligamentreconstruction:patellahamstringsorquadricepstendonautograft,
806,Embase,,,What is the Functional Status of Anterior Cruciate Ligament Reconstruction (ACLR) Patients at Discharge From Rehabilitation,2017,clinicaltrials.gov,#VALUE!,whatisthefunctionalstatusofanteriorcruciateligamentreconstruction(aclr)patientsatdischargefromrehabilitation,
809,Embase,,,Can Targeted Exercise Improve Knee Strength in Patients With Persisting Hamstring Deficiency Following ACL-reconstruction? - A Randomized Controlled Trial,2016,clinicaltrials.gov,#VALUE!,cantargetedexerciseimprovekneestrengthinpatientswithpersistinghamstringdeficiencyfollowingaclreconstruction?arandomizedcontrolledtrial,
812,Embase,,"Joshi A., Kayasth N., Shrestha S., Kc B.R.",Infra Patellar Branch of Saphenous Nerve Injury during Hamstring Graft Harvest: Vertical versus Oblique Incisions,2016,Journal of Nepal Health Research Council,Joshi,infrapatellarbranchofsaphenousnerveinjuryduringhamstringgraft harvest:verticalversusobliqueincisions,
823,Embase,,,MRI Study of Ballooning and Ligamentisation Short Transplants ACL Hamstring According to Technical DT4,2015,clinicaltrials.gov,#VALUE!,mristudyofballooningandligamentisationshorttransplantsaclhamstringaccordingtotechnicaldt4,
836,Embase,,,Acute Anterior Cruciate Ligament Rupture; RecOnsTruction Or Repair?,2014,clinicaltrials.gov,#VALUE!,acuteanteriorcruciateligamentrupturereconstructionorrepair?,
843,Embase,,"Barenius B., Ponzer S., Shalabi A., Bujak R., Norlén L., Eriksson K.",Increased risk of osteoarthritis after anterior cruciate ligament reconstruction: a 14-year follow-up study of a randomized controlled trial.,2014,The American journal of sports medicine,Barenius,increasedriskofosteoarthritisafteranteriorcruciateligamentreconstruction:a14yearfollowupstudyofarandomizedcontrolledtrial,
849,Embase,,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte Jr. A., Martinelli M., Bryk F.F.",Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial.,2013,The American journal of sports medicine,Fukuda,openkineticchainexercisesinarestrictedrangeofmotionafteranteriorcruciateligamentreconstruction:arandomizedcontrolledclinicaltrial,
850,Embase,,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial.,2013,The American journal of sports medicine,Fu,theeffectofearlywholebodyvibrationtherapyonneuromuscularcontrolafteranteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
856,Embase,,"Ahldén M., Sernert N., Karlsson J., Kartus J.",A prospective randomized study comparing double- and single-bundle techniques for anterior cruciate ligament reconstruction.,2013,The American journal of sports medicine,Ahldén,aprospectiverandomizedstudycomparingdoubleandsinglebundletechniquesforanteriorcruciateligamentreconstruction,
857,Embase,,"McRae S., Leiter J., McCormack R., Old J., MacDonald P.",Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,2013,The American journal of sports medicine,McRae,ipsilateralversuscontralateralhamstringgraftsinanteriorcruciateligamentreconstruction:aprospectiverandomizedtrial,
858,Embase,,,Clinical Outcome and Tunnel Widening After Hamstring Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Computed Tomography - Based Trial Comparing Aperture With Cortical Fixation,2012,clinicaltrials.gov,#VALUE!,clinicaloutcomeandtunnelwideningafterhamstringanteriorcruciateligamentreconstruction:aprospectiverandomizedcomputedtomographybasedtrialcomparingaperturewithcorticalfixation,
861,Embase,,,Tibial Tunnel Widening in ACL Reconstruction-Comparing Two Bioscrews: A Prospective Randomized Clinical Trial,2012,clinicaltrials.gov,#VALUE!,tibialtunnelwideninginaclreconstructioncomparingtwobioscrews:aprospectiverandomizedclinicaltrial,
862,Embase,,"Mutsuzaki H., Kanamori A., Ikeda K., Hioki S., Kinugasa T., Sakane M.",Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial.,2012,The American journal of sports medicine,Mutsuzaki,effectofcalciumphosphatehybridizedtendongraftinanteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
863,Embase,,"Suomalainen P., Järvelä T., Paakkala A., Kannus P., Järvinen M.",Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective randomized study with 5-year results.,2012,The American journal of sports medicine,Suomalainen,doublebundleversussinglebundleanteriorcruciateligamentreconstruction:aprospectiverandomizedstudywith5yearresults,
864,Embase,,,A Prospective and Consecutive Clinical Evaluation of Soft Tissue Regeneration's L-C Ligament® in Primary ACL Reconstruction,2012,clinicaltrials.gov,#VALUE!,aprospectiveandconsecutiveclinicalevaluationofsofttissueregeneration'slcligament®inprimaryaclreconstruction,
866,Embase,,"Hussein M., van Eck C.F., Cretnik A., Dinevski D., Fu F.H.","Prospective randomized clinical evaluation of conventional single-bundle, anatomic single-bundle, and anatomic double-bundle anterior cruciate ligament reconstruction: 281 cases with 3- to 5-year follow-up.",2012,The American journal of sports medicine,Hussein,prospectiverandomizedclinicalevaluationofconventionalsinglebundleanatomicsinglebundleandanatomicdoublebundleanteriorcruciateligamentreconstruction:281caseswith3to5yearfollowup,
868,Embase,,"Demirağ B., Ermutlu C., Aydemir F., Durak K.",A comparison of clinical outcome of augmentation and standard reconstruction techniques for partial anterior cruciate ligament tears,2012,Eklem hastalıkları ve cerrahisi = Joint diseases & related surgery,Demirağ,acomparisonofclinicaloutcomeofaugmentationandstandardreconstructiontechniquesforpartialanteriorcruciateligamenttears,
869,Embase,,"Sajovic M., Strahovnik A., Dernovsek M.Z., Skaza K.",Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,2011,The American journal of sports medicine,Sajovic,qualityoflifeandclinicaloutcomecomparisonofsemitendinosusandgracilistendonversuspatellartendonautograftsforanteriorcruciateligamentreconstruction:an11yearfollowupofarandomizedcontrolledtrial,
870,Embase,,"De Wall M., Scholes C.J., Patel S., Coolican M.R., Parker D.A.",Tibial fixation in anterior cruciate ligament reconstruction: a prospective randomized study comparing metal interference screw and staples with a centrally placed polyethylene screw and sheath.,2011,The American journal of sports medicine,De,tibialfixationinanteriorcruciateligamentreconstruction:aprospectiverandomizedstudycomparingmetalinterferencescrewandstapleswithacentrallyplacedpolyethylenescrewandsheath,
871,Embase,,"Suomalainen P., Moisala A.S., Paakkala A., Kannus P., Järvelä T.",Double-bundle versus single-bundle anterior cruciate ligament reconstruction: randomized clinical and magnetic resonance imaging study with 2-year follow-up.,2011,The American journal of sports medicine,Suomalainen,doublebundleversussinglebundleanteriorcruciateligamentreconstruction:randomizedclinicalandmagneticresonanceimagingstudywith2yearfollowup,
874,Embase,,,"Proprioceptive Function, Postural Stability & Clinical Outcome After Stump Preserving Anterior Cruciate Ligament Reconstruction Surgery - A Comparative Study",2011,clinicaltrials.gov,#VALUE!,proprioceptivefunctionposturalstability&clinicaloutcomeafterstumppreservinganteriorcruciateligamentreconstructionsurgeryacomparativestudy,
878,Embase,,"Stener S., Ejerhed L., Sernert N., Laxdal G., Rostgård-Christensen L., Kartus J.","A long-term, prospective, randomized study comparing biodegradable and metal interference screws in anterior cruciate ligament reconstruction surgery: radiographic results and clinical outcome.",2010,The American journal of sports medicine,Stener,alongtermprospectiverandomizedstudycomparingbiodegradableandmetalinterferencescrewsinanteriorcruciateligamentreconstructionsurgery:radiographicresultsandclinicaloutcome,
879,Embase,,"Barenius B., Nordlander M., Ponzer S., Tidermark J., Eriksson K.",Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,2010,The American journal of sports medicine,Barenius,qualityoflifeandclinicaloutcomeafteranteriorcruciateligamentreconstructionusingpatellartendongraftorquadrupledsemitendinosusgraft:an8yearfollowupofarandomizedcontrolledtrial,
880,Embase,,,Effects of Hamstring Training in Different Modes on Stabilizing Knee Joints With Anterior Drawer Laxity,2010,clinicaltrials.gov,#VALUE!,effectsofhamstringtrainingindifferentmodesonstabilizingkneejointswithanteriordrawerlaxity,
884,Embase,,"Jagodzinski M., Geiges B., von Falck C., Knobloch K., Haasper C., Brand J., Hankemeier S., Krettek C., Meller R.",Biodegradable screw versus a press-fit bone plug fixation for hamstring anterior cruciate ligament reconstruction: a prospective randomized study.,2010,The American journal of sports medicine,Jagodzinski,biodegradablescrewversusapressfitboneplugfixationforhamstringanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
885,Embase,,"Holm I., Oiestad B.E., Risberg M.A., Aune A.K.",No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up.,2010,The American journal of sports medicine,Holm,nodifferenceinkneefunctionorprevalenceofosteoarthritisafterreconstructionoftheanteriorcruciateligamentwith4strandhamstringautograftversuspatellartendonboneautograft:arandomizedstudywith10yearfollowup,
886,Embase,,"Sekir U., Gur H., Akova B.",Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft.,2010,The American journal of sports medicine,Sekir,earlyversuslatestartofisokinetichamstringstrengtheningexerciseafteranteriorcruciateligamentreconstructionwithpatellartendongraft,
889,Embase,,"Aglietti P., Giron F., Losco M., Cuomo P., Ciardullo A., Mondanelli N.","Comparison between single-and double-bundle anterior cruciate ligament reconstruction: a prospective, randomized, single-blinded clinical trial.",2010,The American journal of sports medicine,Aglietti,comparisonbetweensingleanddoublebundleanteriorcruciateligamentreconstruction:aprospectiverandomizedsingleblindedclinicaltrial,
893,Embase,,"Laoruengthana A., Pattayakorn S., Chotanaputhi T., Kosiyatrakul A.","Clinical comparison between six-strand hamstring tendon and patellar tendon autograft in arthroscopic anterior cruciate ligament reconstruction: A prospective, randomized clinical trial",2009,Journal of the Medical Association of Thailand,Laoruengthana,clinicalcomparisonbetweensixstrandhamstringtendonandpatellartendonautograftinarthroscopicanteriorcruciateligamentreconstruction:aprospectiverandomizedclinicaltrial,
907,Embase,,"Liu H.G., Chen S.X., Zhao C.D., Ding L.J., Situ J.",Comparative study on reconstruction of anterior cruciate ligaments with allografts and hamstring tendon under arthroscopy,2008,Zhongguo gu shang = China journal of orthopaedics and traumatology,Liu,comparativestudyonreconstructionofanteriorcruciateligamentswithallograftsandhamstringtendonunderarthroscopy,
913,Embase,,,"A Randomized Clinical Trial Comparing Three Methods for Anterior Cruciate Ligament Reconstruction: Patellar Tendon, Quadruple Semitendinosus/Gracilis and Double-Bundle Semitendinosus/Gracilis Grafts.",2007,clinicaltrials.gov,#VALUE!,arandomizedclinicaltrialcomparingthreemethodsforanteriorcruciateligamentreconstruction:patellartendonquadruplesemitendinosus/gracilisanddoublebundlesemitendinosus/gracilisgrafts,
928,Embase,,,Bone Tunnel Widening Following ACL Reconstruction,2005,clinicaltrials.gov,#VALUE!,bonetunnelwideningfollowingaclreconstruction,
938,Embase,,"Robert H., Es-Sayeh J.",The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons.,2004,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Robert,theroleofperiostealflapinthepreventionoffemoralwideninginanteriorcruciateligamentreconstructionusinghamstringtendons,
941,Embase,,"Henriksson M., Rockborn P., Good L.",Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up.,2002,Scandinavian journal of medicine & science in sports,Henriksson,rangeofmotiontraininginbracevsplasterimmobilizationafteranteriorcruciateligamentreconstruction:aprospectiverandomizedcomparisonwitha2yearfollowup,
944,Embase,,"Feller J.A., Webster K.E., Gavin B.",Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft.,2001,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Feller,earlypostoperativemorbidityfollowinganteriorcruciateligamentreconstruction:patellartendonversushamstringgraft,
946,Embase,,"Eriksson K., Anderberg P., Hamberg P., Olerud P., Wredmark T.",There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients.,2001,Scandinavian journal of medicine & science in sports,Eriksson,therearedifferencesinearlymorbidityafteraclreconstructionwhencomparingpatellartendonandsemitendinosustendongraftaprospectiverandomizedstudyof107patients,
949,Embase,,"Mikkelsen C., Werner S., Eriksson E.",Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study.,2000,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Mikkelsen,closedkineticchainalonecomparedtocombinedopenandclosedkineticchainexercisesforquadricepsstrengtheningafteranteriorcruciateligamentreconstructionwithrespecttoreturntosports:aprospectivematchedfollowupstudy,
950,Embase,,"Jansson K.A., Harilainen A., Sandelin J., Karjalainen P.T., Aronen H.J., Tallroth K.","Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up.",1999,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Jansson,bonetunnelenlargementafteranteriorcruciateligamentreconstructionwiththehamstringautograftandendobuttonfixationtechniqueaclinicalradiographicandmagneticresonanceimagingstudywith2yearsfollowup,
951,Embase,,"Feller J., Bartlett J., Chapman S., Delahunt M.",Use of an extension-assisting brace following anterior cruciate ligament reconstruction.,1997,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Feller,useofanextensionassistingbracefollowinganteriorcruciateligamentreconstruction,
953,Embase,,"Goertzen M., Schulitz K.P.",Isolated intraarticular plasty of the semitendinosus or combined intra- and extra-articular plasty in chronic anterior laxity of the knee,1994,Revue de chirurgie orthopédique et réparatrice de l'appareil moteur,Goertzen,isolatedintraarticularplastyofthesemitendinosusorcombinedintraandextraarticularplastyinchronicanteriorlaxityoftheknee,
959,Embase,,,Effects of Early Rehabilitation Using Blood Flow Restriction and/or Surface Electromyography Biofeedback on Quadriceps Activation and Strength After Anterior Cruciate Ligament Reconstruction: A Multicenter Randomized Controlled Trial,2025,clinicaltrials.gov,#VALUE!,effectsofearlyrehabilitationusingbloodflowrestrictionand/orsurfaceelectromyographybiofeedbackonquadricepsactivationandstrengthafteranteriorcruciateligamentreconstruction:amulticenterrandomizedcontrolledtrial,
963,Embase,,,Knee Extensors Activation Device Versus Rolled Towel for Early Quadriceps Activation After ACL Reconstruction: Protocol for a Randomized Controlled Trial,2025,clinicaltrials.gov,#VALUE!,kneeextensorsactivationdeviceversusrolledtowelforearlyquadricepsactivationafteraclreconstruction:protocolforarandomizedcontrolledtrial,
965,Embase,,,ACL Reconstruction With Quadriceps Tendon Graft vs. Quadrupled Semitendinosus Graft: A Comparison of Patients From the Danish National ACL Reconstruction Database,2025,clinicaltrials.gov,#VALUE!,aclreconstructionwithquadricepstendongraftvsquadrupledsemitendinosusgraft:acomparisonofpatientsfromthedanishnationalaclreconstructiondatabase,
967,Embase,,,Comparison of Two Different Rehabilitation Approaches Applied After Anterior Cruciate Ligament Reconstruction,2025,clinicaltrials.gov,#VALUE!,comparisonoftwodifferentrehabilitationapproachesappliedafteranteriorcruciateligamentreconstruction,
969,Embase,,,"The Effect of Cognitive-Based Neuromuscular Exercises on Reaction Time, Joint Position Sense, Proprioceptive Force Sense and Balance in Individuals Who Had Anterior Cruciate Ligament Surgery",2024,clinicaltrials.gov,#VALUE!,theeffectofcognitivebasedneuromuscularexercisesonreactiontimejointpositionsenseproprioceptiveforcesenseandbalanceinindividualswhohadanteriorcruciateligamentsurgery,
971,Embase,,,"Comparison of Conservative Treatment With Blood Flow Restriction With Standard Management in Total ACL Rupture. ""Randomized Clinical Trial""",2024,clinicaltrials.gov,#VALUE!,"comparisonofconservativetreatmentwithbloodflowrestrictionwithstandardmanagementintotalaclrupture""randomizedclinicaltrial""",
974,Embase,,,Exploring Prolonged Arthrogenic Muscle Responses and Associated Factors After Anterior Cruciate Ligament Reconstruction,2024,clinicaltrials.gov,#VALUE!,exploringprolongedarthrogenicmuscleresponsesandassociatedfactorsafteranteriorcruciateligamentreconstruction,
979,Embase,,,"Reconstruction of the Anterior Cruciated Ligament With Quadriceps Tendon Graft With Bone Plug vs Bone Patellar Tendon Bone Graft, a Randomized Clinical Controlled Essay With 2 Years of Follow up",2023,clinicaltrials.gov,#VALUE!,reconstructionoftheanteriorcruciatedligamentwithquadricepstendongraftwithboneplugvsbonepatellartendonbonegraftarandomizedclinicalcontrolledessaywith2yearsoffollowup,
981,Embase,,,Effects of Platelet-Rich Fibrin on Knee Muscle Strength and Function in Patients With Anterior Cruciate Ligament Reconstruction,2023,clinicaltrials.gov,#VALUE!,effectsofplateletrichfibrinonkneemusclestrengthandfunctioninpatientswithanteriorcruciateligamentreconstruction,
982,Embase,,,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction in Hamstring Group,2023,clinicaltrials.gov,#VALUE!,reducedkneeflexionstrength18yearsafteraclreconstructioninhamstringgroup,
983,Embase,,,Anterior Cruciate Ligament Reconstruction With Quadriceps Tendon Bone Autograft,2023,clinicaltrials.gov,#VALUE!,anteriorcruciateligamentreconstructionwithquadricepstendonboneautograft,
985,Embase,,,Use of Nordic Hamstring Exercise to Improve Hamstrings Function in Patients After ACL Reconstruction,2022,clinicaltrials.gov,#VALUE!,useofnordichamstringexercisetoimprovehamstringsfunctioninpatientsafteraclreconstruction,
987,Embase,,,All-Inside Single-Bundle for ACL Reconstruction With Full Thickness of the Peroneus Longus Tendon Compared to the Six-strand-hamstring Autograft,2022,clinicaltrials.gov,#VALUE!,allinsidesinglebundleforaclreconstructionwithfullthicknessoftheperoneuslongustendoncomparedtothesixstrandhamstringautograft,
988,Embase,,,Medial Collateral Ligament Reconstruction With Anteromedial Reinforcement for Medial and Anteromedial Rotatory Knee Instability,2022,clinicaltrials.gov,#VALUE!,medialcollateralligamentreconstructionwithanteromedialreinforcementformedialandanteromedialrotatorykneeinstability,
989,Embase,,,All Soft Tissue Quadriceps Tendon Autograft Versus Patellar Tendon Autograft in Anterior Cruciate Ligament Reconstruction: a Randomized Controlled Trial,2022,clinicaltrials.gov,#VALUE!,allsofttissuequadricepstendonautograftversuspatellartendonautograftinanteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
990,Embase,,,Normalization of Gait After ACL Reconstruction: A Comparative Study Between Home-based Versus Standardized Therapy,2022,clinicaltrials.gov,#VALUE!,normalizationofgaitafteraclreconstruction:acomparativestudybetweenhomebasedversusstandardizedtherapy,
991,Embase,,,Blood Flow Restrictive Training Following Medial Patellofemoral Ligament and Anterior Cruciate Ligament Reconstruction Rehabilitation,2022,clinicaltrials.gov,#VALUE!,bloodflowrestrictivetrainingfollowingmedialpatellofemoralligamentandanteriorcruciateligamentreconstructionrehabilitation,
995,Embase,,,Optimizing GRAft SElection for ACL Reconstruction (GRASE-ACL Trial) - a Three-armed Randomized Controlled Trial,2022,clinicaltrials.gov,#VALUE!,optimizinggraftselectionforaclreconstruction(graseacltrial)athreearmedrandomizedcontrolledtrial,
999,Embase,,,Clinical and MRI Evaluation of ACL Reconstruction Results in Adolescents With Follow-up at Least 3 Years.,2021,clinicaltrials.gov,#VALUE!,clinicalandmrievaluationofaclreconstructionresultsinadolescentswithfollowupatleast3years,
1003,Embase,,,"A Double-Blinded, Randomized-Controlled-Trial to Investigate the Effect of Pulsed Electromagnetic Field (PEMF) for Patients With Quadriceps Weakness After Anterior Cruciate Ligament Reconstruction (ACLR)",2021,clinicaltrials.gov,#VALUE!,adoubleblindedrandomizedcontrolledtrialtoinvestigatetheeffectofpulsedelectromagneticfield(pemf)forpatientswithquadricepsweaknessafteranteriorcruciateligamentreconstruction(aclr),
1005,Embase,,,Prospective Comparison Of Arthroscopic Anterior Cruciate Ligament Reconstrictions Made With Hamstring Tendon And Quadriceps Tendon Autografts,2021,clinicaltrials.gov,#VALUE!,prospectivecomparisonofarthroscopicanteriorcruciateligamentreconstrictionsmadewithhamstringtendonandquadricepstendonautografts,
1006,Embase,,,Subjective Outcomes After ACL Reconstruction With BQT Autograft,2021,clinicaltrials.gov,#VALUE!,subjectiveoutcomesafteraclreconstructionwithbqtautograft,
1007,Embase,,,Comparison of Clinical Results of Adjustable Femoral Loop With Three Different Techniques in Patients Who Underwent Arthroscopic ACL Reconstruction With Hamstring Autograft: A Prospective Randomised Clinical Study,2020,clinicaltrials.gov,#VALUE!,comparisonofclinicalresultsofadjustablefemoralloopwiththreedifferenttechniquesinpatientswhounderwentarthroscopicaclreconstructionwithhamstringautograft:aprospectiverandomisedclinicalstudy,
1011,Embase,,,Comparison of Functional Outcome Between Bone Quadriceps Tendon (BQT) and Single-Bundle Hamstring Tendon (SBHT) Autograft in Arthroscopic-assissted Anterior Cruciate Ligament Reconstruction: a Prospective Cohort Study,2020,clinicaltrials.gov,#VALUE!,comparisonoffunctionaloutcomebetweenbonequadricepstendon(bqt)andsinglebundlehamstringtendon(sbht)autograftinarthroscopicassisstedanteriorcruciateligamentreconstruction:aprospectivecohortstudy,
1013,Embase,,,Blood Flow Restriction Training in the Adolescent Patient: Effects on Muscle Strength and Overall Function Following Anterior Cruciate Ligament Reconstruction Surgery,2020,clinicaltrials.gov,#VALUE!,bloodflowrestrictiontrainingintheadolescentpatient:effectsonmusclestrengthandoverallfunctionfollowinganteriorcruciateligamentreconstructionsurgery,
1015,Embase,,,Postoperative ERIS Knee Splinting Following ACLR: A Randomized Clinical Trial,2020,clinicaltrials.gov,#VALUE!,postoperativeeriskneesplintingfollowingaclr:arandomizedclinicaltrial,
1016,Embase,,,SEQUAR - SEmitendinosus vs QUadriceps in Anterior Cruciate Ligament Reconstruction - a Prospective Randomized Study,2020,clinicaltrials.gov,#VALUE!,sequarsemitendinosusvsquadricepsinanteriorcruciateligamentreconstructionaprospectiverandomizedstudy,
1020,Embase,,,Soft-tissue Quadriceps Autograft ACL-reconstruction in the Skeletally-immature Vs. Hamstrings (SQuASH): a Multi-Centre Randomized Controlled Trial,2019,clinicaltrials.gov,#VALUE!,softtissuequadricepsautograftaclreconstructionintheskeletallyimmaturevshamstrings(squash):amulticentrerandomizedcontrolledtrial,
1024,Embase,,,Blood Flow Restriction Therapy to Prevent Muscle Atrophy Following Anterior Cruciate Ligament Reconstruction,2018,clinicaltrials.gov,#VALUE!,bloodflowrestrictiontherapytopreventmuscleatrophyfollowinganteriorcruciateligamentreconstruction,
1032,Embase,,,Arthroscopic ACL Reconstruction: Hamstring Versus Quadriceps Tendon Autograft,2017,clinicaltrials.gov,#VALUE!,arthroscopicaclreconstruction:hamstringversusquadricepstendonautograft,
1033,Embase,,,"Graft Selection in Anatomic Anterior Cruciate Ligament Reconstruction: Patella, Hamstrings or Quadriceps Tendon Autograft",2017,clinicaltrials.gov,#VALUE!,graftselectioninanatomicanteriorcruciateligamentreconstruction:patellahamstringsorquadricepstendonautograft,
1034,Embase,,,What is the Functional Status of Anterior Cruciate Ligament Reconstruction (ACLR) Patients at Discharge From Rehabilitation,2017,clinicaltrials.gov,#VALUE!,whatisthefunctionalstatusofanteriorcruciateligamentreconstruction(aclr)patientsatdischargefromrehabilitation,
1035,Embase,,,Can Targeted Exercise Improve Knee Strength in Patients With Persisting Hamstring Deficiency Following ACL-reconstruction? - A Randomized Controlled Trial,2016,clinicaltrials.gov,#VALUE!,cantargetedexerciseimprovekneestrengthinpatientswithpersistinghamstringdeficiencyfollowingaclreconstruction?arandomizedcontrolledtrial,
1037,Embase,,"Ouyang X., Hong S.D., Xin F., Wang L., Yang X.W., Wang J.R., Wang Q., Cui W.D., Zhang A.J., Zhao Z.X.",The curative efficacy of arthroscopic therapy in treating anterior cruciate ligament rupture with secondary osteoarthritis,2016,European Review for Medical and Pharmacological Sciences,Ouyang,thecurativeefficacyofarthroscopictherapyintreatinganteriorcruciateligamentrupturewithsecondaryosteoarthritis,
1039,Embase,,,Acute Anterior Cruciate Ligament Rupture; RecOnsTruction Or Repair?,2014,clinicaltrials.gov,#VALUE!,acuteanteriorcruciateligamentrupturereconstructionorrepair?,
1042,Embase,,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte Jr. A., Martinelli M., Bryk F.F.",Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial.,2013,The American journal of sports medicine,Fukuda,openkineticchainexercisesinarestrictedrangeofmotionafteranteriorcruciateligamentreconstruction:arandomizedcontrolledclinicaltrial,
1045,Embase,,,Effects of Hamstring Training in Different Modes on Stabilizing Knee Joints With Anterior Drawer Laxity,2010,clinicaltrials.gov,#VALUE!,effectsofhamstringtrainingindifferentmodesonstabilizingkneejointswithanteriordrawerlaxity,
1046,Embase,,"Sekir U., Gur H., Akova B.",Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft.,2010,The American journal of sports medicine,Sekir,earlyversuslatestartofisokinetichamstringstrengtheningexerciseafteranteriorcruciateligamentreconstructionwithpatellartendongraft,
1048,Embase,,,Dynamic Stability of the ACL Deficient Knee - a Prospective Cohort Study,2008,clinicaltrials.gov,#VALUE!,dynamicstabilityoftheacldeficientkneeaprospectivecohortstudy,
1051,Embase,,"Liang Y., Zhang S.-M., Hu Y., Zhang H.-W., Yuan R.-X.",Effects of traditional Chinese medicine and rehabilitation training on knee joint function after anterior cruciate ligament reconstruction in arthroscopy,2006,Chinese Journal of Clinical Rehabilitation,Liang,effectsoftraditionalchinesemedicineandrehabilitationtrainingonkneejointfunctionafteranteriorcruciateligamentreconstructioninarthroscopy,
