ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
788,Embase,10.1007/s00167-017-4618-3,"Schliemann B., Glasbrenner J., Rosenbaum D., Lammers K., Herbort M., Domnick C., Raschke M.J., Kösters C.",Changes in gait pattern and early functional results after ACL repair are comparable to those of ACL reconstruction,2018,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Schliemann,changesingaitpatternandearlyfunctionalresultsafteraclrepairarecomparabletothoseofaclreconstruction,
791,Embase,10.1055/s-0038-1627466,"Bi M., Zhao C., Zhang S., Yao B., Hong Z., Bi Q.",All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study,2018,Journal of Knee Surgery,Bi,allinsidesinglebundlereconstructionoftheanteriorcruciateligamentwiththeanteriorhalfoftheperoneuslongustendoncomparedtothesemitendinosustendon:atwoyearfollowupstudy,
795,Embase,10.1016/j.arthro.2017.06.040,"Gupta R., Bahadur R., Malhotra A., Masih G.D., Sood M., Gupta P., Mathur V.K.",Outcome of Hamstring Autograft With Preserved Insertions Compared With Free Hamstring Autograft in Anterior Cruciate Ligament Surgery at 2-Year Follow-up,2017,Arthroscopy - Journal of Arthroscopic and Related Surgery,Gupta,outcomeofhamstringautograftwithpreservedinsertionscomparedwithfreehamstringautograftinanteriorcruciateligamentsurgeryat2yearfollowup,
796,Embase,10.1007/s00402-017-2774-z,"Beyaz S., Güler Ü.Ö., Demir Ş., Yüksel S., Çınar B.M., Özkoç G., Akpınar S.",Tunnel widening after single- versus double-bundle anterior cruciate ligament reconstruction: a randomized 8-year follow-up study,2017,Archives of Orthopaedic and Trauma Surgery,Beyaz,tunnelwideningaftersingleversusdoublebundleanteriorcruciateligamentreconstruction:arandomized8yearfollowupstudy,
797,Embase,10.4103/jrms.JRMS_939_16,"Sadeghpour A., Ebrahimpour A., Attar B., Azizian Z.",Comparison of patellar versus hamstring tendon autografts in arthroscopic anterior cruciate ligament reconstruction: A 6-month follow-up of a randomized clinical trial,2017,Journal of Research in Medical Sciences,Sadeghpour,comparisonofpatellarversushamstringtendonautograftsinarthroscopicanteriorcruciateligamentreconstruction:a6monthfollowupofarandomizedclinicaltrial,
798,Embase,10.1007/s00167-015-3718-1,"Çelik D., Turkel N.",The effectiveness of Pilates for partial anterior cruciate ligament injury,2017,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Çelik,theeffectivenessofpilatesforpartialanteriorcruciateligamentinjury,
802,Embase,10.1007/s00167-016-4135-9,"Carulli C., Matassi F., Soderi S., Sirleo L., Munz G., Innocenti M.",Resorbable screw and sheath versus resorbable interference screw and staples for ACL reconstruction: a comparison of two tibial fixation methods,2017,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Carulli,resorbablescrewandsheathversusresorbableinterferencescrewandstaplesforaclreconstruction:acomparisonoftwotibialfixationmethods,
804,Embase,10.3760/cma.j.issn.0529-5815.2017.03.001,"Liu X., Feng H., Hong L., Zhang H.",A prospective randomized control trial of arthroscopic surgery for stable ramp lesion of the medial meniscus,2017,Zhonghua wai ke za zhi [Chinese journal of surgery],Liu,aprospectiverandomizedcontroltrialofarthroscopicsurgeryforstableramplesionofthemedialmeniscus,
807,Embase,10.1016/j.knee.2016.08.011,"Rose M.B., Domes C., Farooqi M., Crawford D.C.",A prospective randomized comparison of two distinct allogenic tissue constructs for anterior cruciate ligament reconstruction,2016,Knee,Rose,aprospectiverandomizedcomparisonoftwodistinctallogenictissueconstructsforanteriorcruciateligamentreconstruction,
808,Embase,10.1016/j.aott.2016.03.005,"Balki S., Göktaş H.E., Öztemur Z.","Kinesio taping as a treatment method in the acute phase of ACL reconstruction: A double-blind, placebo-controlled study",2016,Acta orthopaedica et traumatologica turcica,Balki,kinesiotapingasatreatmentmethodintheacutephaseofaclreconstruction:adoubleblindplacebocontrolledstudy,
810,Embase,10.1177/0363546516646378,"Björnsson H., Samuelsson K., Sundemo D., Desai N., Sernert N., Rostgård-Christensen L., Karlsson J., Kartus J.",A Randomized Controlled Trial With Mean 16-Year Follow-up Comparing Hamstring and Patellar Tendon Autografts in Anterior Cruciate Ligament Reconstruction,2016,The American journal of sports medicine,Björnsson,arandomizedcontrolledtrialwithmean16yearfollowupcomparinghamstringandpatellartendonautograftsinanteriorcruciateligamentreconstruction,
811,Embase,10.1177/0363546516650876,"Liu Y., Cui G., Yan H., Yang Y., Ao Y.","Comparison Between Single- and Double-Bundle Anterior Cruciate Ligament Reconstruction With 6- to 8-Stranded Hamstring Autograft: A Prospective, Randomized Clinical Trial",2016,The American journal of sports medicine,Liu,comparisonbetweensingleanddoublebundleanteriorcruciateligamentreconstructionwith6to8strandedhamstringautograft:aprospectiverandomizedclinicaltrial,
813,Embase,10.1007/s00590-016-1812-9,"Ruffilli A., Pagliazzi G., Ferranti E., Busacca M., Capannelli D., Buda R.",Hamstring graft tibial insertion preservation versus detachment in anterior cruciate ligament reconstruction: a prospective randomized comparative study,2016,European Journal of Orthopaedic Surgery and Traumatology,Ruffilli,hamstringgrafttibialinsertionpreservationversusdetachmentinanteriorcruciateligamentreconstruction:aprospectiverandomizedcomparativestudy,
814,Embase,10.1177/0363546516638387,"Akelman M.R., Fadale P.D., Hulstyn M.J., Shalvoy R.M., Garcia A., Chin K.E., Duryea J., Badger G.J., Tung G.A., Fleming B.C.",Effect of Matching or Overconstraining Knee Laxity During Anterior Cruciate Ligament Reconstruction on Knee Osteoarthritis and Clinical Outcomes: A Randomized Controlled Trial With 84-Month Follow-up,2016,The American journal of sports medicine,Akelman,effectofmatchingoroverconstrainingkneelaxityduringanteriorcruciateligamentreconstructiononkneeosteoarthritisandclinicaloutcomes:arandomizedcontrolledtrialwith84monthfollowup,
815,Embase,10.1177/0363546516634021,"Grunau P.D., Arneja S., Leith J.M.",A Randomized Clinical Trial to Assess the Clinical Effectiveness of a Measured Objective Tensioning Device in Hamstring Anterior Cruciate Ligament Reconstruction,2016,The American journal of sports medicine,Grunau,arandomizedclinicaltrialtoassesstheclinicaleffectivenessofameasuredobjectivetensioningdeviceinhamstringanteriorcruciateligamentreconstruction,
816,Embase,10.1177/0363546515626543,"Karikis I., Desai N., Sernert N., Rostgard-Christensen L., Kartus J.",Comparison of Anatomic Double- and Single-Bundle Techniques for Anterior Cruciate Ligament Reconstruction Using Hamstring Tendon Autografts: A Prospective Randomized Study With 5-Year Clinical and Radiographic Follow-up,2016,The American journal of sports medicine,Karikis,comparisonofanatomicdoubleandsinglebundletechniquesforanteriorcruciateligamentreconstructionusinghamstringtendonautografts:aprospectiverandomizedstudywith5yearclinicalandradiographicfollowup,
817,Embase,10.1007/s00402-015-2386-4,"Konrads C., Reppenhagen S., Plumhoff P., Hoberg M., Rudert M., Barthel T.",No significant difference in clinical outcome and knee stability between patellar tendon and semitendinosus tendon in anterior cruciate ligament reconstruction,2016,Archives of Orthopaedic and Trauma Surgery,Konrads,nosignificantdifferenceinclinicaloutcomeandkneestabilitybetweenpatellartendonandsemitendinosustendoninanteriorcruciateligamentreconstruction,
818,Embase,10.1177/0363546515624471,"Sasaki S., Tsuda E., Hiraga Y., Yamamoto Y., Maeda S., Sasaki E., Ishibashi Y.",Prospective Randomized Study of Objective and Subjective Clinical Results Between Double-Bundle and Single-Bundle Anterior Cruciate Ligament Reconstruction,2016,The American journal of sports medicine,Sasaki,prospectiverandomizedstudyofobjectiveandsubjectiveclinicalresultsbetweendoublebundleandsinglebundleanteriorcruciateligamentreconstruction,
819,Embase,10.1016/j.arthro.2015.06.029,"Mayr H.O., Benecke P., Hoell A., Schmitt-Sody M., Bernstein A., Suedkamp N.P., Stoehr A.",Single-bundle versus double-bundle anterior cruciate ligament reconstruction: A comparative 2-year follow-up,2016,Arthroscopy - Journal of Arthroscopic and Related Surgery,Mayr,singlebundleversusdoublebundleanteriorcruciateligamentreconstruction:acomparative2yearfollowup,
820,Embase,10.1097/JSM.0000000000000209,"Mohtadi N., Chan D., Barber R., Paolucci E.O.","Reruptures, reinjuries, and revisions at a minimum 2-year follow-up: A randomized clinical trial comparing 3 graft types for ACL reconstruction",2016,Clinical Journal of Sport Medicine,Mohtadi,rerupturesreinjuriesandrevisionsataminimum2yearfollowup:arandomizedclinicaltrialcomparing3grafttypesforaclreconstruction,
821,Embase,10.1177/0363546515611886,"Webster K.E., Feller J.A., Hartnett N., Leigh W.B., Richmond A.K.",Comparison of Patellar Tendon and Hamstring Tendon Anterior Cruciate Ligament Reconstruction: A 15-Year Follow-up of a Randomized Controlled Trial,2016,The American journal of sports medicine,Webster,comparisonofpatellartendonandhamstringtendonanteriorcruciateligamentreconstruction:a15yearfollowupofarandomizedcontrolledtrial,
824,Embase,10.1016/j.knee.2015.04.015,"Lindström M., Wredmark T., Wretling M.-L., Henriksson M., Felländer-Tsai L.","Post-operative bracing after ACL reconstruction has no effect on knee joint effusion. A prospective, randomized study",2015,Knee,Lindström,postoperativebracingafteraclreconstructionhasnoeffectonkneejointeffusionaprospectiverandomizedstudy,
825,Embase,10.1007/s00402-014-2108-3,"Chen J., Gu A., Jiang H., Zhang W., Yu X.",A comparison of acute and chronic anterior cruciate ligament reconstruction using LARS artificial ligaments: A randomized prospective study with a 5-year follow-up,2015,Archives of Orthopaedic and Trauma Surgery,Chen,acomparisonofacuteandchronicanteriorcruciateligamentreconstructionusinglarsartificialligaments:arandomizedprospectivestudywitha5yearfollowup,
826,Embase,10.1177/0363546515588926,"Arama Y., Salmon L.J., Sri-Ram K., Linklater J., Roe J.P., Pinczewski L.A.","Bioabsorbable Versus Titanium Screws in Anterior Cruciate Ligament Reconstruction Using Hamstring Autograft: A Prospective, Blinded, Randomized Controlled Trial With 5-Year Follow-up",2015,The American journal of sports medicine,Arama,bioabsorbableversustitaniumscrewsinanteriorcruciateligamentreconstructionusinghamstringautograft:aprospectiveblindedrandomizedcontrolledtrialwith5yearfollowup,
828,Embase,10.1097/JSM.0000000000000165,"Mohtadi N., Chan D., Barber R., Oddone Paolucci E.","A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: Patient-Reported and Clinical Outcomes at a Minimal 2-Year Follow-up",2015,Clinical Journal of Sport Medicine,Mohtadi,arandomizedclinicaltrialcomparingpatellartendonhamstringtendonanddoublebundleaclreconstructions:patientreportedandclinicaloutcomesataminimal2yearfollowup,
829,Embase,10.1177/0363546514567069,"Koga H., Muneta T., Yagishita K., Watanabe T., Mochizuki T., Horie M., Nakamura T., Otabe K., Sekiya I.",Effect of posterolateral bundle graft fixation angles on clinical outcomes in double-bundle anterior cruciate ligament reconstruction: a randomized controlled trial,2015,The American journal of sports medicine,Koga,effectofposterolateralbundlegraftfixationanglesonclinicaloutcomesindoublebundleanteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
830,Embase,10.1007/s00167-014-2890-z,"Karimi-Mobarakeh M., Mardani-Kivi M., Mortazavi A., Saheb-Ekhtiari K., Hashemi-Motlagh K.",Role of gracilis harvesting in four-strand hamstring tendon anterior cruciate ligament reconstruction: a double-blinded prospective randomized clinical trial,2015,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Karimi-Mobarakeh,roleofgracilisharvestinginfourstrandhamstringtendonanteriorcruciateligamentreconstruction:adoubleblindedprospectiverandomizedclinicaltrial,
831,Embase,10.1007/s00264-014-2513-9,"Papalia R., Franceschi F., Tecame A., D’Adamio S., Maffulli N., Denaro V.",Anterior cruciate ligament reconstruction and return to sport activity: postural control as the key to success,2015,International Orthopaedics,Papalia,anteriorcruciateligamentreconstructionandreturntosportactivity:posturalcontrolasthekeytosuccess,
832,Embase,10.1016/j.arthro.2014.07.020,"Koga H., Muneta T., Yagishita K., Watanabe T., Mochizuki T., Horie M., Nakamura T., Otabe K., Sekiya I.",Mid- to long-term results of single-bundle versus double-bundle anterior cruciate ligament reconstruction: Randomized controlled trial,2015,Arthroscopy - Journal of Arthroscopic and Related Surgery,Koga,midtolongtermresultsofsinglebundleversusdoublebundleanteriorcruciateligamentreconstruction:randomizedcontrolledtrial,
833,Embase,10.1177/0363546514554189,"Ibrahim S.A., Abdul Ghafar S., Marwan Y., Mahgoub A.M., Al Misfer A., Farouk H., Wagdy M., Alherran H., Khirait S.",Intratunnel versus extratunnel autologous hamstring double-bundle graft for anterior cruciate ligament reconstruction: a comparison of 2 femoral fixation procedures,2015,The American journal of sports medicine,Ibrahim,intratunnelversusextratunnelautologoushamstringdoublebundlegraftforanteriorcruciateligamentreconstruction:acomparisonof2femoralfixationprocedures,
837,Embase,10.1007/s00167-013-2652-3,"Gifstad T., Drogset J.O., Grøntvedt T., Hortemo G.S.",Femoral fixation of hamstring tendon grafts in ACL reconstructions: the 2-year follow-up results of a prospective randomized controlled study,2014,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Gifstad,femoralfixationofhamstringtendongraftsinaclreconstructions:the2yearfollowupresultsofaprospectiverandomizedcontrolledstudy,
838,Embase,10.1016/j.jss.2014.01.050,"Wang C.-J., Ko J.-Y., Chou W.-Y., Hsu S.-L., Ko S.-F., Huang C.-C., Chang H.-W.",Shockwave therapy improves anterior cruciate ligament reconstruction,2014,Journal of Surgical Research,Wang,shockwavetherapyimprovesanteriorcruciateligamentreconstruction,
839,Embase,10.1007/s00167-012-2341-7,"Zhang Q., Zhang S., Cao X., Liu L., Liu Y., Li R.",The effect of remnant preservation on tibial tunnel enlargement in ACL reconstruction with hamstring autograft: A prospective randomized controlled trial,2014,"Knee Surgery, Sports Traumatology, Arthroscopy",Zhang,theeffectofremnantpreservationontibialtunnelenlargementinaclreconstructionwithhamstringautograft:aprospectiverandomizedcontrolledtrial,
844,Embase,10.1016/j.arthro.2013.12.014,"Matsumoto T., Kuroda R., Matsushita T., Araki D., Hoshino Y., Nagamune K., Kurosaka M.",Reduction of tunnel enlargement with use of autologous ruptured tissue in anterior cruciate ligament reconstruction: A pilot clinical trial,2014,Arthroscopy - Journal of Arthroscopic and Related Surgery,Matsumoto,reductionoftunnelenlargementwithuseofautologousrupturedtissueinanteriorcruciateligamentreconstruction:apilotclinicaltrial,
845,Embase,10.3944/AOTT.2014.13.0111,"Kınıklı G.I., Yüksel I., Baltacı G., Atay O.A.",The effect of progressive eccentric and concentric training on functional performance after autogenous hamstring anterior cruciate ligament reconstruction: a randomized controlled study,2014,Acta orthopaedica et traumatologica turcica,Kınıklı,theeffectofprogressiveeccentricandconcentrictrainingonfunctionalperformanceafterautogenoushamstringanteriorcruciateligamentreconstruction:arandomizedcontrolledstudy,
847,Embase,10.1123/jsr.22.3.191,"Christensen J.C., Goldfine L.R., West H.S.",The effects of early aggressive rehabilitation on outcomes after anterior cruciate ligament reconstruction using autologous hamstring tendon: A randomized clinical trial,2013,Journal of Sport Rehabilitation,Christensen,theeffectsofearlyaggressiverehabilitationonoutcomesafteranteriorcruciateligamentreconstructionusingautologoushamstringtendon:arandomizedclinicaltrial,
848,Embase,10.1007/s00167-012-1947-0,"Gifstad T., Sole A., Strand T., Uppheim G., Grøntvedt T., Drogset J.O.",Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions,2013,"Knee Surgery, Sports Traumatology, Arthroscopy",Gifstad,longtermfollowupofpatellartendongraftsorhamstringtendongraftsinendoscopicaclreconstructions,
851,Embase,10.1177/0363546513476482,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte A., Martinelli M., Bryk F.F.",Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,2013,The American journal of sports medicine,Fukuda,openkineticchainexercisesinarestrictedrangeofmotionafteranteriorcruciateligamentreconstruction:arandomizedcontrolledclinicaltrial,
852,Embase,10.1177/0363546513476473,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial,2013,The American journal of sports medicine,Fu,theeffectofearlywholebodyvibrationtherapyonneuromuscularcontrolafteranteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
853,Embase,10.1016/j.arthro.2012.07.007,"Hwang D.-H., Shetty G.M., Kim J.I., Kwon J.H., Song J.-K., Muñoz M., Lee J.S., Nha K.-W.",Does press-fit technique reduce tunnel volume enlargement after anterior cruciate ligament reconstruction with autologous hamstring tendons? A prospective randomized computed tomography study,2013,Arthroscopy - Journal of Arthroscopic and Related Surgery,Hwang,doespressfittechniquereducetunnelvolumeenlargementafteranteriorcruciateligamentreconstructionwithautologoushamstringtendons?aprospectiverandomizedcomputedtomographystudy,
854,Embase,10.1016/j.arthro.2012.10.021,"Bourke H.E., Salmon L.J., Waller A., Winalski C.S., Williams H.A., Linklater J.M., Vasanji A., Roe J.P., Pinczewski L.A.",Randomized controlled trial of osteoconductive fixation screws for anterior cruciate ligament reconstruction: A comparison of the calaxo and milagro screws,2013,Arthroscopy - Journal of Arthroscopic and Related Surgery,Bourke,randomizedcontrolledtrialofosteoconductivefixationscrewsforanteriorcruciateligamentreconstruction:acomparisonofthecalaxoandmilagroscrews,
855,Embase,10.1302/0301-620X.95B1.30487,"Mirzatolooei F., Alamdari M.T., Khalkhali H.R.",The impact of platelet-rich plasma on the prevention of tunnel widening in anterior cruciate ligament reconstruction using quadrupled autologous hamstring tendon: A randomised clinical trial,2013,Journal of Bone and Joint Surgery - Series B,Mirzatolooei,theimpactofplateletrichplasmaonthepreventionoftunnelwideninginanteriorcruciateligamentreconstructionusingquadrupledautologoushamstringtendon:arandomisedclinicaltrial,
860,Embase,10.1016/j.knee.2012.02.005,"Lui P.P.Y., Cheng Y.Y., Yung S.H., Hung A.S.L., Chan K.M.",A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,2012,Knee,Lui,arandomizedcontrolledtrialcomparingbonemineraldensitychangesofthreedifferentaclreconstructiontechniques,
865,Embase,10.1007/s00167-012-1880-2,"Lee S., Kim H., Jang J., Seong S.C., Lee M.C.",Comparison of anterior and rotatory laxity using navigation between single-and double-bundle ACL reconstruction: Prospective randomized trial,2012,"Knee Surgery, Sports Traumatology, Arthroscopy",Lee,comparisonofanteriorandrotatorylaxityusingnavigationbetweensingleanddoublebundleaclreconstruction:prospectiverandomizedtrial,
873,Embase,10.1007/s00167-010-1225-y,"Zaffagnini S., Bruni D., Marcheggiani Muccioli G.M., Bonanzinga T., Lopomo N., Bignozzi S., Marcacci M.",Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: A prospective randomized study at 8-year minimum follow-up,2011,"Knee Surgery, Sports Traumatology, Arthroscopy",Zaffagnini,singlebundlepatellartendonversusnonanatomicaldoublebundlehamstringsaclreconstruction:aprospectiverandomizedstudyat8yearminimumfollowup,
875,Embase,10.1016/j.arthro.2011.01.015,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,2011,Arthroscopy - Journal of Arthroscopic and Related Surgery,Wipfler,anteriorcruciateligamentreconstructionusingpatellartendonversushamstringtendon:aprospectivecomparativestudywith9yearfollowup,
876,Embase,10.1016/j.arthro.2011.02.009,"Sabat D., Kundu K., Arora S., Kumar V.",Tunnel widening after anterior cruciate ligament reconstruction: A prospective randomized computed tomography-based study comparing 2 different femoral fixation methods for hamstring graft,2011,Arthroscopy - Journal of Arthroscopic and Related Surgery,Sabat,tunnelwideningafteranteriorcruciateligamentreconstruction:aprospectiverandomizedcomputedtomographybasedstudycomparing2differentfemoralfixationmethodsforhamstringgraft,
877,Embase,10.1007/s00167-009-0996-5,"Drogset J.O., Strand T., Uppheim G., Ødegård B., Bøe A., Grøntvedt T.",Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized multicenter review of different fixation methods,2010,"Knee Surgery, Sports Traumatology, Arthroscopy",Drogset,autologouspatellartendonandquadrupledhamstringgraftsinanteriorcruciateligamentreconstruction:aprospectiverandomizedmulticenterreviewofdifferentfixationmethods,
881,Embase,10.1007/s00508-010-1340-2,"Vogrin M., Rupreht M., Crnjac A., Dinevski D., Krajnc Z., Rečnik G.",The effect of platelet-derived growth factors on knee stability after anterior cruciate ligament reconstruction: A prospective randomized clinical study,2010,Wiener Klinische Wochenschrift,Vogrin,theeffectofplateletderivedgrowthfactorsonkneestabilityafteranteriorcruciateligamentreconstruction:aprospectiverandomizedclinicalstudy,
882,Embase,10.1302/0301-620X.92B4.22973,"Raviraj A., Anand A., Kodikal G., Chandrashekar M., Pai S.",A comparison of early and delayed arthroscopically-assisted reconstruction of the anterior cruciate ligament using hamstring autograft,2010,Journal of Bone and Joint Surgery - Series B,Raviraj,acomparisonofearlyanddelayedarthroscopicallyassistedreconstructionoftheanteriorcruciateligamentusinghamstringautograft,
883,Embase,10.1111/j.1445-2197.2009.05128.x,"Price R., Stoney J., Brown G.",Prospective randomized comparison of endobutton versus cross-pin femoral fixation in hamstring anterior cruciate ligament reconstruction with 2-year follow-up,2010,ANZ Journal of Surgery,Price,prospectiverandomizedcomparisonofendobuttonversuscrosspinfemoralfixationinhamstringanteriorcruciateligamentreconstructionwith2yearfollowup,
887,Embase,10.1111/j.1445-2197.2009.05128.x,"Price R., Stoney J., Brown G.",Prospective randomized comparison of endobutton versus cross-pin femoral fixation in hamstring anterior cruciate ligament reconstruction with 2-year follow-up,2010,ANZ journal of surgery,Price,prospectiverandomizedcomparisonofendobuttonversuscrosspinfemoralfixationinhamstringanteriorcruciateligamentreconstructionwith2yearfollowup,
888,Embase,10.1111/j.1600-0838.2009.00903.x,"Tagesson S., Öberg B., Kvist J.",Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,2010,Scandinavian Journal of Medicine and Science in Sports,Tagesson,tibialtranslationandmuscleactivationduringrehabilitationexercises5weeksafteranteriorcruciateligamentreconstruction,
890,Embase,10.1177/0363546509333008,"Stengel D., Casper D., Bauwens K., Ekkernkamp A., Wich M.",Bioresorbable pins and interference screws for fixation of hamstring tendon grafts in anterior cruciate ligament reconstruction surgery a randomized controlled trial,2009,American Journal of Sports Medicine,Stengel,bioresorbablepinsandinterferencescrewsforfixationofhamstringtendongraftsinanteriorcruciateligamentreconstructionsurgeryarandomizedcontrolledtrial,
891,Embase,10.1177/0363546509339577,"Taylor D.C., Deberardino T.M., Nelson B.J., Duffey M., Tenuta J., Stoneman P.D., Sturdivant R.X., Mountcastle S.",Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: A randomized controlled trial using similar femoral and tibial fixation Methods,2009,American Journal of Sports Medicine,Taylor,patellartendonversushamstringtendonautograftsforanteriorcruciateligamentreconstruction:arandomizedcontrolledtrialusingsimilarfemoralandtibialfixationmethods,
892,Embase,10.1007/s00167-009-0846-5,"Ahldén M., Kartus J., Ejerhed L., Karlsson J., Sernert N.","Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time",2009,"Knee Surgery, Sports Traumatology, Arthroscopy",Ahldén,kneelaxitymeasurementsafteranteriorcruciateligamentreconstructionusingeitherbonepatellartendonboneorhamstringtendonautograftswithspecialemphasisoncomparisonovertime,
895,Embase,10.1007/s00167-009-0844-7,"Sastre S., Popescu D., Núñez M., Pomes J., Tomas X., Peidro L.","Double-bundle versus single-bundle ACL reconstruction using the horizontal femoral position: A prospective, randomized study",2009,"Knee Surgery, Sports Traumatology, Arthroscopy",Sastre,doublebundleversussinglebundleaclreconstructionusingthehorizontalfemoralposition:aprospectiverandomizedstudy,
896,Embase,10.1007/s00167-008-0593-z,"Moisala A.-S., Järvelä T., Paakkala A., Paakkala T., Kannus P., Järvinen M.",Comparison of the bioabsorbable and metal screw fixation after ACL reconstruction with a hamstring autograft in MRI and clinical outcome: A prospective randomized study,2008,"Knee Surgery, Sports Traumatology, Arthroscopy",Moisala,comparisonofthebioabsorbableandmetalscrewfixationafteraclreconstructionwithahamstringautograftinmriandclinicaloutcome:aprospectiverandomizedstudy,
897,Embase,10.1111/j.1600-0838.2007.00697.x,"Zaffagnini S., Bruni D., Russo A., Takazawa Y., Lo Presti M., Giordano G., Marcacci M.","ST/G ACL reconstruction: Double strand plus extra-articular sling vs double bundle, randomized study at 3-year follow-up",2008,Scandinavian Journal of Medicine and Science in Sports,Zaffagnini,st/gaclreconstruction:doublestrandplusextraarticularslingvsdoublebundlerandomizedstudyat3yearfollowup,
898,Embase,10.1016/j.rco.2008.01.008,"Laboute E., Savalli L., Lefesvre T., Puig P., Trouve P.",Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes,2008,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Laboute,interestofaniterativespecializedrehabilitationafterananteriorcruciateligamentreconstructioninhighlevelsportathletes,
899,Embase,10.1177/0363546508317123,"Kondo E., Yasuda K., Azuma H., Tanabe Y., Yagi T.",Prospective clinical comparisons of anatomic double-bundle versus single-bundle anterior cruciate ligament reconstruction procedures in 328 consecutive patients,2008,American Journal of Sports Medicine,Kondo,prospectiveclinicalcomparisonsofanatomicdoublebundleversussinglebundleanteriorcruciateligamentreconstructionproceduresin328consecutivepatients,
900,Embase,10.1016/j.arthro.2008.02.011,"Myers P., Logan M., Stokes A., Boyd K., Watts M.",Bioabsorbable Versus Titanium Interference Screws With Hamstring Autograft in Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Trial With 2-Year Follow-up,2008,Arthroscopy - Journal of Arthroscopic and Related Surgery,Myers,bioabsorbableversustitaniuminterferencescrewswithhamstringautograftinanteriorcruciateligamentreconstruction:aprospectiverandomizedtrialwith2yearfollowup,
902,Embase,10.1016/j.knee.2008.02.003,"Capuano L., Hardy P., Longo U.G., Denaro V., Maffulli N.",No difference in clinical results between femoral transfixation and bio-interference screw fixation in hamstring tendon ACL reconstruction. A preliminary study,2008,Knee,Capuano,nodifferenceinclinicalresultsbetweenfemoraltransfixationandbiointerferencescrewfixationinhamstringtendonaclreconstructionapreliminarystudy,
903,Embase,10.1007/s00167-008-0519-9,"Benazzo F., Zanon G., Pederzini L., Modonesi F., Cardile C., Falez F., Ciolli L., Cava F.L., Giannini S., Buda R., Setti S., Caruso G., Massari L.","Effects of biophysical stimulation in patients undergoing arthroscopic reconstruction of anterior cruciate ligament: Prospective, randomized and double blind study",2008,"Knee Surgery, Sports Traumatology, Arthroscopy",Benazzo,effectsofbiophysicalstimulationinpatientsundergoingarthroscopicreconstructionofanteriorcruciateligament:prospectiverandomizedanddoubleblindstudy,
904,Embase,10.1177/0363546507311601,"Birmingham T.B., Bryant D.M., Giffin J.R., Litchfield R.B., Kramer J.F., Donner A., Fowler P.J.",A randomized controlled trial comparing the effectiveness of functional knee brace and neoprene sleeve use after anterior cruciate ligament reconstruction,2008,American Journal of Sports Medicine,Birmingham,arandomizedcontrolledtrialcomparingtheeffectivenessoffunctionalkneebraceandneoprenesleeveuseafteranteriorcruciateligamentreconstruction,
905,Embase,10.1177/0363546507312164,"Bottoni C.R., Liddell T.R., Trainor T.J., Freccero D.M., Lindell K.K.","Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings: A prospective, randomized clinical trial of early versus delayed reconstructions",2008,American Journal of Sports Medicine,Bottoni,postoperativerangeofmotionfollowinganteriorcruciateligamentreconstructionusingautografthamstrings:aprospectiverandomizedclinicaltrialofearlyversusdelayedreconstructions,
