,id,title,authors,journal,year,doi,first_author,short_title,key
92,19476176,Intra-tunnel fixation versus extra-tunnel fixation of hamstring anterior cruciate ligament reconstruction: a meta-analysis,"Ilahi OA, Nolla JM, Ho DM.",J Knee Surg,2009,10.1055/s-0030-1247736,Ilahi,intratunnelfixationversusextratunnelfixationofhamstringanteriorcruciateligamentreconstruction:ametaanalysis,Ilahi+intratunnelfixationversusextratunnelfixationofhamstringanteriorcruciateligamentreconstruction:ametaanalysis+2009
93,18757764,Systematic review of single-bundle anterior cruciate ligament reconstruction outcomes: a baseline assessment for consideration of double-bundle techniques,"Lewis PB, Parameswaran AD, Rue JP, Bach BR Jr.",Am J Sports Med,2008,10.1177/0363546508322892,Lewis,systematicreviewofsinglebundleanteriorcruciateligamentreconstructionoutcomes:abaselineassessmentforconsiderationofdoublebundletechniques,Lewis+systematicreviewofsinglebundleanteriorcruciateligamentreconstructionoutcomes:abaselineassessmentforconsiderationofdoublebundletechniques+2008
94,17437083,A meta-analysis of stability of autografts compared to allografts after anterior cruciate ligament reconstruction,"Prodromos C, Joyce B, Shi K.",Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-007-0328-6,Prodromos,ametaanalysisofstabilityofautograftscomparedtoallograftsafteranteriorcruciateligamentreconstruction,Prodromos+ametaanalysisofstabilityofautograftscomparedtoallograftsafteranteriorcruciateligamentreconstruction+2007
95,16603564,Bone-patellar tendon-bone autografts versus hamstring autografts for reconstruction of anterior cruciate ligament: meta-analysis,"Biau DJ, Tournoux C, Katsahian S, Schranz PJ, Nizard RS.",BMJ,2006,10.1136/bmj.38784.384109.2F,Biau,bonepatellartendonboneautograftsversushamstringautograftsforreconstructionofanteriorcruciateligament:metaanalysis,Biau+bonepatellartendonboneautograftsversushamstringautograftsforreconstructionofanteriorcruciateligament:metaanalysis+2006
96,16226648,A meta-analysis of stability after anterior cruciate ligament reconstruction as a function of hamstring versus patellar tendon graft and fixation type,"Prodromos CC, Joyce BT, Shi K, Keller BL.",Arthroscopy,2005,10.1016/j.arthro.2005.08.036,Prodromos,ametaanalysisofstabilityafteranteriorcruciateligamentreconstructionasafunctionofhamstringversuspatellartendongraftandfixationtype,Prodromos+ametaanalysisofstabilityafteranteriorcruciateligamentreconstructionasafunctionofhamstringversuspatellartendongraftandfixationtype+2005
97,16012491,Reconstruction of the anterior cruciate ligament: meta-analysis of patellar tendon versus hamstring tendon autograft,"Goldblatt JP, Fitzsimmons SE, Balk E, Richmond JC.",Arthroscopy,2005,10.1016/j.arthro.2005.04.107,Goldblatt,reconstructionoftheanteriorcruciateligament:metaanalysisofpatellartendonversushamstringtendonautograft,Goldblatt+reconstructionoftheanteriorcruciateligament:metaanalysisofpatellartendonversushamstringtendonautograft+2005
98,15911297,Patellar tendon or four-strand hamstring? A systematic review of autografts for anterior cruciate ligament reconstruction,"Forster MC, Forster IW.",Knee,2005,10.1016/j.knee.2004.06.008,Forster,patellartendonorfourstrandhamstring?asystematicreviewofautograftsforanteriorcruciateligamentreconstruction,Forster+patellartendonorfourstrandhamstring?asystematicreviewofautograftsforanteriorcruciateligamentreconstruction+2005
99,15572332,Anterior cruciate ligament reconstruction autograft choice: bone-tendon-bone versus hamstring: does it really matter? A systematic review,"Spindler KP, Kuhn JE, Freedman KB, Matthews CE, Dittus RS, Harrell FE Jr.",Am J Sports Med,2004,10.1177/0363546504271211,Spindler,anteriorcruciateligamentreconstructionautograftchoice:bonetendonboneversushamstring:doesitreallymatter?asystematicreview,Spindler+anteriorcruciateligamentreconstructionautograftchoice:bonetendonboneversushamstring:doesitreallymatter?asystematicreview+2004
100,12735201,"Anterior cruciate ligament reconstruction using semitendinosus and gracilis tendons, bone patellar tendon, or quadriceps tendon-graft with press-fit fixation without hardware. A new and innovative procedure","Paessler HH, Mastrokalos DS.",Orthop Clin North Am,2003,10.1016/s0030-5898(02)00070-6,Paessler,anteriorcruciateligamentreconstructionusingsemitendinosusandgracilistendonsbonepatellartendonorquadricepstendongraftwithpressfitfixationwithouthardwareanewandinnovativeprocedure,Paessler+anteriorcruciateligamentreconstructionusingsemitendinosusandgracilistendonsbonepatellartendonorquadricepstendongraftwithpressfitfixationwithouthardwareanewandinnovativeprocedure+2003
101,12627149,Comparison of sagittal obliquity of the reconstructed anterior cruciate ligament with native anterior cruciate ligament using magnetic resonance imaging,"Ayerza MA, Múscolo DL, Costa-Paz M, Makino A, Rondón L.",Arthroscopy,2003,10.1053/jars.2003.50066,Ayerza,comparisonofsagittalobliquityofthereconstructedanteriorcruciateligamentwithnativeanteriorcruciateligamentusingmagneticresonanceimaging,Ayerza+comparisonofsagittalobliquityofthereconstructedanteriorcruciateligamentwithnativeanteriorcruciateligamentusingmagneticresonanceimaging+2003
102,12531750,Arthroscopic anterior cruciate ligament reconstruction: a metaanalysis comparing patellar tendon and hamstring tendon autografts,"Freedman KB, D'Amato MJ, Nedeff DD, Kaz A, Bach BR Jr.",Am J Sports Med,2003,10.1177/03635465030310011501,Freedman,arthroscopicanteriorcruciateligamentreconstruction:ametaanalysiscomparingpatellartendonandhamstringtendonautografts,Freedman+arthroscopicanteriorcruciateligamentreconstruction:ametaanalysiscomparingpatellartendonandhamstringtendonautografts+2003
103,12528911,Tensioning of the anterior cruciate ligament graft,"Heis FT, Paulos LE.",Orthop Clin North Am,2002,10.1016/s0030-5898(02)00014-7,Heis,tensioningoftheanteriorcruciateligamentgraft,Heis+tensioningoftheanteriorcruciateligamentgraft+2002
104,11665745,Neuromuscular rehabilitation of a female Olympic ice hockey player following anterior cruciate ligament reconstruction,"Tyler TF, McHugh MP.",J Orthop Sports Phys Ther,2001,10.2519/jospt.2001.31.10.577,Tyler,neuromuscularrehabilitationofafemaleolympicicehockeyplayerfollowinganteriorcruciateligamentreconstruction,Tyler+neuromuscularrehabilitationofafemaleolympicicehockeyplayerfollowinganteriorcruciateligamentreconstruction+2001
105,8475403,[Rupture of the anterior cruciate ligament. Current status of treatment],"Lobenhoffer P, Tscherne H.",Unfallchirurg,1993,,Lobenhoffer,ruptureoftheanteriorcruciateligamentcurrentstatusoftreatment,Lobenhoffer+ruptureoftheanteriorcruciateligamentcurrentstatusoftreatment+1993
106,1962709,Anterior cruciate ligament reconstruction using quadriceps patellar tendon graft. Part II. A specific sport review,"Kaplan MJ, Howe JG, Fleming B, Johnson RJ, Jarvinen M.",Am J Sports Med,1991,10.1177/036354659101900506,Kaplan,anteriorcruciateligamentreconstructionusingquadricepspatellartendongraftpartiiaspecificsportreview,Kaplan+anteriorcruciateligamentreconstructionusingquadricepspatellartendongraftpartiiaspecificsportreview+1991
107,1962708,Anterior cruciate ligament reconstruction using quadriceps patellar tendon graft. Part I. Long-term followup,"Howe JG, Johnson RJ, Kaplan MJ, Fleming B, Jarvinen M.",Am J Sports Med,1991,10.1177/036354659101900505,Howe,anteriorcruciateligamentreconstructionusingquadricepspatellartendongraftpartilongtermfollowup,Howe+anteriorcruciateligamentreconstructionusingquadricepspatellartendongraftpartilongtermfollowup+1991
108,1793940,[Arthroscopic cruciate ligament reconstruction],Lobenhoffer P.,Langenbecks Arch Chir Suppl Kongressbd,1991,,Lobenhoffer,arthroscopiccruciateligamentreconstruction,Lobenhoffer+arthroscopiccruciateligamentreconstruction+1991
109,2240487,Advances in anterior cruciate ligament surgery,"McGuire DA, Grinstead GL.",Alaska Med,1990,,McGuire,advancesinanteriorcruciateligamentsurgery,McGuire+advancesinanteriorcruciateligamentsurgery+1990
110,3881714,Reconstruction of the anterior cruciate ligament: historical overview,"Burnett QM 2nd, Fowler PJ.",Orthop Clin North Am,1985,,Burnett,reconstructionoftheanteriorcruciateligament:historicaloverview,Burnett+reconstructionoftheanteriorcruciateligament:historicaloverview+1985
111,6365386,Five- to ten-year follow-up evaluation after reconstruction of the anterior cruciate ligament,"Johnson RJ, Eriksson E, Haggmark T, Pope MH.",Clin Orthop Relat Res,1984,,Johnson,fivetotenyearfollowupevaluationafterreconstructionoftheanteriorcruciateligament,Johnson+fivetotenyearfollowupevaluationafterreconstructionoftheanteriorcruciateligament+1984
0,41503224,Anterior cruciate ligament anatomy of Vietnamese adults and applications in arthroscopic anterior cruciate ligament reconstruction surgery with all-inside single-bundle technique,"Quoc LT, Le Khanh T, Mi HT.",J Orthop,2025,10.1016/j.jor.2025.12.027,Quoc,anteriorcruciateligamentanatomyofvietnameseadultsandapplicationsinarthroscopicanteriorcruciateligamentreconstructionsurgerywithallinsidesinglebundletechnique,Quoc+anteriorcruciateligamentanatomyofvietnameseadultsandapplicationsinarthroscopicanteriorcruciateligamentreconstructionsurgerywithallinsidesinglebundletechnique+2025
1,41476403,Clinical Outcomes of Platelet-Rich Plasma Augmentation in Anterior Cruciate Ligament Reconstruction Using Hamstring Tendon Autografts: A Systematic Review and Meta-analysis of Randomized Controlled Trials,"Han JH, Jung M, Chung K, Moon HS, Jung SH, Kim SH.",Am J Sports Med,2026,10.1177/03635465251337766,Han,clinicaloutcomesofplateletrichplasmaaugmentationinanteriorcruciateligamentreconstructionusinghamstringtendonautografts:asystematicreviewandmetaanalysisofrandomizedcontrolledtrials,Han+clinicaloutcomesofplateletrichplasmaaugmentationinanteriorcruciateligamentreconstructionusinghamstringtendonautografts:asystematicreviewandmetaanalysisofrandomizedcontrolledtrials+2026
2,41451632,Ten-year outcomes of combined ACLR and lateral extra-articular tenodesis: A systematic review,"Bouchard MD, Haque O, Cruickshank M, Vivekanantha P, Tapasvi S, Meena A, de Sa D.",Knee Surg Sports Traumatol Arthrosc,2025,10.1002/ksa.70231,Bouchard,tenyearoutcomesofcombinedaclrandlateralextraarticulartenodesis:asystematicreview,Bouchard+tenyearoutcomesofcombinedaclrandlateralextraarticulartenodesis:asystematicreview+2025
3,41416241,Strengthening exercises improve knee muscle strength and performance but not pain in ACL-reconstructed individuals: A systematic review and meta-analysis of randomised controlled trials,"Bafrouei MJ, Khorramroo F, Minoonejad H, Mousavi SH.",J Exp Orthop,2025,10.1002/jeo2.70576,Bafrouei,strengtheningexercisesimprovekneemusclestrengthandperformancebutnotpaininaclreconstructedindividuals:asystematicreviewandmetaanalysisofrandomisedcontrolledtrials,Bafrouei+strengtheningexercisesimprovekneemusclestrengthandperformancebutnotpaininaclreconstructedindividuals:asystematicreviewandmetaanalysisofrandomisedcontrolledtrials+2025
4,41235442,Graft selection in ACL reconstruction: Clinical and functional outcomes based on level I-II evidence,"Hasan M, Berkovich Y, Khatib M, Yonai Y, Ben Zvi L, Alhija AA, Shpigelman A, Ginesin E.",Knee Surg Sports Traumatol Arthrosc,2026,10.1002/ksa.70167,Hasan,graftselectioninaclreconstruction:clinicalandfunctionaloutcomesbasedonleveliiievidence,Hasan+graftselectioninaclreconstruction:clinicalandfunctionaloutcomesbasedonleveliiievidence+2026
5,41000449,Superior long-term stability and function associated with femoral cortical button versus interference screw fixation in ACL reconstruction: A systematic review and meta-analysis,"Elias J, Kaplan M, Bickford M, Oliver T, Shah K, Ford E, McMillan S.",J Exp Orthop,2025,10.1002/jeo2.70439,Elias,superiorlongtermstabilityandfunctionassociatedwithfemoralcorticalbuttonversusinterferencescrewfixationinaclreconstruction:asystematicreviewandmetaanalysis,Elias+superiorlongtermstabilityandfunctionassociatedwithfemoralcorticalbuttonversusinterferencescrewfixationinaclreconstruction:asystematicreviewandmetaanalysis+2025
6,40980562,Peroneus Longus Tendon Versus Hamstring Tendon Autograft for Primary Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-analysis of Comparative Studies,"Kumar K, Rao V, Panda AK, Joshi D.",Orthop J Sports Med,2025,10.1177/23259671251374313,Kumar,peroneuslongustendonversushamstringtendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofcomparativestudies,Kumar+peroneuslongustendonversushamstringtendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofcomparativestudies+2025
7,40980559,Concomitant Anterior Cruciate Ligament and Medial Collateral Ligament Reconstruction: A Systematic Review,"Touhey DC, Garcia FN, Tartibi S, Brophy RH, Matava MJ, Smith MV, Knapik DM.",Orthop J Sports Med,2025,10.1177/23259671251369019,Touhey,concomitantanteriorcruciateligamentandmedialcollateralligamentreconstruction:asystematicreview,Touhey+concomitantanteriorcruciateligamentandmedialcollateralligamentreconstruction:asystematicreview+2025
8,40975595,Lateral Extra-articular Procedures With Anterior Cruciate Ligament Reconstruction: International Consensus,"Saithna A, Geeslin AG, Sonnery-Cottet B.",Arthroscopy,2025,10.1016/j.arthro.2025.06.011,Saithna,lateralextraarticularprocedureswithanteriorcruciateligamentreconstruction:internationalconsensus,Saithna+lateralextraarticularprocedureswithanteriorcruciateligamentreconstruction:internationalconsensus+2025
9,40953143,Hamstring Tendon Versus Bone-Patellar Tendon-Bone Autograft for ACL Reconstruction with Concurrent Lateral Extra-Articular Procedure: A Systematic Review and Network Meta-Analysis of Randomized Controlled Trials,"Chung K, Han JH, Jung SH, Moon HS, Jung M, Kim SH.",J Bone Joint Surg Am,2025,10.2106/JBJS.25.00068,Chung,hamstringtendonversusbonepatellartendonboneautograftforaclreconstructionwithconcurrentlateralextraarticularprocedure:asystematicreviewandnetworkmetaanalysisofrandomizedcontrolledtrials,Chung+hamstringtendonversusbonepatellartendonboneautograftforaclreconstructionwithconcurrentlateralextraarticularprocedure:asystematicreviewandnetworkmetaanalysisofrandomizedcontrolledtrials+2025
10,40829023,Which Graft Is Associated With Better Outcomes in ACL Reconstruction? A Systematic Review and Network Meta-analysis of Randomized Controlled Trials,"Chen CF, Qian SY, Li T, Yao L, Xu Y, Wang L, Li J.",Clin Orthop Relat Res,2025,10.1097/CORR.0000000000003585,Chen,whichgraftisassociatedwithbetteroutcomesinaclreconstruction?asystematicreviewandnetworkmetaanalysisofrandomizedcontrolledtrials,Chen+whichgraftisassociatedwithbetteroutcomesinaclreconstruction?asystematicreviewandnetworkmetaanalysisofrandomizedcontrolledtrials+2025
11,40766809,Impact of tibial supplementary fixation in anterior cruciate ligament reconstruction for soft tissue auto and allografts: Modest enhancement in stability and increased incidence of pain: A systematic review and meta-analysis,"Zheng F, Gao J, Wang C, Zheng X, Tang J, Zhang J, Zuo J.",J Exp Orthop,2025,10.1002/jeo2.70390,Zheng,impactoftibialsupplementaryfixationinanteriorcruciateligamentreconstructionforsofttissueautoandallografts:modestenhancementinstabilityandincreasedincidenceofpain:asystematicreviewandmetaanalysis,Zheng+impactoftibialsupplementaryfixationinanteriorcruciateligamentreconstructionforsofttissueautoandallografts:modestenhancementinstabilityandincreasedincidenceofpain:asystematicreviewandmetaanalysis+2025
12,40737888,Clinical outcomes of quadrupled hamstring tendon use for anterior cruciate ligament reconstruction in the paediatric population: A systematic review,"Mostafa OES, Tahir M, Alkhatib L, Meena A, de Sa D, Mughal E, D'Alessandro P, Nicolaou N, Malik SS.",Knee,2025,10.1016/j.knee.2025.07.006,Mostafa,clinicaloutcomesofquadrupledhamstringtendonuseforanteriorcruciateligamentreconstructioninthepaediatricpopulation:asystematicreview,Mostafa+clinicaloutcomesofquadrupledhamstringtendonuseforanteriorcruciateligamentreconstructioninthepaediatricpopulation:asystematicreview+2025
13,40734172,Can peroneus longus tendon autograft become an alternative to hamstring tendon autograft for anterior cruciate ligament reconstruction: a systematic review and meta-analysis of comparative studies,"Opoku M, Abdramane AM, Abdirahman A, Fang M, Li Y, Xiao W.",J Orthop Surg Res,2025,10.1186/s13018-025-06080-9,Opoku,canperoneuslongustendonautograftbecomeanalternativetohamstringtendonautograftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofcomparativestudies,Opoku+canperoneuslongustendonautograftbecomeanalternativetohamstringtendonautograftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofcomparativestudies+2025
14,40689103,"Hamstring autograft, bone-patellar-tendon-bone autograft and synthetic graft in primary anterior cruciate ligament reconstruction: A meta-analysis of comparative studies","Mercurio M, Cofano E, Cosentino O, Corona K, Mocini F, Rossi U, Galasso O, Gasparini G, Cerciello S.",J Exp Orthop,2025,10.1002/jeo2.70326,Mercurio,hamstringautograftbonepatellartendonboneautograftandsyntheticgraftinprimaryanteriorcruciateligamentreconstruction:ametaanalysisofcomparativestudies,Mercurio+hamstringautograftbonepatellartendonboneautograftandsyntheticgraftinprimaryanteriorcruciateligamentreconstruction:ametaanalysisofcomparativestudies+2025
15,40679231,"Quadriceps, hamstring and patella tendon autografts for primary anterior cruciate ligament reconstruction demonstrate similar clinical outcomes, including graft failure, joint laxity and complications: A systematic review with meta-analysis of randomised controlled trials","White T, Castro M, Antonio L, Hing W, Tudor F, Sattler L.",Knee Surg Sports Traumatol Arthrosc,2025,10.1002/ksa.12755,White,quadricepshamstringandpatellatendonautograftsforprimaryanteriorcruciateligamentreconstructiondemonstratesimilarclinicaloutcomesincludinggraftfailurejointlaxityandcomplications:asystematicreviewwithmetaanalysisofrandomisedcontrolledtrials,White+quadricepshamstringandpatellatendonautograftsforprimaryanteriorcruciateligamentreconstructiondemonstratesimilarclinicaloutcomesincludinggraftfailurejointlaxityandcomplications:asystematicreviewwithmetaanalysisofrandomisedcontrolledtrials+2025
16,40544926,Indications for Lateral Extra-articular Procedures in the Anterior Cruciate Ligament-Reconstructed Knee: Part I of an International Consensus Statement,"Sonnery-Cottet B, Carrozzo A, Saithna A, Monaco E, Vieira TD, Musahl V, Getgood A, Helito CP; International Experts Panel; Bedi A, Bryant D, Cavaignac E, Chahla J, Claes S, Cordasco F, Daggett M, Devitt B, Feller J, Fink C, Frank R, Geeslin A, Grassi A, Green D, Guenther D, Heard M, Herbst E, Hopper G, Inderhaug E, Irrgang J, Kaeding C, Kittl C, Kocher M, Koga H, Krych AJ, LaPrade R, Levy B, Litchfield RB, Lording T, Lowe W, MacDonald P, Marx R, Moatshe G, Neri T, Ouanezar H, Barion de Castro Padua V, Parker D, Pioger C, Servien E, Sherman S, Smith P, Spalding T, Tapasvi S, Verdonk P, Williams A, Xerogeanes J, Young SW.",Arthroscopy,2025,10.1016/j.arthro.2025.06.012,Sonnery-Cottet,indicationsforlateralextraarticularproceduresintheanteriorcruciateligamentreconstructedknee:partiofaninternationalconsensusstatement,Sonnery-Cottet+indicationsforlateralextraarticularproceduresintheanteriorcruciateligamentreconstructedknee:partiofaninternationalconsensusstatement+2025
17,40297074,"Patients Have Similar Clinical Outcomes and Failure Rates After Anterior Cruciate Ligament Reconstruction With Tibialis Anterior Tendon, Bone-Patellar Tendon-Bone, Hamstring Tendon, or Achilles Tendon Allografts: A Systematic Review","Dave U, Villarreal-Espinosa JB, Shah H, Cotter EJ, Gómez-Verdejo F, Carpenter M, Gerhold C, Mamonov A, Chahla J, Verma NN.",Arthrosc Sports Med Rehabil,2024,10.1016/j.asmr.2024.101035,Dave,patientshavesimilarclinicaloutcomesandfailureratesafteranteriorcruciateligamentreconstructionwithtibialisanteriortendonbonepatellartendonbonehamstringtendonorachillestendonallografts:asystematicreview,Dave+patientshavesimilarclinicaloutcomesandfailureratesafteranteriorcruciateligamentreconstructionwithtibialisanteriortendonbonepatellartendonbonehamstringtendonorachillestendonallografts:asystematicreview+2024
18,40265044,4-Strand hamstring versus single-bundle quadriceps tendon grafts in anterior cruciate ligament reconstruction at 2 years: A systematic review and meta-analysis of randomised controlled trials,"Elias J, Kaplan M, Shah K, Bickford M, McNamara C, Ford E, McMillan S.",J Exp Orthop,2025,10.1002/jeo2.70244,Elias,4strandhamstringversussinglebundlequadricepstendongraftsinanteriorcruciateligamentreconstructionat2years:asystematicreviewandmetaanalysisofrandomisedcontrolledtrials,Elias+4strandhamstringversussinglebundlequadricepstendongraftsinanteriorcruciateligamentreconstructionat2years:asystematicreviewandmetaanalysisofrandomisedcontrolledtrials+2025
19,40217688,Combined Anterior Cruciate Ligament and Anterolateral Ligament Reconstruction Shows Reduced Graft Failure Rates and Superior Residual Rotational Stability Regardless of Anterolateral Ligament Reconstruction Graft: A Systematic Review,"Han JH, Kim SH, Jung M, Moon HS, Chung K.",J Clin Med,2025,10.3390/jcm14072237,Han,combinedanteriorcruciateligamentandanterolateralligamentreconstructionshowsreducedgraftfailureratesandsuperiorresidualrotationalstabilityregardlessofanterolateralligamentreconstructiongraft:asystematicreview,Han+combinedanteriorcruciateligamentandanterolateralligamentreconstructionshowsreducedgraftfailureratesandsuperiorresidualrotationalstabilityregardlessofanterolateralligamentreconstructiongraft:asystematicreview+2025
20,40147599,"Varying Definitions of Return to Sport, Study Quality, and Outcome Measurements Limit Comparison of Primary Anterior Cruciate Ligament Reconstruction With Quadriceps Tendon Autografts to Hamstring and Bone-Patellar Tendon-Bone Autografts: A Systematic Review","Emmert AS, Hale I, Lake LP, McMillan P, Johnson BM, Kurkowski SC, Kuechly HA, Grawe BM.",Arthroscopy,2025,10.1016/j.arthro.2025.03.036,Emmert,varyingdefinitionsofreturntosportstudyqualityandoutcomemeasurementslimitcomparisonofprimaryanteriorcruciateligamentreconstructionwithquadricepstendonautograftstohamstringandbonepatellartendonboneautografts:asystematicreview,Emmert+varyingdefinitionsofreturntosportstudyqualityandoutcomemeasurementslimitcomparisonofprimaryanteriorcruciateligamentreconstructionwithquadricepstendonautograftstohamstringandbonepatellartendonboneautografts:asystematicreview+2025
21,40005410,Anterior Cruciate Ligament Reconstruction Using Lateral Extra-Articular Procedures: A Systematic Review,"Migliorini F, Lucenti L, Mok YR, Bardazzi T, D'Ambrosi R, De Carli A, Paolicelli D, Maffulli N.",Medicina (Kaunas),2025,10.3390/medicina61020294,Migliorini,anteriorcruciateligamentreconstructionusinglateralextraarticularprocedures:asystematicreview,Migliorini+anteriorcruciateligamentreconstructionusinglateralextraarticularprocedures:asystematicreview+2025
22,39836368,Return to Sport and Graft Failure Rates After Primary Anterior Cruciate Ligament Reconstruction With a Bone-Patellar Tendon-Bone Versus Hamstring Tendon Autograft: A Systematic Review and Meta-analysis,"Connors JP, Cusano A, Saleet J, Hao KA, Efremov K, Parisien RL, Seil R, Li X.",Am J Sports Med,2025,10.1177/03635465241295713,Connors,returntosportandgraftfailureratesafterprimaryanteriorcruciateligamentreconstructionwithabonepatellartendonboneversushamstringtendonautograft:asystematicreviewandmetaanalysis,Connors+returntosportandgraftfailureratesafterprimaryanteriorcruciateligamentreconstructionwithabonepatellartendonboneversushamstringtendonautograft:asystematicreviewandmetaanalysis+2025
23,39768969,Graft Selection in Anterior Cruciate Ligament Reconstruction: A Comprehensive Review of Current Trends,"Ostojic M, Indelli PF, Lovrekovic B, Volcarenghi J, Juric D, Hakam HT, Salzmann M, Ramadanov N, Królikowska A, Becker R, Prill R.",Medicina (Kaunas),2024,10.3390/medicina60122090,Ostojic,graftselectioninanteriorcruciateligamentreconstruction:acomprehensivereviewofcurrenttrends,Ostojic+graftselectioninanteriorcruciateligamentreconstruction:acomprehensivereviewofcurrenttrends+2024
24,39694948,Efficacy and safety of quadriceps tendon autograft versus bone-patellar tendon-bone and hamstring tendon autografts for anterior cruciate ligament reconstruction: a systematic review and meta-analysis,"Zhang XF, Liu P, Huang JW, He YH.",J Orthop Traumatol,2024,10.1186/s10195-024-00801-2,Zhang,efficacyandsafetyofquadricepstendonautograftversusbonepatellartendonboneandhamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysis,Zhang+efficacyandsafetyofquadricepstendonautograftversusbonepatellartendonboneandhamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysis+2024
25,39666599,Anterior cruciate ligament reconstruction with six and eight-strand hamstring tendon autografts produces adequate graft dimensions and functional outcomes: A systematic review,"Sun B, Lee B, Grad J, Cohen D, Abouali J, Tapasvi S, Maniar A, de Sa D.",Knee Surg Sports Traumatol Arthrosc,2025,10.1002/ksa.12556,Sun,anteriorcruciateligamentreconstructionwithsixandeightstrandhamstringtendonautograftsproducesadequategraftdimensionsandfunctionaloutcomes:asystematicreview,Sun+anteriorcruciateligamentreconstructionwithsixandeightstrandhamstringtendonautograftsproducesadequategraftdimensionsandfunctionaloutcomes:asystematicreview+2025
26,39650719,Functional outcome of anterior cruciate ligament reconstruction with hamstring tendon autograft in Indian population: A systematic review and meta-analysis,"Annamalai R, Venkatramanaiah C, Sujhithra A, Vignesh N, Danis Vijay D.",J Clin Orthop Trauma,2024,10.1016/j.jcot.2024.102805,Annamalai,functionaloutcomeofanteriorcruciateligamentreconstructionwithhamstringtendonautograftinindianpopulation:asystematicreviewandmetaanalysis,Annamalai+functionaloutcomeofanteriorcruciateligamentreconstructionwithhamstringtendonautograftinindianpopulation:asystematicreviewandmetaanalysis+2024
27,39609872,Comparison of clinical outcomes between hamstring tendon autografts and hybrid grafts in ACL reconstruction: a systematic review and meta-analysis,"Fan L, Zhang L, Tang J, Xu Z, Fu W.",J Orthop Surg Res,2024,10.1186/s13018-024-05310-w,Fan,comparisonofclinicaloutcomesbetweenhamstringtendonautograftsandhybridgraftsinaclreconstruction:asystematicreviewandmetaanalysis,Fan+comparisonofclinicaloutcomesbetweenhamstringtendonautograftsandhybridgraftsinaclreconstruction:asystematicreviewandmetaanalysis+2024
28,39523327,Hamstring tendon graft with LARS augmentation showed superior short-term clinical efficacy compared to hamstring tendon alone as graft in ACL reconstruction: a systematic review and meta-analysis,"Zhao T, Zhang K, Li J, Fu W.",J Orthop Surg Res,2024,10.1186/s13018-024-05234-5,Zhao,hamstringtendongraftwithlarsaugmentationshowedsuperiorshorttermclinicalefficacycomparedtohamstringtendonaloneasgraftinaclreconstruction:asystematicreviewandmetaanalysis,Zhao+hamstringtendongraftwithlarsaugmentationshowedsuperiorshorttermclinicalefficacycomparedtohamstringtendonaloneasgraftinaclreconstruction:asystematicreviewandmetaanalysis+2024
29,39126286,The effectiveness of quadrupled semitendinosus graft technique in anterior cruciate ligament reconstruction: A network meta-analysis assessing various graft preparation techniques,"Malesa K, Tramś E, Kuliński K, Kamiński R.",Knee Surg Sports Traumatol Arthrosc,2025,10.1002/ksa.12421,Malesa,theeffectivenessofquadrupledsemitendinosusgrafttechniqueinanteriorcruciateligamentreconstruction:anetworkmetaanalysisassessingvariousgraftpreparationtechniques,Malesa+theeffectivenessofquadrupledsemitendinosusgrafttechniqueinanteriorcruciateligamentreconstruction:anetworkmetaanalysisassessingvariousgraftpreparationtechniques+2025
30,39043018,Quadriceps tendon versus hamstring tendon graft for primary anterior cruciate ligament reconstruction: A systematic review and meta-analysis of randomised trials,"Raj S, Ridha A, Searle HKC, Khatri C, Ahmed I, Metcalfe A, Smith N.",Knee,2024,10.1016/j.knee.2024.07.002,Raj,quadricepstendonversushamstringtendongraftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofrandomisedtrials,Raj+quadricepstendonversushamstringtendongraftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofrandomisedtrials+2024
31,39019692,No increased complication rate with the use of soft tissue quadriceps tendon autograft for primary ACL reconstruction - a systematic review,"Khalefa MA, Aujla RS, Aslam N, Boutefnouchet T, D'Alessandro P, MacDonald PB, Malik SS.",Orthop Traumatol Surg Res,2025,10.1016/j.otsr.2024.103926,Khalefa,noincreasedcomplicationratewiththeuseofsofttissuequadricepstendonautograftforprimaryaclreconstructionasystematicreview,Khalefa+noincreasedcomplicationratewiththeuseofsofttissuequadricepstendonautograftforprimaryaclreconstructionasystematicreview+2025
32,38903025,Return to sports after anterior cruciate ligament surgery with hamstring or patella tendon autograft - a systematic review,"Bouju S, Lauritzen JB, Journé A, Jørgensen HL.",Dan Med J,2024,10.61409/A09230599,Bouju,returntosportsafteranteriorcruciateligamentsurgerywithhamstringorpatellatendonautograftasystematicreview,Bouju+returntosportsafteranteriorcruciateligamentsurgerywithhamstringorpatellatendonautograftasystematicreview+2024
