Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Vidmar, MF; Baroni, BM; Michelin, AF; Mezzomo, M; Lugokenski, R; Pimentel, GL; Silva, MF",,,,"Vidmar, Marlon Francys; Baroni, Bruno Manfredini; Michelin, Alexandre Froes; Mezzomo, Marcio; Lugokenski, Ricardo; Pimentel, Gilnei Lopes; Silva, Marcelo Faria",,,Isokinetic eccentric training is more effective than constant load eccentric training for quadriceps rehabilitation following anterior cruciate ligament reconstruction: a randomized controlled trial,BRAZILIAN JOURNAL OF PHYSICAL THERAPY,,,,,,,,,,,,"Objective: To compare the effects of conventional (constant load) eccentric training and isokinetic eccentric training on quadriceps muscle mass, strength and functional performance in recreational athletes following anterior cruciate ligament (ACL) reconstruction. Methods: Thirty recreational male athletes (25 years old) undergoing ACL reconstruction received a standard rehabilitation program. Volunteers were randomized to conventional group (CG; n =15) or isokinetic group (IG; n =15) to be engaged in a 6-week (2 sessions/week) quadriceps eccentric training program at the extensor chair or at the isokinetic dynamometer, respectively. Assessments of quadriceps muscle mass (through magnetic resonance imaging), strength (through isokinetic dynamometry) and self-aware functionality (through questionnaire) were performed before and after the training programs. Single leg hop test performance was assessed only at post-training evaluation. Results: IG had significantly higher improvements than CG (p <0.05) for all muscle mass outcomes (+17-23% vs. +5-9%), as well as for isometric (+34% vs. +20%) and eccentric (+85% vs. +23%) peak torques. There was no between-group difference (p > 0.05) for concentric peak torque, Lysholm score, and single leg hop test. Conclusion: Isokinetic eccentric training promotes greater responses than conventional eccentric training on quadriceps muscle mass and strength of recreational athletes following ACL reconstruction. (C) 2019 Associacao Brasileira de Pesquisa e Pos-Graduacao em Fisioterapia. Published by Elsevier Editora Ltda. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,SEP-OCT,2020,24,5,,,,,424,432,,10.1016/j.bjpt.2019.07.003,http://dx.doi.org/10.1016/j.bjpt.2019.07.003,,,,,,,,31351901,,,,,WOS:000577240100007,View Full Record in Web of Science
J,"McRae, S; Leiter, J; McCormack, R; Old, J; MacDonald, P",,,,"McRae, Sheila; Leiter, Jeff; McCormack, Robert; Old, Jason; MacDonald, Peter",,,Ipsilateral Versus Contralateral Hamstring Grafts in Anterior Cruciate Ligament Reconstruction A Prospective Randomized Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Benefits of graft harvest from the side contralateral to the anterior cruciate ligament (ACL)-deficient leg have been identified when using bone-patellar tendon-bone autografts in ACL reconstruction (ACLR). As hamstring tendon autografts are becoming more commonly used, a study examining the effect of contralateral graft harvest of semitendinosus gracilis (STG) tendons on patient quality of life was conducted. Purpose: To evaluate if ACLR using a hamstring tendon autograft results in better patient quality of life if the graft is harvested from the leg contralateral to the ACL rupture compared with the ipsilateral leg. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: A total of 100 participants between 16 and 50 years of age with a complete ACL tear were randomly assigned to undergo ACLR using either the ipsilateral or contralateral leg as the STG graft donor. Primary outcome measures were the ACL Quality of Life questionnaire (ACL-QOL), concentric knee flexion and extension strength at 60 and 240 deg/s, International Knee Documentation Committee (IKDC) knee assessment form, early postoperative pain and diary of analgesic use, and rate of reruptures. Outcome measures were evaluated before surgery and at 3, 6, 12, and 24 months after surgery. Results: The ACL-QOL score improved over time for both groups (P < .001), and there were no significant differences between groups at any time point (P = .528). Significant differences in knee flexion and extension strength were found at 3 months after surgery. There were no differences between groups in IKDC knee assessment scores or rerupture rates. Conclusion: There does not appear to be any measurable benefit or drawback in quality of life to the use of an STG graft from the unaffected limb. In light of this finding, further research to examine other possible effects on agility and balance as well as time and ability to return to sport should be conducted. Longer term follow-up beyond 2 years would allow for a more thorough evaluation of the risk of reruptures or contralateral reruptures using this novel approach.",,,,,,,,,,,,,,,,,,,,,,,,NOV,2013,41,11,,,,,2492,2499,,10.1177/0363546513499140,http://dx.doi.org/10.1177/0363546513499140,,,,,,,,24001575,,,,,WOS:000326453500005,View Full Record in Web of Science
J,"Li, DS; Zhang, Q; Liu, XG; Chen, C; Lu, JN; Ye, DM; Li, YJ; Wang, W; Shen, M",,,,"Li, Desheng; Zhang, Qi; Liu, Xuguang; Chen, Chen; Lu, Jiani; Ye, Dongmei; Li, Yangjun; Wang, Wei; Shen, Mei",,,"Effect of water-based walking exercise on rehabilitation of patients following ACL reconstruction: a prospective, randomised, single-blind clinical trial",PHYSIOTHERAPY,,,,,,,,,,,,"Objectives To compare water-based treadmill walking training with land-based treadmill walking training following anterior cruciate ligament (ACL) reconstruction. Design Prospective, randomised, single-blind clinical trial. Setting Single-centre study. Participants Sixty patients undergoing rehabilitation following ACL reconstruction were assigned at random into two groups. Interventions Patients in the water-based training group (WBG) underwent treadmill training in water, and patients in the land-based training group (LBG) underwent treadmill training on land. Main outcome measures Muscle strength was evaluated using the ratio of peak torque to body weight (PT/BW) before and after 3 weeks of training. Results After 3 weeks of training, both groups had significantly higher PT/BW ratios, passive position sense (PAPS) and Lysholm scores compared with pre-treatment levels. In the affected leg, the PT/BW ratio for the knee extensor muscles, PAPS and Lysholm scores showed significantly greater improvement in the WBG than in the LBG. No significant differences in the PT/BW ratio, single leg balance index and stability limit index of the knee flexor muscles at different angular velocities were seen between the two groups. Conclusion The results suggest that water-based walking exercise could lead to greater improvements in extensor muscle strength, proprioception and knee performance compared with land-based training following ACL reconstruction.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2022,115,,,,,,18,26,,10.1016/j.physio.2021.11.003,http://dx.doi.org/10.1016/j.physio.2021.11.003,,JAN 2022,,,,,,35101723,,,,,WOS:000783073800003,View Full Record in Web of Science
J,"Sole, G; Lamb, P; Pataky, T; Klima, S; Navarre, P; Hammer, N",,,,"Sole, Gisela; Lamb, Peter; Pataky, Todd; Klima, Stefan; Navarre, Pierre; Hammer, Niels",,,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,BMC MUSCULOSKELETAL DISORDERS,,,,,,,,,,,,"Background: Rehabilitation following anterior cruciate ligament (ACL) reconstructions is based mainly on comprehensive progressive exercise programmes using a multi-dimensional approach. Elastic knee sleeves may be useful adjuncts to rehabilitation. The aim of this study was to determine the immediate and 6-week effects of wearing a knee sleeve on person-reported outcomes and function in participants who had undergone an ACL reconstruction and who had residual self-reported functional limitations. Methods: Individuals with ACL reconstruction in the previous 6 months to 5 years were recruited. Immediate effects of a commercially-available elastic knee sleeve on single-leg horizontal hop distance were explored using a cross-over design. Following this first session, participants were randomised into a Control Group and a Sleeve Group who wore the sleeve for 6 weeks, at least 1 h daily. Outcome measures for the randomised clinical trial (RCT) were the International Knee Documentation Classification Subjective Knee Form (IKDC-SKF) score, the single-leg horizontal hop distance, and isokinetic quadriceps and hamstring peak torque. Linear mixed models were used to determine random effects. Where both limbs were measured at multiple time points, a random measurement occasion effect nested within participant was used. Results: Thirty-four individuals (16 women) with ACL reconstruction completed the cross-over trial. Hop distance for the injured side during the sleeve condition increased by 3.6 % (95 % CI 0.4-6.8 %, p = 0.025). There was no evidence of differential changes between groups for the IKDC-SKF (Sleeve Group n = 15; Control Group n = 16; p = 0.327), or relative improvement in the injured side compared to the uninjured side for the physical performance measures (Sleeve Group n = 12, Control Group n = 12; three-way interaction p = 0.533 [hop distance], 0.381 [quadriceps isokinetic peak torque], and 0.592 [hamstring isokinetic peak torque]). Conclusions: Single-leg hop distance of the ACL reconstructed side improved when wearing a knee sleeve. Wearing the knee sleeve over 6 weeks did not lead to enhanced improvements in self-reported knee function, hop distance and thigh muscle strength compared to the control group.",,,,,,,,,,,,,,,,,,,,,,,,AUG 4,2021,22,1,,,,,,,655,10.1186/s12891-021-04540-x,http://dx.doi.org/10.1186/s12891-021-04540-x,,,,,,,,34348704,,,,,WOS:000681303900001,View Full Record in Web of Science
J,"Harput, G; Ulusoy, B; Yildiz, TI; Demirci, S; Eraslan, L; Turhan, E; Tunay, VB",,,,"Harput, Gulcan; Ulusoy, Burak; Yildiz, Taha Ibrahim; Demirci, Serdar; Eraslan, Leyla; Turhan, Egemen; Tunay, Volga Bayrakci",,,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,,,,,,,,,,,,"PurposeThe aim of this study was to investigate the effects of concentric and eccentric cross-education (CE) on quadriceps strength and knee function recoveries after anterior cruciate ligament (ACL) reconstruction.MethodsForty-eight patients (age: 29.56.8 years, body mass index: 26.13.2kg/m(2)) who had undergone ACL reconstruction with hamstring tendon autograft were included in the study. The patients were randomly divided into three groups when they reached four weeks post surgery: (1) concentric CE (n=16); (2) eccentric CE (n=16); and (3) control (n=16). All groups followed the same post-surgical rehabilitation program for their reconstructed limb. Additionally, the two experimental groups followed eight weeks of isokinetic training for the uninjured knee at 60 degrees/s for 3 days per week. Quadriceps maximum voluntary isometric strength (MVIC) was measured during the 4th week (pre-training), 12th week (post training), and 24th week post surgery. The single-leg hop distance and International Knee Documentary Committee (IKDC) scores were also evaluated during the 24th week post surgery. Analysis of variance was used for statistical analysis.ResultsGroup-by-time interaction was significant for quadriceps MVICs for reconstructed and healthy limbs (p=0.02). Quadriceps strength of both knees was greater in concentric and eccentric CE groups compared to control group during the 12th- and 24th weeks post surgery (p<0.05). Strength gain was 28% and 31% in concentric and eccentric CE groups, respectively, when compared with the control group. Concentric and eccentric CE had similar effects on quadriceps strength recovery (n.s.). IKDC score, and single-leg hop distances were not significantly different among groups (n.s.).Conclusions p id=Par4 Concentric and eccentric quadricep strengthening of healthy limbs in early phases of ACL rehabilitation improved post-surgical quadriceps strength recovery of the reconstructed limb. CE should be integrated into ACL reconstruction rehabilitation, especially in the early rehabilitative phases to restore quadriceps strength.Level of evidence p id=Par5 Randomized controlled trial, Level I.",,,,,,,,,,,,,,,,,,,,,,,,JAN,2019,27,1,,,,,68,75,,10.1007/s00167-018-5040-1,http://dx.doi.org/10.1007/s00167-018-5040-1,,,,,,,,29959448,,,,,WOS:000460360900010,View Full Record in Web of Science
J,"Bregenhof, B; Jorgensen, U; Aagaard, P; Nissen, N; Creaby, MW; Thorlund, JB; Jensen, C; Torfing, T; Holsgaard-Larsen, A",,,,"Bregenhof, Bo; Jorgensen, Uffe; Aagaard, Per; Nissen, Nis; Creaby, Mark W.; Thorlund, Jonas Bloch; Jensen, Carsten; Torfing, Trine; Holsgaard-Larsen, Anders",,,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,TRIALS,,,,,,,,,,,,"Background: Anterior cruciate ligament (ACL) reconstruction, using hamstring auto-graft is a common surgical procedure, which often leads to persistent hamstring muscle-strength deficiency and reduced function. The purpose of this randomized controlled trial (RCT) is to investigate the effect of a combined, progressive, strength and neuromuscular exercise intervention on knee muscle strength, functional capacity and hamstring muscle-tendon morphology in ACL-reconstructed patients with persistent hamstring muscle-strength deficiency compared with controls. Methods/design:The study is designed as a multicenter, parallel-group RCT with balanced randomization (1:1) and blinded outcome assessments (level of evidence:II) and will be reported in accordance with the CONSORT Statement. Fifty ACL-reconstructed patients (hamstring auto-graft) with persistent limb-to-limb knee-flexor muscle-strength asymmetry at 12-24 months' post surgery, will be recruited through outpatient clinics and advertisements. Patients will be randomized to a 12-week progressive, strength and neuromuscular exercise group (SNG) with supervised training twice weekly or a control intervention (CON) consisting of a home-based, low-intensity exercise program. Outcome measures include between-group change in maximal isometric knee-flexor strength (primary outcome) and knee-extensor muscle strength, hamstring-to-quadriceps strength ratios of the leg that has been operated on and Knee injury and Osteoarthritis Outcome Score (KOOS) (secondary outcomes). In addition, several explorative outcomes will be investigated:The International Knee Documentation Committee Subjective Knee Form (IKDC), the Tegner Activity Score, rate of force development (RFD) for the knee flexors and extensors, tendon regeneration and potential muscle hypertrophy at graft harvest site evaluated by magnetic resonance imaging (MRI), postural control, kinetic/kinematic gait characteristics and knee-related functional capacity. Discussion:This RCT is designed to investigate the effect of combined, progressive-resistance and neuromuscular exercises on knee-flexor/extensor strength, in the late rehabilitation phase following ACL reconstruction. Reduced hamstring strength represents a potential risk factor for secondary ACL rupture and accelerated progression of osteoarthritis. If deemed effective, the intervention paradigm introduced in this study may help to improve current treatment strategies in ACLreconstructed patients.",,,,,,,,,,,,,,,,,,,,,,,,JAN 26,2018,19,,,,,,,,75,10.1186/s13063-018-2448-3,http://dx.doi.org/10.1186/s13063-018-2448-3,,,,,,,,29373984,,,,,WOS:000423321100005,View Full Record in Web of Science
J,"Chmielewski, TL; George, SZ; Tillman, SM; Moser, MW; Lentz, TA; Indelicato, PA; Trumble, TN; Shuster, JJ; Cicuttini, FM; Leeuwenburgh, C",,,,"Chmielewski, Terese L.; George, Steven Z.; Tillman, Susan M.; Moser, Michael W.; Lentz, Trevor A.; Indelicato, Peter A.; Trumble, Troy N.; Shuster, Jonathan J.; Cicuttini, Flavia M.; Leeuwenburgh, Christiaan",,,Low- Versus High-Intensity Plyometric Exercise During Rehabilitation After Anterior Cruciate Ligament Reconstruction,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Plyometric exercise is used during rehabilitation after anterior cruciate ligament (ACL) reconstruction to facilitate the return to sports participation. However, clinical outcomes have not been examined, and high loads on the lower extremity could be detrimental to knee articular cartilage. Purpose: To compare the immediate effect of low- and high-intensity plyometric exercise during rehabilitation after ACL reconstruction on knee function, articular cartilage metabolism, and other clinically relevant measures. Study Design: Randomized controlled trial; Level of evidence, 2. Methods: Twenty-four patients who underwent unilateral ACL reconstruction (mean, 14.3 weeks after surgery; range, 12.1-17.7 weeks) were assigned to 8 weeks (16 visits) of low- or high-intensity plyometric exercise consisting of running, jumping, and agility activities. Groups were distinguished by the expected magnitude of vertical ground-reaction forces. Testing was conducted before and after the intervention. Primary outcomes were self-reported knee function (International Knee Documentation Committee [IKDC] subjective knee form) and a biomarker of articular cartilage degradation (urine concentrations of crosslinked C-telopeptide fragments of type II collagen [uCTX-II]). Secondary outcomes included additional biomarkers of articular cartilage metabolism (urinary concentrations of the neoepitope of type II collagen cleavage at the C-terminal three-quarter-length fragment [uC2C], serum concentrations of the C-terminal propeptide of newly formed type II collagen [sCPII]) and inflammation (tumor necrosis factor-), functional performance (maximal vertical jump and single-legged hop), knee impairments (anterior knee laxity, average knee pain intensity, normalized quadriceps strength, quadriceps symmetry index), and psychosocial status (kinesiophobia, knee activity self-efficacy, pain catastrophizing). The change in each measure was compared between groups. Values before and after the intervention were compared with the groups combined. Results: The groups did not significantly differ in the change of any primary or secondary outcome measure. Of interest, sCPII concentrations tended to change in opposite directions (mean SD: low-intensity group, 28.7 185.5 ng/mL; high-intensity group, -200.6 +/- 255.0 ng/mL; P = .097; Cohen d = 1.03). Across groups, significant changes after the intervention were increased the IKDC score, vertical jump height, normalized quadriceps strength, quadriceps symmetry index, and knee activity self-efficacy and decreased average knee pain intensity. Conclusion: No significant differences were detected between the low- and high-intensity plyometric exercise groups. Across both groups, plyometric exercise induced positive changes in knee function, knee impairments, and psychosocial status that would support the return to sports participation after ACL reconstruction. The effect of plyometric exercise intensity on articular cartilage requires further evaluation.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2016,44,3,,,,,609,617,,10.1177/0363546515620583,http://dx.doi.org/10.1177/0363546515620583,,,,,,,,26797700,,,,,WOS:000371658300010,View Full Record in Web of Science
J,"Lim, JY; Yu, HJ; Kim, SH; Lee, JI; Lim, JY; Wang, JH; Hwang, JH",,,,"Lim, Ji Young; Yu, Hee Ju; Kim, Seo Hyun; Lee, Jong In; Lim, Jae-Young; Wang, Joon Ho; Hwang, Ji Hye",,,"Effectiveness of In-Home, Augmented Reality-Based Telerehabilitation After Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial",ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: New digital technology-based rehabilitation may be a viable option for patients after anterior cruciate ligament reconstruction (ACLR), with advantages such as easy access to treatment and learning as well as cost-effectiveness. Purpose: To investigate the effects of an augmented reality (AR)-based, telerehabilitation system in patients after ACLR compared with a brochure-based rehabilitation program in terms of patient-reported outcomes and functional performance measures. Study Design: Randomized controlled trial; Level of evidence, 2. Methods: This was a multicenter, assessor-blinded study. Enrolled participants were allocated randomly to either the intervention group, who underwent AR-based telerehabilitation system, or to the control group, who underwent a brochure-based rehabilitation program with a self-log. Both groups performed the same postoperative rehabilitation exercise protocol. Subjective knee function was assessed using the International Knee Documentation Committee (IKDC) as the primary outcome; secondary outcomes were a numeric rating scale for pain, the EuroQol 5-Dimension 5-Level, isometric knee strength, range of motion, and the single-leg hop test. The intervention group also completed a satisfaction survey. Follow-up was conducted at 2, 6, 12, and 24 weeks postoperatively. Results: A total of 28 patients were enrolled in each group; 1 patient in the control group was lost to follow-up. Patients in both groups demonstrated improvement on all outcomes over time. There were no significant between-group differences in the IKDC score from baseline to 12 weeks postoperatively. The intervention group saw a greater increase in the relative isometric strength of the quadriceps on the involved limb at 6, 12, and 24 weeks postoperatively (P < .05 for all). No significant group differences were observed in the remaining secondary outcomes. Conclusion: Study findings indicated that patients who underwent AR-based telerehabilitation in the early rehabilitation phase after ACLR demonstrated similar improvements as those who followed a brochure-based rehabilitation program and had a quicker recovery of knee extensor strength.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2024,12,10,,,,,,,2.32597E+16,10.1177/23259671241271729,http://dx.doi.org/10.1177/23259671241271729,,,,,,,,39415796,,,,,WOS:001333730600001,View Full Record in Web of Science
J,"Qiu, J; Ong, MTY; Choi, CY; Cao, MD; Ko, VMC; He, X; Fu, SC; Fong, DTP; Yung, PSH",,,,"Qiu, Jihong; Ong, Michael Tim-Yun; Choi, Chi-Yin; Cao, Mingde; Ko, Violet Man-Chi; He, Xin; Fu, Sai-Chuen; Fong, Daniel T. P.; Yung, Patrick Shu-Hang",,,Five Weeks of Whole-body Vibration in Prehabilitation for Knee Function Following Anterior Cruciate Ligament Reconstruction: A Single-blinded Randomized Controlled Trial,SPORTS MEDICINE-OPEN,,,,,,,,,,,,"BackgroundGood preoperative quadriceps neuromuscular function is associated with satisfactory functional outcomes post-anterior cruciate ligament reconstruction (ACLR). Whole-body vibration (WBV), which can modulate quadriceps neuromuscular function has not yet been incorporated into ACL prehabilitation. The aim of this study was to determine whether the combination of WBV in a prehabilitation program could achieve a better knee function after ACLR by promoting quadriceps neuromuscular function during the preoperative period.MethodsA single-blinded randomized controlled clinical trial was conducted. Forty-four participants with a primary, unilateral ACL rupture were randomly assigned to the control (N = 22) or the WBV group (N = 22). The control group underwent prehabilitation twice weekly for five weeks. The WBV group received the same prehabilitation plus WBV. Quadriceps neuromuscular function, including strength (maximal voluntary isometric contraction, MVIC), the early (rate of torque development from 0 to 50ms, RTD0 - 50), and the late phase (rate of torque development from 100 to 200ms, RTD100 - 200) of rapid contraction and inhibition (central activation ratio, CAR) in the injured limb, were measured at baseline and preoperatively. Knee function was assessed by the International Knee Documentation Committee (IKDC) Score at baseline, preoperatively, and 4 months postoperatively. The linear mixed effect models and multiple linear regression were used for the statistical analyses.ResultsForty participants completed interventions and 35 finished the postoperative follow-up. Preoperatively, the intervention demonstrated main effects on quadriceps MVIC (p = 0.002), RTD0 - 50 (p = 0.024), RTD100 - 200 (p = 0.005) and CAR (p = 0.043). Furthermore, the effect of time* intervention interaction was significant on quadriceps MVIC (p = 0.011). Postoperatively, the WBV group achieved higher IKDC scores than the control group (p = 0.006). The improvements in preoperative quadriceps MVIC and intervention contributed to better knee function post-ACLR (R2 = 0.239, p = 0.007).ConclusionsFive weeks of WBV in prehabilitation enhanced quadriceps strength pre-ACLR and had potential to enhance knee function post-ACLR. WBV can be considered as an adjunct to prehabilitation protocols.Trial RegistrationClinicalTrials.gov, NCT04988828. Registered 3rd August 2021, https://clinicaltrials.gov/study/NCT04988828?cond=anterior%20cruciate%20ligament&term=WBV&locStr=Hong%20Kong&country=Hong%20Kong&rank=3. 1. Patients receiving WBV during prehabilitation showed higher IKDC scores 4 months post-ACLR compared to standard prehabilitation alone.2. Preoperative quadriceps strength improvements and the WBV therapy were positively associated with better knee function following ACL reconstruction, highlighting the importance of effective prehabilitation strategies.3. WBV appears to be a valuable adjunct therapy for enhancing quadriceps function before ACL surgery, potentially establishing a stronger foundation for postoperative recovery.",,,,,,,,,,,,,,,,,,,,,,,,AUG 22,2025,11,1,,,,,,,98,10.1186/s40798-025-00901-1,http://dx.doi.org/10.1186/s40798-025-00901-1,,,,,,,,40844690,,,,,WOS:001558467900001,View Full Record in Web of Science
J,"Logerstedt, D; Di Stasi, S; Grindem, H; Lynch, A; Eitzen, I; Engebretsen, L; Risberg, MA; Axe, MJ; Snyder-Mackler, L",,,,"Logerstedt, David; Di Stasi, Stephanie; Grindem, Hege; Lynch, Andrew; Eitzen, Ingrid; Engebretsen, Lars; Risberg, May Arna; Axe, Michael J.; Snyder-Mackler, Lynn",,,Self-Reported Knee Function Can Identify Athletes Who Fail Return-to-Activity Criteria up to 1 Year After Anterior Cruciate Ligament Reconstruction: A Delaware-Oslo ACL Cohort Study,JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY,,,,,,,,,,,,"OBJECTIVES: To determine if self-reported knee-function-assessed with the International Knee Documentation Committee 2000 Subjective Knee Form (IKDC 2000) could discriminate between successful and nonsuccessful performance on-return-to-activity criteria (RTAC) tests after anterior cruciate ligament (ACL) reconstruction. BACKGROUND: Selecting appropriate performance-based and patient-reported tests that can detect side-to-side asymmetries, assess global knee function, and determine a participant's-readiness to return to activity after ACL reconstruction can be a challenge for rehabilitation specialists. A simple tool or questionnaire to identify athletes with neuromuscular impairments or activity limitations could provide rehabilitation specialists with crucial data pertinent to their patients' current knee function and readiness to return to higher-level activities. METHODS: One hundred ninety-four level I and level II athletes-who underwent ACL reconstruction participated in the study. One hundred fifty-eight athletes at 6 months after ACL reconstruction and 141 of the athletes at 12 months after ACL reconstruction completed a battery of functional tests to determine readiness to return to activity and the IKDC 2000 to determine self-reported knee function. For each athlete, status on the RTAC test battery was dichotomized into passed or failed, and status on the IKDC 2000 scores was dichotomized into within or below age- and sex-matched normal ranges. Comparisons were made between status on the RTAC test battery and the IKDC 2000 using chi-square tests. Accuracy statistics were also calculated. RESULTS: Six months after ACL reconstruction, 112 athletes (70.9%) failed RTAC and 76(48.1%) were classified as having self-reported knee function below normal ranges. Among the 76 participants with IKDC 2000 scores below normal ranges, 69(90.8%) failed the RTAC test battery (P<.001). However, among the 82 participants whose IKDC 2000 scores were within normal limits at,6 months, only 39(47.6%) passed the RTAC test battery (P = .74). Twelve months after ACL reconstruction, 67 athletes (47.5%) failed RTAC and 31 (22.0%) had knee function below normal ranges. Among the 31 participants with IKDC 2000 scores below normal ranges,25 (80.6%) failed the RTAC test battery (P<.001). However, among the 110 participants whose IKDC 2000 scores were within normal limits at 12 months, only 68 (61.8%) passed the RTAC test battery (P = .017). CONCLUSION: The IKDC 2000 may be a clinically relevant tool to determine the timeliness or necessity of RTAC testing. For scores obtained 6 and 12 months after ACL reconstruction, low IKDC 2000 scores were reasonably indicative of failure on the RTAC test battery, whereas normal IKDC 2000 scores were not predictive of passing scores on the RTAC test battery. CONCLUSION: The IKDC 2000 may be a clinically relevant tool to determine the timeliness or necessity of RTAC testing. For scores obtained 6 and 12 months after ACL reconstruction, low IKDC 2000 scores were reasonably indicative of failure on the RTAC test battery, whereas normal IKDC 2000 scores were not predictive of passing scores on the RTAC test battery.",,,,,,,,,,,,,,,,,,,,,,,,DEC,2014,44,12,,,,,914,923,,10.2519/jospt.2014.4852,http://dx.doi.org/10.2519/jospt.2014.4852,,,,,,,,25347228,,,,,WOS:000346111900002,View Full Record in Web of Science
J,"Christensen, JC; Goldfine, LR; Barker, T; Collingridge, DS",,,,"Christensen, Jesse C.; Goldfine, Laura R.; Barker, Tyler; Collingridge, Dave S.",,,What Can the First 2 Months Tell Us About Outcomes After Anterior Cruciate Ligament Reconstruction?,JOURNAL OF ATHLETIC TRAINING,,,,,,,,,,,,"Context: Substantial research has been conducted on anterior cruciate ligament reconstruction (ACLR) to evaluate patient outcomes. However, little attention has been given to outcomes during the early phase of recovery and how early deficits affect both short-and long-term outcomes. Objective: To identify relationships between demographic (age, sex, and body mass index [BMI]) and intraoperative (isolated ACLR versus primary ACLR+secondary procedures), and postoperative (range-of-motion [ROM] and peak isometric knee-extension force [PIF]) variables during the first 2 months after ACLR using self-reported outcomes. Design: Cohort study. Setting: Outpatient orthopaedic hospital. Patients or Other Participants: A total of 63 patients (38 men, 25 women; age -33.0 +/- 12.1 years; BMI = 26.3 +/- 6.5 kg/m(2)) who underwent ACLR. Main Outcome Measure(s): Demographic, intraoperative, and postoperative variables were collected at 1 and 2 months after ACLR and were compared with International Knee Documentation Committee (IKDC) Subjective Knee Evaluation Form scores at 1, 2, and >= 12 months. Results: Significant relationships were identified between >= 12-month IKDC scores and the 1-month (Pearson correlation, r = 0.283, r(2) = 0.08; P = .025) and 2-month (r = 0.301, r(2) = 0.09; P = .017) IKDC scores. After controlling for other variables, we found that the PIF ratio measures at 1 and 2 months were positively associated with 1- and 2-month IKDC scores (P<.001) and BMI was negatively associated with both 1- and 2-month IKDC scores (P<.05). One-month IKDC scores were related to the 1-month difference in knee-flexion ROM (P - .04). Conclusions: The IKDC scores during the first 2 months were positively correlated with patients' perceptions of function on long-term IKDC scores. It also appears that improvements in lower extremity strength and flexion ROM deficits were positively associated with short-term IKDC scores. Higher BMI was negatively associated with patients' perceptions of function on short-term IKDC scores.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2015,50,5,,,,,508,515,,10.4085/1062-6050-49.3.95,http://dx.doi.org/10.4085/1062-6050-49.3.95,,,,,,,,25594914,,,,,WOS:000365182900007,View Full Record in Web of Science
