,id,title,authors,journal,year,doi,first_author,short_title,key
183,18212347,"Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings: a prospective, randomized clinical trial of early versus delayed reconstructions","Bottoni CR, Liddell TR, Trainor TJ, Freccero DM, Lindell KK.",Am J Sports Med,2008,10.1177/0363546507312164,Bottoni,postoperativerangeofmotionfollowinganteriorcruciateligamentreconstructionusingautografthamstrings:aprospectiverandomizedclinicaltrialofearlyversusdelayedreconstructions,Bottoni+postoperativerangeofmotionfollowinganteriorcruciateligamentreconstructionusingautografthamstrings:aprospectiverandomizedclinicaltrialofearlyversusdelayedreconstructions+2008
184,18208432,"ST/G ACL reconstruction: double strand plus extra-articular sling vs double bundle, randomized study at 3-year follow-up","Zaffagnini S, Bruni D, Russo A, Takazawa Y, Lo Presti M, Giordano G, Marcacci M.",Scand J Med Sci Sports,2008,10.1111/j.1600-0838.2007.00697.x,Zaffagnini,st/gaclreconstruction:doublestrandplusextraarticularslingvsdoublebundlerandomizedstudyat3yearfollowup,Zaffagnini+st/gaclreconstruction:doublestrandplusextraarticularslingvsdoublebundlerandomizedstudyat3yearfollowup+2008
185,18193194,Reconstruction of the ACL with a semitendinosus tendon graft: a prospective randomized single blinded comparison of double-bundle versus single-bundle technique in male athletes,"Streich NA, Friedrich K, Gotterbarm T, Schmitt H.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0480-z,Streich,reconstructionoftheaclwithasemitendinosustendongraft:aprospectiverandomizedsingleblindedcomparisonofdoublebundleversussinglebundletechniqueinmaleathletes,Streich+reconstructionoftheaclwithasemitendinosustendongraft:aprospectiverandomizedsingleblindedcomparisonofdoublebundleversussinglebundletechniqueinmaleathletes+2008
186,18192493,A randomized controlled trial comparing the effectiveness of functional knee brace and neoprene sleeve use after anterior cruciate ligament reconstruction,"Birmingham TB, Bryant DM, Giffin JR, Litchfield RB, Kramer JF, Donner A, Fowler PJ.",Am J Sports Med,2008,10.1177/0363546507311601,Birmingham,arandomizedcontrolledtrialcomparingtheeffectivenessoffunctionalkneebraceandneoprenesleeveuseafteranteriorcruciateligamentreconstruction,Birmingham+arandomizedcontrolledtrialcomparingtheeffectivenessoffunctionalkneebraceandneoprenesleeveuseafteranteriorcruciateligamentreconstruction+2008
187,18063177,"Does the position of the femoral tunnel affect the laxity or clinical outcome of the anterior cruciate ligament-reconstructed knee? A clinical, prospective, randomized, double-blind study","Jepsen CF, Lundberg-Jensen AK, Faunoe P.",Arthroscopy,2007,10.1016/j.arthro.2007.09.010,Jepsen,doesthepositionofthefemoraltunnelaffectthelaxityorclinicaloutcomeoftheanteriorcruciateligamentreconstructedknee?aclinicalprospectiverandomizeddoubleblindstudy,Jepsen+doesthepositionofthefemoraltunnelaffectthelaxityorclinicaloutcomeoftheanteriorcruciateligamentreconstructedknee?aclinicalprospectiverandomizeddoubleblindstudy+2007
188,17940146,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: a randomized clinical trial evaluating dynamic tibial translation and muscle function,"Tagesson S, Oberg B, Good L, Kvist J.",Am J Sports Med,2008,10.1177/0363546507307867,Tagesson,acomprehensiverehabilitationprogramwithquadricepsstrengtheninginclosedversusopenkineticchainexerciseinpatientswithanteriorcruciateligamentdeficiency:arandomizedclinicaltrialevaluatingdynamictibialtranslationandmusclefunction,Tagesson+acomprehensiverehabilitationprogramwithquadricepsstrengtheninginclosedversusopenkineticchainexerciseinpatientswithanteriorcruciateligamentdeficiency:arandomizedclinicaltrialevaluatingdynamictibialtranslationandmusclefunction+2008
189,17940145,"Double-bundle anterior cruciate ligament reconstruction using hamstring autografts and bioabsorbable interference screw fixation: prospective, randomized, clinical study with 2-year results","Järvelä T, Moisala AS, Sihvonen R, Järvelä S, Kannus P, Järvinen M.",Am J Sports Med,2008,10.1177/0363546507308360,Järvelä,doublebundleanteriorcruciateligamentreconstructionusinghamstringautograftsandbioabsorbableinterferencescrewfixation:prospectiverandomizedclinicalstudywith2yearresults,Järvelä+doublebundleanteriorcruciateligamentreconstructionusinghamstringautograftsandbioabsorbableinterferencescrewfixation:prospectiverandomizedclinicalstudywith2yearresults+2008
190,17934715,Arthroscopic ACL reconstruction with Delta plasty: an innovative approach with hamstrings' transfer and double tibial tunnel,"Papachristou G, Sourlas J, Plessas S, Papachristou K.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0426-5,Papachristou,arthroscopicaclreconstructionwithdeltaplasty:aninnovativeapproachwithhamstrings'transferanddoubletibialtunnel,Papachristou+arthroscopicaclreconstructionwithdeltaplasty:aninnovativeapproachwithhamstrings'transferanddoubletibialtunnel+2008
191,17905952,Anterior cruciate ligament reconstruction using autologous double hamstrings: a comparison of standard versus minimal debridement techniques using MRI to assess revascularisation. A randomised prospective study with a one-year follow-up,"Gohil S, Annear PO, Breidahl W.",J Bone Joint Surg Br,2007,10.1302/0301-620X.89B9.19339,Gohil,anteriorcruciateligamentreconstructionusingautologousdoublehamstrings:acomparisonofstandardversusminimaldebridementtechniquesusingmritoassessrevascularisationarandomisedprospectivestudywithaoneyearfollowup,Gohil+anteriorcruciateligamentreconstructionusingautologousdoublehamstrings:acomparisonofstandardversusminimaldebridementtechniquesusingmritoassessrevascularisationarandomisedprospectivestudywithaoneyearfollowup+2007
192,17637413,Double-bundle anterior cruciate ligament reconstruction: four versus eight strands of hamstring tendon graft,"Zhao J, He Y, Wang J.",Arthroscopy,2007,10.1016/j.arthro.2007.01.022,Zhao,doublebundleanteriorcruciateligamentreconstruction:fourversuseightstrandsofhamstringtendongraft,Zhao+doublebundleanteriorcruciateligamentreconstruction:fourversuseightstrandsofhamstringtendongraft+2007
193,17560476,A prospective randomized study of 4-strand semitendinosus tendon anterior cruciate ligament reconstruction comparing single-bundle and double-bundle techniques,"Muneta T, Koga H, Mochizuki T, Ju YJ, Hara K, Nimura A, Yagishita K, Sekiya I.",Arthroscopy,2007,10.1016/j.arthro.2007.04.010,Muneta,aprospectiverandomizedstudyof4strandsemitendinosustendonanteriorcruciateligamentreconstructioncomparingsinglebundleanddoublebundletechniques,Muneta+aprospectiverandomizedstudyof4strandsemitendinosustendonanteriorcruciateligamentreconstructioncomparingsinglebundleanddoublebundletechniques+2007
194,17431619,The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction,"Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.",Int Orthop,2008,10.1007/s00264-007-0341-x,Sajovic,theeffectofgraftchoiceonfunctionaloutcomeinanteriorcruciateligamentreconstruction,Sajovic+theeffectofgraftchoiceonfunctionaloutcomeinanteriorcruciateligamentreconstruction+2008
195,17293471,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.",Am J Sports Med,2007,10.1177/0363546506298275,Lidén,patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction:aprospectiverandomizedstudywitha7yearfollowup,Lidén+patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction:aprospectiverandomizedstudywitha7yearfollowup+2007
196,17261567,"A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.",Am J Sports Med,2007,10.1177/0363546506296042,Pinczewski,a10yearcomparisonofanteriorcruciateligamentreconstructionswithhamstringtendonandpatellartendonautograft:acontrolledprospectivetrial,Pinczewski+a10yearcomparisonofanteriorcruciateligamentreconstructionswithhamstringtendonandpatellartendonautograft:acontrolledprospectivetrial+2007
197,17251174,Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation,"Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.",Am J Sports Med,2007,10.1177/0363546506296040,Chouliaras,effectivenessofreconstructionoftheanteriorcruciateligamentwithquadrupledhamstringsandbonepatellartendonboneautografts:aninvivostudycomparingtibialinternalexternalrotation,Chouliaras+effectivenessofreconstructionoftheanteriorcruciateligamentwithquadrupledhamstringsandbonepatellartendonboneautografts:aninvivostudycomparingtibialinternalexternalrotation+2007
198,17219226,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,"Heijne A, Werner S.",Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0246-z,Heijne,earlyversuslatestartofopenkineticchainquadricepsexercisesafteraclreconstructionwithpatellartendonorhamstringgrafts:aprospectiverandomizedoutcomestudy,Heijne+earlyversuslatestartofopenkineticchainquadricepsexercisesafteraclreconstructionwithpatellartendonorhamstringgrafts:aprospectiverandomizedoutcomestudy+2007
199,17218661,A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.",Am J Sports Med,2007,10.1177/0363546506294361,Maletis,aprospectiverandomizedstudyofanteriorcruciateligamentreconstruction:acomparisonofpatellartendonandquadruplestrandsemitendinosus/gracilistendonsfixedwithbioabsorbableinterferencescrews,Maletis+aprospectiverandomizedstudyofanteriorcruciateligamentreconstruction:acomparisonofpatellartendonandquadruplestrandsemitendinosus/gracilistendonsfixedwithbioabsorbableinterferencescrews+2007
200,17216271,"Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective, randomize clinical study",Järvelä T.,Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0254-z,Järvelä,doublebundleversussinglebundleanteriorcruciateligamentreconstruction:aprospectiverandomizeclinicalstudy,Järvelä+doublebundleversussinglebundleanteriorcruciateligamentreconstruction:aprospectiverandomizeclinicalstudy+2007
201,17129731,A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,"Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.",Knee,2007,10.1016/j.knee.2006.10.004,Ito,aprospectivestudyof3dayversus2weekimmobilizationperiodafteranteriorcruciateligamentreconstruction,Ito+aprospectivestudyof3dayversus2weekimmobilizationperiodafteranteriorcruciateligamentreconstruction+2007
202,17091015,Double-bundle ACL reconstruction can improve rotational stability,"Yagi M, Kuroda R, Nagamune K, Yoshiya S, Kurosaka M.",Clin Orthop Relat Res,2007,10.1097/BLO.0b013e31802ba45c,Yagi,doublebundleaclreconstructioncanimproverotationalstability,Yagi+doublebundleaclreconstructioncanimproverotationalstability+2007
203,16923826,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.",Am J Sports Med,2006,10.1177/0363546506290726,Sajovic,aprospectiverandomizedcomparisonofsemitendinosusandgracilistendonversuspatellartendonautograftsforanteriorcruciateligamentreconstruction:fiveyearfollowup,Sajovic+aprospectiverandomizedcomparisonofsemitendinosusandgracilistendonversuspatellartendonautograftsforanteriorcruciateligamentreconstruction:fiveyearfollowup+2006
204,16685087,Biodegradable and metallic interference screws in anterior cruciate ligament reconstruction surgery using hamstring tendon grafts: prospective randomized study of radiographic results and clinical outcome,"Laxdal G, Kartus J, Eriksson BI, Faxén E, Sernert N, Karlsson J.",Am J Sports Med,2006,10.1177/0363546506288014,Laxdal,biodegradableandmetallicinterferencescrewsinanteriorcruciateligamentreconstructionsurgeryusinghamstringtendongrafts:prospectiverandomizedstudyofradiographicresultsandclinicaloutcome,Laxdal+biodegradableandmetallicinterferencescrewsinanteriorcruciateligamentreconstructionsurgeryusinghamstringtendongrafts:prospectiverandomizedstudyofradiographicresultsandclinicaloutcome+2006
205,16552549,Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results,"Harilainen A, Linko E, Sandelin J.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0059-0,Harilainen,randomizedprospectivestudyofaclreconstructionwithinterferencescrewfixationinpatellartendonautograftsversusfemoralmetalplatesuspensionandtibialpostfixationinhamstringtendonautografts:5yearclinicalandradiologicalfollowupresults,Harilainen+randomizedprospectivestudyofaclreconstructionwithinterferencescrewfixationinpatellartendonautograftsversusfemoralmetalplatesuspensionandtibialpostfixationinhamstringtendonautografts:5yearclinicalandradiologicalfollowupresults+2006
206,16517306,Clinical evaluation of anatomic double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: comparisons among 3 different procedures,"Yasuda K, Kondo E, Ichiyama H, Tanabe Y, Tohyama H.",Arthroscopy,2006,10.1016/j.arthro.2005.12.017,Yasuda,clinicalevaluationofanatomicdoublebundleanteriorcruciateligamentreconstructionprocedureusinghamstringtendongrafts:comparisonsamong3differentprocedures,Yasuda+clinicalevaluationofanatomicdoublebundleanteriorcruciateligamentreconstructionprocedureusinghamstringtendongrafts:comparisonsamong3differentprocedures+2006
207,16496124,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation,"Gobbi A, Francisco R.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0050-9,Gobbi,factorsaffectingreturntosportsafteranteriorcruciateligamentreconstructionwithpatellartendonandhamstringgraft:aprospectiveclinicalinvestigation,Gobbi+factorsaffectingreturntosportsafteranteriorcruciateligamentreconstructionwithpatellartendonandhamstringgraft:aprospectiveclinicalinvestigation+2006
208,16465537,Prospective randomized clinical comparison of femoral transfixation versus bioscrew fixation in hamstring tendon ACL reconstruction--a preliminary report,"Rose T, Hepp P, Venus J, Stockmar C, Josten C, Lill H.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0034-9,Rose,prospectiverandomizedclinicalcomparisonoffemoraltransfixationversusbioscrewfixationinhamstringtendonaclreconstructionapreliminaryreport,Rose+prospectiverandomizedclinicalcomparisonoffemoraltransfixationversusbioscrewfixationinhamstringtendonaclreconstructionapreliminaryreport+2006
209,16325084,Tunnel widening after hamstring anterior cruciate ligament reconstruction is influenced by the type of graft fixation used: a prospective randomized study,"Fauno P, Kaalund S.",Arthroscopy,2005,10.1016/j.arthro.2005.08.023,Fauno,tunnelwideningafterhamstringanteriorcruciateligamentreconstructionisinfluencedbythetypeofgraftfixationused:aprospectiverandomizedstudy,Fauno+tunnelwideningafterhamstringanteriorcruciateligamentreconstructionisinfluencedbythetypeofgraftfixationused:aprospectiverandomizedstudy+2005
210,16292682,A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients,"Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-005-0708-8,Svensson,aprospectivecomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstructioninfemalepatients,Svensson+aprospectivecomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstructioninfemalepatients+2006
211,16282583,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.",Am J Sports Med,2006,10.1177/0363546505279919,Matsumoto,acomparisonofbonepatellartendonboneandbonehamstringtendonboneautograftsforanteriorcruciateligamentreconstruction,Matsumoto+acomparisonofbonepatellartendonboneandbonehamstringtendonboneautograftsforanteriorcruciateligamentreconstruction+2006
212,16167266,"[Subsequent treatment of surgically managed, fresh, anterior cruciate ligament ruptures--a randomized, prospective study]","Pförringer W, Kremer C.",Sportverletz Sportschaden,2005,10.1055/s-2005-858472,Pförringer,subsequenttreatmentofsurgicallymanagedfreshanteriorcruciateligamentrupturesarandomizedprospectivestudy,Pförringer+subsequenttreatmentofsurgicallymanagedfreshanteriorcruciateligamentrupturesarandomizedprospectivestudy+2005
213,16131675,Comparing 2-year outcomes of anterior cruciate ligament reconstruction using either patella-tendon or semitendinosus-tendon autografts: a non-randomised prospective study,"Tow BP, Chang PC, Mitra AK, Tay BK, Wong MC.",J Orthop Surg (Hong Kong),2005,10.1177/230949900501300206,Tow,comparing2yearoutcomesofanteriorcruciateligamentreconstructionusingeitherpatellatendonorsemitendinosustendonautografts:anonrandomisedprospectivestudy,Tow+comparing2yearoutcomesofanteriorcruciateligamentreconstructionusingeitherpatellatendonorsemitendinosustendonautografts:anonrandomisedprospectivestudy+2005
214,16024251,Two-bundle anterior cruciate ligament reconstruction with eight-stranded hamstring tendons: four-tunnel technique,"Zhao J, Peng X, He Y, Wang J.",Knee,2006,10.1016/j.knee.2005.05.001,Zhao,twobundleanteriorcruciateligamentreconstructionwitheightstrandedhamstringtendons:fourtunneltechnique,Zhao+twobundleanteriorcruciateligamentreconstructionwitheightstrandedhamstringtendons:fourtunneltechnique+2006
215,15800520,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.",Arthroscopy,2005,10.1016/j.arthro.2004.12.002,Ibrahim,clinicalevaluationofarthroscopicallyassistedanteriorcruciateligamentreconstruction:patellartendonversusgracilisandsemitendinosusautograft,Ibrahim+clinicalevaluationofarthroscopicallyassistedanteriorcruciateligamentreconstruction:patellartendonversusgracilisandsemitendinosusautograft+2005
216,15756612,Anterior cruciate ligament reconstruction with double-looped semitendinosus and gracilis tendon graft directly fixed to cortical bone: 5-year results,"Giron F, Aglietti P, Cuomo P, Mondanelli N, Ciardullo A.",Knee Surg Sports Traumatol Arthrosc,2005,10.1007/s00167-004-0553-1,Giron,anteriorcruciateligamentreconstructionwithdoubleloopedsemitendinosusandgracilistendongraftdirectlyfixedtocorticalbone:5yearresults,Giron+anteriorcruciateligamentreconstructionwithdoubleloopedsemitendinosusandgracilistendongraftdirectlyfixedtocorticalbone:5yearresults+2005
217,15756179,Hamstring anterior cruciate ligament reconstruction: is it necessary to sacrifice the gracilis?,"Gobbi A, Domzalski M, Pascual J, Zanazzo M.",Arthroscopy,2005,10.1016/j.arthro.2004.10.016,Gobbi,hamstringanteriorcruciateligamentreconstruction:isitnecessarytosacrificethegracilis?,Gobbi+hamstringanteriorcruciateligamentreconstruction:isitnecessarytosacrificethegracilis?+2005
218,15723704,"Resorbable screws versus pins for optimal transplant fixation (SPOT) in anterior cruciate ligament replacement with autologous hamstring grafts: rationale and design of a randomized, controlled, patient and investigator blinded trial [ISRCTN17384369]","Stengel D, Matthes G, Seifert J, Tober V, Mutze S, Rademacher G, Ekkernkamp A, Bauwens K, Wich M, Casper D; SPOT Group.",BMC Surg,2005,10.1186/1471-2482-5-1,Stengel,resorbablescrewsversuspinsforoptimaltransplantfixation(spot)inanteriorcruciateligamentreplacementwithautologoushamstringgrafts:rationaleanddesignofarandomizedcontrolledpatientandinvestigatorblindedtrialisrctn17384369,Stengel+resorbablescrewsversuspinsforoptimaltransplantfixation(spot)inanteriorcruciateligamentreplacementwithautologoushamstringgrafts:rationaleanddesignofarandomizedcontrolledpatientandinvestigatorblindedtrialisrctn17384369+2005
219,15711494,[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees],"Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.",Rev Chir Orthop Reparatrice Appar Mot,2004,10.1016/s0035-1040(04)70756-4,Boyer,reliabilityofthekt1000arthrometer(medmetric)formeasuringanteriorkneelaxity:comparisonwithtelosin147knees,Boyer+reliabilityofthekt1000arthrometer(medmetric)formeasuringanteriorkneelaxity:comparisonwithtelosin147knees+2004
220,15650664,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.",Arthroscopy,2005,10.1016/j.arthro.2004.09.014,Laxdal,aprospectiverandomizedcomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstruction,Laxdal+aprospectiverandomizedcomparisonofbonepatellartendonboneandhamstringgraftsforanteriorcruciateligamentreconstruction+2005
221,15650663,Cross-pin femoral fixation versus metal interference screw fixation in anterior cruciate ligament reconstruction with hamstring tendons: results of a controlled prospective randomized study with 2-year follow-up,"Harilainen A, Sandelin J, Jansson KA.",Arthroscopy,2005,10.1016/j.arthro.2004.09.013,Harilainen,crosspinfemoralfixationversusmetalinterferencescrewfixationinanteriorcruciateligamentreconstructionwithhamstringtendons:resultsofacontrolledprospectiverandomizedstudywith2yearfollowup,Harilainen+crosspinfemoralfixationversusmetalinterferencescrewfixationinanteriorcruciateligamentreconstructionwithhamstringtendons:resultsofacontrolledprospectiverandomizedstudywith2yearfollowup+2005
222,15611004,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.",Am J Sports Med,2005,10.1177/0363546504268036,Hill,theinfluenceofsupplementarytibialfixationonlaxitymeasurementsafteranteriorcruciateligamentreconstructionwithhamstringtendonsinfemalepatients,Hill+theinfluenceofsupplementarytibialfixationonlaxitymeasurementsafteranteriorcruciateligamentreconstructionwithhamstringtendonsinfemalepatients+2005
223,15516013,Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft,"Boonriong T, Kietsiriroje N.",J Med Assoc Thai,2004,,Boonriong,arthroscopicallyassistedanteriorcruciateligamentreconstruction:comparisonofbonepatellartendonboneversushamstringtendonautograft,Boonriong+arthroscopicallyassistedanteriorcruciateligamentreconstruction:comparisonofbonepatellartendonboneversushamstringtendonautograft+2004
224,15466722,"Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial","Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.",J Bone Joint Surg Am,2004,,Aglietti,anteriorcruciateligamentreconstruction:bonepatellartendonbonecomparedwithdoublesemitendinosusandgracilistendongraftsaprospectiverandomizedclinicaltrial,Aglietti+anteriorcruciateligamentreconstruction:bonepatellartendonbonecomparedwithdoublesemitendinosusandgracilistendongraftsaprospectiverandomizedclinicaltrial+2004
225,15292958,[Anterior cruciate ligament reconstruction with hamstring tendons in the young],"Sobau C, Ellermann A.",Unfallchirurg,2004,10.1007/s00113-004-0809-8,Sobau,anteriorcruciateligamentreconstructionwithhamstringtendonsintheyoung,Sobau+anteriorcruciateligamentreconstructionwithhamstringtendonsintheyoung+2004
226,15174545,Reconstruction of the anterior cruciate ligament. Single- versus double-bundle multistranded hamstring tendons,"Adachi N, Ochi M, Uchio Y, Iwasa J, Kuriwaka M, Ito Y.",J Bone Joint Surg Br,2004,,Adachi,reconstructionoftheanteriorcruciateligamentsingleversusdoublebundlemultistrandedhamstringtendons,Adachi+reconstructionoftheanteriorcruciateligamentsingleversusdoublebundlemultistrandedhamstringtendons+2004
227,15060762,Arthroscopic anterior cruciate ligament reconstruction with periosteum-enveloping hamstring tendon graft,"Chen CH, Chen WJ, Shih CH, Chou SW.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-004-0498-4,Chen,arthroscopicanteriorcruciateligamentreconstructionwithperiosteumenvelopinghamstringtendongraft,Chen+arthroscopicanteriorcruciateligamentreconstructionwithperiosteumenvelopinghamstringtendongraft+2004
228,14754739,Augmentation of femoral fixation in hamstring anterior cruciate ligament reconstruction with a bioabsorbable bead: a prospective single-blind randomized clinical trial,"Arneja S, Froese W, MacDonald P.",Am J Sports Med,2004,10.1177/0095399703258675,Arneja,augmentationoffemoralfixationinhamstringanteriorcruciateligamentreconstructionwithabioabsorbablebead:aprospectivesingleblindrandomizedclinicaltrial,Arneja+augmentationoffemoralfixationinhamstringanteriorcruciateligamentreconstructionwithabioabsorbablebead:aprospectivesingleblindrandomizedclinicaltrial+2004
229,13680104,The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons,"Robert H, Es-Sayeh J.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-003-0380-9,Robert,theroleofperiostealflapinthepreventionoffemoralwideninginanteriorcruciateligamentreconstructionusinghamstringtendons,Robert+theroleofperiostealflapinthepreventionoffemoralwideninginanteriorcruciateligamentreconstructionusinghamstringtendons+2004
230,12860546,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"Feller JA, Webster KE.",Am J Sports Med,2003,10.1177/03635465030310041501,Feller,arandomizedcomparisonofpatellartendonandhamstringtendonanteriorcruciateligamentreconstruction,Feller+arandomizedcomparisonofpatellartendonandhamstringtendonanteriorcruciateligamentreconstruction+2003
231,12860538,Clinical outcome of anterior cruciate ligament reconstruction with quadrupled hamstring tendon graft and bioabsorbable interference screw fixation,"Charlton WP, Randolph DA Jr, Lemos S, Shields CL Jr.",Am J Sports Med,2003,10.1177/03635465030310040701,Charlton,clinicaloutcomeofanteriorcruciateligamentreconstructionwithquadrupledhamstringtendongraftandbioabsorbableinterferencescrewfixation,Charlton+clinicaloutcomeofanteriorcruciateligamentreconstructionwithquadrupledhamstringtendongraftandbioabsorbableinterferencescrewfixation+2003
232,12793556,Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery,"Meighan AA, Keating JF, Will E.",J Bone Joint Surg Br,2003,10.1302/0301-620x.85b4.13743,Meighan,outcomeafterreconstructionoftheanteriorcruciateligamentinathleticpatientsacomparisonofearlyversusdelayedsurgery,Meighan+outcomeafterreconstructionoftheanteriorcruciateligamentinathleticpatientsacomparisonofearlyversusdelayedsurgery+2003
233,12531752,Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,"Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.",Am J Sports Med,2003,10.1177/03635465030310011401,Ejerhed,patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction?aprospectiverandomizedstudywithatwoyearfollowup,Ejerhed+patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction?aprospectiverandomizedstudywithatwoyearfollowup+2003
234,12531751,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,"Jansson KA, Linko E, Sandelin J, Harilainen A.",Am J Sports Med,2003,10.1177/03635465030310010501,Jansson,aprospectiverandomizedstudyofpatellarversushamstringtendonautograftsforanteriorcruciateligamentreconstruction,Jansson+aprospectiverandomizedstudyofpatellarversushamstringtendonautograftsforanteriorcruciateligamentreconstruction+2003
235,12208905,"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.",J Bone Joint Surg Am,2002,10.2106/00004623-200209000-00001,Beynnon,anteriorcruciateligamentreplacement:comparisonofbonepatellartendonbonegraftswithtwostrandhamstringgraftsaprospectiverandomizedstudy,Beynnon+anteriorcruciateligamentreplacement:comparisonofbonepatellartendonbonegraftswithtwostrandhamstringgraftsaprospectiverandomizedstudy+2002
