,id,title,authors,journal,year,doi
158,20097928,No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up,"Holm I, Oiestad BE, Risberg MA, Aune AK.",Am J Sports Med,2010,10.1177/0363546509350301
159,20044497,Biodegradable screw versus a press-fit bone plug fixation for hamstring anterior cruciate ligament reconstruction: a prospective randomized study,"Jagodzinski M, Geiges B, von Falck C, Knobloch K, Haasper C, Brand J, Hankemeier S, Krettek C, Meller R.",Am J Sports Med,2010,10.1177/0363546509350325
160,19956928,Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized multicenter review of different fixation methods,"Drogset JO, Strand T, Uppheim G, Odegård B, Bøe A, Grøntvedt T.",Knee Surg Sports Traumatol Arthrosc,2010,10.1007/s00167-009-0996-5
161,19794165,Anterior cruciate ligament reconstruction using autologous hamstring double bundle graft compared with single bundle procedures,"Ibrahim SA, Hamido F, Al Misfer AK, Mahgoob A, Ghafar SA, Alhran H.",J Bone Joint Surg Br,2009,10.1302/0301-620X.91B10.21886
162,19793927,"Comparison between single-and double-bundle anterior cruciate ligament reconstruction: a prospective, randomized, single-blinded clinical trial","Aglietti P, Giron F, Losco M, Cuomo P, Ciardullo A, Mondanelli N.",Am J Sports Med,2010,10.1177/0363546509347096
163,19684298,Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: a randomized controlled trial using similar femoral and tibial fixation methods,"Taylor DC, DeBerardino TM, Nelson BJ, Duffey M, Tenuta J, Stoneman PD, Sturdivant RX, Mountcastle S.",Am J Sports Med,2009,10.1177/0363546509339577
164,19575180,"Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time","Ahldén M, Kartus J, Ejerhed L, Karlsson J, Sernert N.",Knee Surg Sports Traumatol Arthrosc,2009,10.1007/s00167-009-0846-5
165,19557391,"Double-bundle versus single-bundle ACL reconstruction using the horizontal femoral position: a prospective, randomized study","Sastre S, Popescu D, Núñez M, Pomes J, Tomas X, Peidro L.",Knee Surg Sports Traumatol Arthrosc,2010,10.1007/s00167-009-0844-7
166,19486478,Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,"Tagesson S, Oberg B, Kvist J.",Scand J Med Sci Sports,2010,10.1111/j.1600-0838.2009.00903.x
167,19483077,Bioresorbable pins and interference screws for fixation of hamstring tendon grafts in anterior cruciate ligament reconstruction surgery: a randomized controlled trial,"Stengel D, Casper D, Bauwens K, Ekkernkamp A, Wich M.",Am J Sports Med,2009,10.1177/0363546509333008
168,19423416,"A new knee arthrometer, the GNRB: experience in ACL complete and partial tears","Robert H, Nouveau S, Gageot S, Gagnière B.",Orthop Traumatol Surg Res,2009,10.1016/j.otsr.2009.03.009
169,19374299,"Clinical comparison between six-strand hamstring tendon and patellar tendon autograft in arthroscopic anterior cruciate ligament reconstruction: a prospective, randomized clinical trial","Laoruengthana A, Pattayakorn S, Chotanaputhi T, Kosiyatrakul A.",J Med Assoc Thai,2009,
170,19323939,"Clinical evaluation of double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: a prospective, randomized and controlled study","Wang JQ, Ao YF, Yu CL, Liu P, Xu Y, Chen LX.",Chin Med J (Engl),2009,
171,19193599,Anterior cruciate ligament reconstruction associated with extra-articular tenodesis: A prospective clinical and radiographic evaluation with 10- to 13-year follow-up,"Marcacci M, Zaffagnini S, Giordano G, Iacono F, Presti ML.",Am J Sports Med,2009,10.1177/0363546508328114
172,19169783,[Anterior cruciate ligament reconstruction with semitendinosus tendon in children],"Schneider FJ, Kraus T, Linhart WE.",Oper Orthop Traumatol,2008,10.1007/s00064-008-1412-x
173,19102185,[Comparative study on reconstruction of anterior cruciate ligaments with allografts and hamstring tendon under arthroscopy],"Liu HG, Chen SX, Zhao CD, Ding LJ, Situ J.",Zhongguo Gu Shang,2008,
174,18989731,Comparable results between lateralized single- and double-bundle ACL reconstructions,"Tsuda E, Ishibashi Y, Fukuda A, Tsukada H, Toh S.",Clin Orthop Relat Res,2009,10.1007/s11999-008-0604-x
175,18929746,[Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes],"Laboute E, Savalli L, Lefesvre T, Puig P, Trouve P.",Rev Chir Orthop Reparatrice Appar Mot,2008,10.1016/j.rco.2008.01.008
176,18762911,Comparison of the bioabsorbable and metal screw fixation after ACL reconstruction with a hamstring autograft in MRI and clinical outcome: a prospective randomized study,"Moisala AS, Järvelä T, Paakkala A, Paakkala T, Kannus P, Järvinen M.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-008-0593-z
177,18630561,[Comparison between four-strand semitendinosus tendon autograft and ligament advanced reinforcement system for anterior cruciate ligament reconstruction by arthroscopy],"Fan Q, Fan J.",Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi,2008,
178,18589271,Bioabsorbable versus titanium interference screws with hamstring autograft in anterior cruciate ligament reconstruction: a prospective randomized trial with 2-year follow-up,"Myers P, Logan M, Stokes A, Boyd K, Watts M.",Arthroscopy,2008,10.1016/j.arthro.2008.02.011
179,18490472,Prospective clinical comparisons of anatomic double-bundle versus single-bundle anterior cruciate ligament reconstruction procedures in 328 consecutive patients,"Kondo E, Yasuda K, Azuma H, Tanabe Y, Yagi T.",Am J Sports Med,2008,10.1177/0363546508317123
180,18385980,"Effects of biophysical stimulation in patients undergoing arthroscopic reconstruction of anterior cruciate ligament: prospective, randomized and double blind study","Benazzo F, Zanon G, Pederzini L, Modonesi F, Cardile C, Falez F, Ciolli L, La Cava F, Giannini S, Buda R, Setti S, Caruso G, Massari L.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-008-0519-9
181,18367398,No difference in clinical results between femoral transfixation and bio-interference screw fixation in hamstring tendon ACL reconstruction. A preliminary study,"Capuano L, Hardy P, Longo UG, Denaro V, Maffulli N.",Knee,2008,10.1016/j.knee.2008.02.003
182,18237696,Prospective randomized comparison of double-bundle versus single-bundle anterior cruciate ligament reconstruction,"Siebold R, Dehler C, Ellert T.",Arthroscopy,2008,10.1016/j.arthro.2007.11.013
183,18212347,"Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings: a prospective, randomized clinical trial of early versus delayed reconstructions","Bottoni CR, Liddell TR, Trainor TJ, Freccero DM, Lindell KK.",Am J Sports Med,2008,10.1177/0363546507312164
184,18208432,"ST/G ACL reconstruction: double strand plus extra-articular sling vs double bundle, randomized study at 3-year follow-up","Zaffagnini S, Bruni D, Russo A, Takazawa Y, Lo Presti M, Giordano G, Marcacci M.",Scand J Med Sci Sports,2008,10.1111/j.1600-0838.2007.00697.x
185,18193194,Reconstruction of the ACL with a semitendinosus tendon graft: a prospective randomized single blinded comparison of double-bundle versus single-bundle technique in male athletes,"Streich NA, Friedrich K, Gotterbarm T, Schmitt H.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0480-z
186,18192493,A randomized controlled trial comparing the effectiveness of functional knee brace and neoprene sleeve use after anterior cruciate ligament reconstruction,"Birmingham TB, Bryant DM, Giffin JR, Litchfield RB, Kramer JF, Donner A, Fowler PJ.",Am J Sports Med,2008,10.1177/0363546507311601
187,18063177,"Does the position of the femoral tunnel affect the laxity or clinical outcome of the anterior cruciate ligament-reconstructed knee? A clinical, prospective, randomized, double-blind study","Jepsen CF, Lundberg-Jensen AK, Faunoe P.",Arthroscopy,2007,10.1016/j.arthro.2007.09.010
188,17940146,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: a randomized clinical trial evaluating dynamic tibial translation and muscle function,"Tagesson S, Oberg B, Good L, Kvist J.",Am J Sports Med,2008,10.1177/0363546507307867
189,17940145,"Double-bundle anterior cruciate ligament reconstruction using hamstring autografts and bioabsorbable interference screw fixation: prospective, randomized, clinical study with 2-year results","Järvelä T, Moisala AS, Sihvonen R, Järvelä S, Kannus P, Järvinen M.",Am J Sports Med,2008,10.1177/0363546507308360
190,17934715,Arthroscopic ACL reconstruction with Delta plasty: an innovative approach with hamstrings' transfer and double tibial tunnel,"Papachristou G, Sourlas J, Plessas S, Papachristou K.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0426-5
191,17905952,Anterior cruciate ligament reconstruction using autologous double hamstrings: a comparison of standard versus minimal debridement techniques using MRI to assess revascularisation. A randomised prospective study with a one-year follow-up,"Gohil S, Annear PO, Breidahl W.",J Bone Joint Surg Br,2007,10.1302/0301-620X.89B9.19339
192,17637413,Double-bundle anterior cruciate ligament reconstruction: four versus eight strands of hamstring tendon graft,"Zhao J, He Y, Wang J.",Arthroscopy,2007,10.1016/j.arthro.2007.01.022
193,17560476,A prospective randomized study of 4-strand semitendinosus tendon anterior cruciate ligament reconstruction comparing single-bundle and double-bundle techniques,"Muneta T, Koga H, Mochizuki T, Ju YJ, Hara K, Nimura A, Yagishita K, Sekiya I.",Arthroscopy,2007,10.1016/j.arthro.2007.04.010
194,17431619,The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction,"Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.",Int Orthop,2008,10.1007/s00264-007-0341-x
195,17293471,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.",Am J Sports Med,2007,10.1177/0363546506298275
196,17261567,"A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.",Am J Sports Med,2007,10.1177/0363546506296042
197,17251174,Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation,"Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.",Am J Sports Med,2007,10.1177/0363546506296040
198,17219226,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,"Heijne A, Werner S.",Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0246-z
199,17218661,A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.",Am J Sports Med,2007,10.1177/0363546506294361
200,17216271,"Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective, randomize clinical study",Järvelä T.,Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0254-z
201,17129731,A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,"Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.",Knee,2007,10.1016/j.knee.2006.10.004
202,17091015,Double-bundle ACL reconstruction can improve rotational stability,"Yagi M, Kuroda R, Nagamune K, Yoshiya S, Kurosaka M.",Clin Orthop Relat Res,2007,10.1097/BLO.0b013e31802ba45c
203,16923826,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.",Am J Sports Med,2006,10.1177/0363546506290726
204,16685087,Biodegradable and metallic interference screws in anterior cruciate ligament reconstruction surgery using hamstring tendon grafts: prospective randomized study of radiographic results and clinical outcome,"Laxdal G, Kartus J, Eriksson BI, Faxén E, Sernert N, Karlsson J.",Am J Sports Med,2006,10.1177/0363546506288014
205,16552549,Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results,"Harilainen A, Linko E, Sandelin J.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0059-0
206,16517306,Clinical evaluation of anatomic double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: comparisons among 3 different procedures,"Yasuda K, Kondo E, Ichiyama H, Tanabe Y, Tohyama H.",Arthroscopy,2006,10.1016/j.arthro.2005.12.017
207,16496124,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation,"Gobbi A, Francisco R.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0050-9
208,16465537,Prospective randomized clinical comparison of femoral transfixation versus bioscrew fixation in hamstring tendon ACL reconstruction--a preliminary report,"Rose T, Hepp P, Venus J, Stockmar C, Josten C, Lill H.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0034-9
209,16325084,Tunnel widening after hamstring anterior cruciate ligament reconstruction is influenced by the type of graft fixation used: a prospective randomized study,"Fauno P, Kaalund S.",Arthroscopy,2005,10.1016/j.arthro.2005.08.023
210,16292682,A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients,"Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-005-0708-8
211,16282583,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.",Am J Sports Med,2006,10.1177/0363546505279919
212,16167266,"[Subsequent treatment of surgically managed, fresh, anterior cruciate ligament ruptures--a randomized, prospective study]","Pförringer W, Kremer C.",Sportverletz Sportschaden,2005,10.1055/s-2005-858472
213,16131675,Comparing 2-year outcomes of anterior cruciate ligament reconstruction using either patella-tendon or semitendinosus-tendon autografts: a non-randomised prospective study,"Tow BP, Chang PC, Mitra AK, Tay BK, Wong MC.",J Orthop Surg (Hong Kong),2005,10.1177/230949900501300206
214,16024251,Two-bundle anterior cruciate ligament reconstruction with eight-stranded hamstring tendons: four-tunnel technique,"Zhao J, Peng X, He Y, Wang J.",Knee,2006,10.1016/j.knee.2005.05.001
215,15800520,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.",Arthroscopy,2005,10.1016/j.arthro.2004.12.002
216,15756612,Anterior cruciate ligament reconstruction with double-looped semitendinosus and gracilis tendon graft directly fixed to cortical bone: 5-year results,"Giron F, Aglietti P, Cuomo P, Mondanelli N, Ciardullo A.",Knee Surg Sports Traumatol Arthrosc,2005,10.1007/s00167-004-0553-1
217,15756179,Hamstring anterior cruciate ligament reconstruction: is it necessary to sacrifice the gracilis?,"Gobbi A, Domzalski M, Pascual J, Zanazzo M.",Arthroscopy,2005,10.1016/j.arthro.2004.10.016
218,15723704,"Resorbable screws versus pins for optimal transplant fixation (SPOT) in anterior cruciate ligament replacement with autologous hamstring grafts: rationale and design of a randomized, controlled, patient and investigator blinded trial [ISRCTN17384369]","Stengel D, Matthes G, Seifert J, Tober V, Mutze S, Rademacher G, Ekkernkamp A, Bauwens K, Wich M, Casper D; SPOT Group.",BMC Surg,2005,10.1186/1471-2482-5-1
219,15711494,[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees],"Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.",Rev Chir Orthop Reparatrice Appar Mot,2004,10.1016/s0035-1040(04)70756-4
220,15650664,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.",Arthroscopy,2005,10.1016/j.arthro.2004.09.014
221,15650663,Cross-pin femoral fixation versus metal interference screw fixation in anterior cruciate ligament reconstruction with hamstring tendons: results of a controlled prospective randomized study with 2-year follow-up,"Harilainen A, Sandelin J, Jansson KA.",Arthroscopy,2005,10.1016/j.arthro.2004.09.013
222,15611004,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.",Am J Sports Med,2005,10.1177/0363546504268036
223,15516013,Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft,"Boonriong T, Kietsiriroje N.",J Med Assoc Thai,2004,
224,15466722,"Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial","Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.",J Bone Joint Surg Am,2004,
225,15292958,[Anterior cruciate ligament reconstruction with hamstring tendons in the young],"Sobau C, Ellermann A.",Unfallchirurg,2004,10.1007/s00113-004-0809-8
226,15174545,Reconstruction of the anterior cruciate ligament. Single- versus double-bundle multistranded hamstring tendons,"Adachi N, Ochi M, Uchio Y, Iwasa J, Kuriwaka M, Ito Y.",J Bone Joint Surg Br,2004,
227,15060762,Arthroscopic anterior cruciate ligament reconstruction with periosteum-enveloping hamstring tendon graft,"Chen CH, Chen WJ, Shih CH, Chou SW.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-004-0498-4
228,14754739,Augmentation of femoral fixation in hamstring anterior cruciate ligament reconstruction with a bioabsorbable bead: a prospective single-blind randomized clinical trial,"Arneja S, Froese W, MacDonald P.",Am J Sports Med,2004,10.1177/0095399703258675
229,13680104,The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons,"Robert H, Es-Sayeh J.",Knee Surg Sports Traumatol Arthrosc,2004,10.1007/s00167-003-0380-9
230,12860546,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction,"Feller JA, Webster KE.",Am J Sports Med,2003,10.1177/03635465030310041501
231,12860538,Clinical outcome of anterior cruciate ligament reconstruction with quadrupled hamstring tendon graft and bioabsorbable interference screw fixation,"Charlton WP, Randolph DA Jr, Lemos S, Shields CL Jr.",Am J Sports Med,2003,10.1177/03635465030310040701
232,12793556,Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery,"Meighan AA, Keating JF, Will E.",J Bone Joint Surg Br,2003,10.1302/0301-620x.85b4.13743
233,12531752,Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,"Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.",Am J Sports Med,2003,10.1177/03635465030310011401
234,12531751,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,"Jansson KA, Linko E, Sandelin J, Harilainen A.",Am J Sports Med,2003,10.1177/03635465030310010501
235,12208905,"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.",J Bone Joint Surg Am,2002,10.2106/00004623-200209000-00001
236,12130407,A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament,"Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.",Am J Sports Med,2002,10.1177/03635465020300041201
237,12121424,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up,"Henriksson M, Rockborn P, Good L.",Scand J Med Sci Sports,2002,10.1034/j.1600-0838.2002.120203.x
238,11973544,[Anterior cruciate ligament reconstruction: patellar tendon autograft versus four-strand hamstring tendon autografts. A comparative study at one year follow-up],"Katabi M, Djian P, Christel P.",Rev Chir Orthop Reparatrice Appar Mot,2002,
239,11912091,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction,"Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.",Am J Sports Med,2002,10.1177/03635465020300021201
240,11877607,Anterior cruciate ligament reconstruction using four-strand semitendinosus and gracilis tendon grafts and metal interference screw fixation,"Colombet P, Allard M, Bousquet V, de Lavigne C, Flurin PH, Lachaud C.",Arthroscopy,2002,10.1053/jars.2002.30637
241,11734484,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up,"Aune AK, Holm I, Risberg MA, Jensen HK, Steen H.",Am J Sports Med,2001,10.1177/03635465010290060901
242,11685356,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft,"Feller JA, Webster KE, Gavin B.",Knee Surg Sports Traumatol Arthrosc,2001,10.1007/s001670100216
243,11600976,Single- versus bi-socket anterior cruciate ligament reconstruction using autogenous multiple-stranded hamstring tendons with endoButton femoral fixation: A prospective study,"Hamada M, Shino K, Horibe S, Mitsuoka T, Miyama T, Shiozaki Y, Mae T.",Arthroscopy,2001,10.1016/s0749-8063(01)90002-7
244,11568194,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report,O'Neill DB.,J Bone Joint Surg Am,2001,10.2106/00004623-200109000-00006
245,11401167,Biodegradable interference screw augmentation reduces tunnel expansion after ACL reconstruction,"Simonian PT, Monson JT, Larson RV.",Am J Knee Surg,2001,
246,11394593,Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods,"Anderson AF, Snyder RB, Lipscomb AB Jr.",Am J Sports Med,2001,10.1177/03635465010290030201
247,11374431,There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients,"Eriksson K, Anderberg P, Hamberg P, Olerud P, Wredmark T.",Scand J Med Sci Sports,2001,
248,11357697,[Semitendinosus tendon vs. patellar ligament. Results of a prospective randomized study after anterior cruciate ligament reconstruction],"Röpke M, Becker R, Urbach D, Nebelung W.",Unfallchirurg,2001,10.1007/s001130050733
249,11341418,A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament,"Eriksson K, Anderberg P, Hamberg P, Löfgren AC, Bredenberg M, Westman I, Wredmark T.",J Bone Joint Surg Br,2001,10.1302/0301-620x.83b3.11685
250,11248568,Hamstrings vs. patella tendon for anterior cruciate ligament reconstruction: a randomised controlled trial,"Beard DJ, Anderson JL, Davies S, Price AJ, Dodd CA.",Knee,2001,10.1016/s0968-0160(01)00062-x
251,11147151,Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study,"Mikkelsen C, Werner S, Eriksson E.",Knee Surg Sports Traumatol Arthrosc,2000,10.1007/s001670000143
252,11027754,Tunnel expansion after hamstring anterior cruciate ligament reconstruction with 1-incision EndoButton femoral fixation,"Simonian PT, Erickson MS, Larson RV, O'kane JW.",Arthroscopy,2000,10.1053/jars.2000.4635
253,10663317,"Behavior of the graft within the bone tunnels following anterior cruciate ligament reconstruction, studied by cinematic magnetic resonance imaging","Jørgensen U, Thomsen HS.",Knee Surg Sports Traumatol Arthrosc,2000,10.1007/s001670050007
254,10525698,"Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up","Jansson KA, Harilainen A, Sandelin J, Karjalainen PT, Aronen HJ, Tallroth K.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050166
255,10401649,Tunnel widening in anterior cruciate ligament reconstruction: a prospective evaluation of hamstring and patella tendon grafts,"Clatworthy MG, Annear P, Bulow JU, Bartlett RJ.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050138
256,9604189,Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons,"Marcacci M, Zaffagnini S, Iacono F, Neri MP, Loreti I, Petitto A.",Knee Surg Sports Traumatol Arthrosc,1998,10.1007/s001670050075
257,9474630,Magnetic resonance imaging and knee stability following ACL reconstruction,"Kühne JH, Dürr HR, Steinborn M, Jansson V, Refior HJ.",Orthopedics,1998,10.3928/0147-7447-19980101-10
258,9048389,"A prospective, clinical study evaluating arthroscopic ACL reconstruction using the semitendinosus and iliotibial band: 2- to 5-year follow up","Billotti JD, Meese MA, Alberta F, Zimmerman MC.",Orthopedics,1997,10.3928/0147-7447-19970201-08
259,9127846,Use of an extension-assisting brace following anterior cruciate ligament reconstruction,"Feller J, Bartlett J, Chapman S, Delahunt M.",Knee Surg Sports Traumatol Arthrosc,1997,10.1007/s001670050016
260,8947399,Proprioception in anterior cruciate ligament-deficient and reconstructed knees,"MacDonald PB, Hedden D, Pacin O, Sutherland K.",Am J Sports Med,1996,10.1177/036354659602400612
261,8947397,"The effect of tourniquet use in anterior cruciate ligament reconstruction. A prospective, randomized study","Arciero RA, Scoville CR, Hayda RA, Snyder RJ.",Am J Sports Med,1996,10.1177/036354659602400610
262,8666597,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A prospective randomized analysis of three techniques,O'Neill DB.,J Bone Joint Surg Am,1996,
263,8526275,Effects of an accelerated rehabilitation program after anterior cruciate ligament reconstruction with combined semitendinosus-gracilis autograft and a ligament augmentation device,"MacDonald PB, Hedden D, Pacin O, Huebert D.",Am J Sports Med,1995,10.1177/036354659502300512
264,7827632,Anterior tibial translation during progressive loading of the ACL-deficient knee during weight-bearing and nonweight-bearing isometric exercise,"Yack HJ, Riley LM, Whieldon TR.",J Orthop Sports Phys Ther,1994,10.2519/jospt.1994.20.5.247
265,7810790,Anterior cruciate ligament reconstruction using gracilis and semitendinosus tendons. Comparison of through-the-condyle and over-the-top graft placements,"Karlson JA, Steiner ME, Brown CH, Johnston J.",Am J Sports Med,1994,10.1177/036354659402200514
266,7810785,Anterior cruciate ligament reconstruction using the semitendinosus and gracilis tendons augmented by the losee iliotibial band tenodesis. A long-term study,"Anderson AF, Snyder RB, Lipscomb AB Sr.",Am J Sports Med,1994,10.1177/036354659402200509
267,7943519,The ligament augmentation device in hamstring grafts for reconstruction of the anterior cruciate ligament,"Santi MD, Richardson AB.",Am J Sports Med,1994,10.1177/036354659402200415
268,7899626,[Isolated intraarticular plasty of the semitendinosus or combined intra- and extra-articular plasty in chronic anterior laxity of the knee],"Goertzen M, Schulitz KP.",Rev Chir Orthop Reparatrice Appar Mot,1994,
0,https://www.embase.com/search/results?subaction=viewrecord&id=L2042382214&from=export,Anterior cruciate ligament reconstruction combined with anterolateral ligament reconstruction using hamstring autograft versus anterior cruciate ligament reconstruction using bone–patellar tendon–bone autograft: a randomised controlled trial with 5-year follow-up,"Sonnery-Cottet B., Carrozzo A., Poilvache H., Fayard J.-M., Freychet B., Thaunat M., Vieira T.D., Saithna A.",The Lancet Regional Health - Europe (2026) 62 Article Number: 101561. Date of Publication: 1 Mar 2026,2026,10.1016/j.lanepe.2025.101561
1,https://www.embase.com/search/results?subaction=viewrecord&id=L647350222&from=export,A semitendinosus with adjustable button graft construct in patients undergoing hamstring ACL reconstruction results in improved knee flexor strength symmetry and less donor site pain and morbidity: Outcomes from the DOSTAR randomized controlled trial,"Lawless A.M., Ebert J.R., Edwards P.K., Malik S.S., Davies P.S.E., D'Alessandro P.A.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2026) 34:2 (484-493). Date of Publication: 1 Feb 2026",2026,10.1002/ksa.12698
