,id,title,authors,journal,year,doi
105,12208905,"Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.",J Bone Joint Surg Am,2002,10.2106/00004623-200209000-00001
106,12148189,[Evaluation of the anterior cruciate ligament injury treatment results using patellar tendon grafts],"Gaweda K, Godlewski P.",Chir Narzadow Ruchu Ortop Pol,2002,
107,12130407,A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament,"Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.",Am J Sports Med,2002,10.1177/03635465020300041201
108,12121424,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up,"Henriksson M, Rockborn P, Good L.",Scand J Med Sci Sports,2002,10.1034/j.1600-0838.2002.120203.x
109,12002492,A new generation of artificial ligaments in reconstruction of the anterior cruciate ligament. Two-year follow-up of a randomised trial,"Nau T, Lavoie P, Duval N.",J Bone Joint Surg Br,2002,10.1302/0301-620x.84b3.12400
110,11985766,"Comparison of functional outcome after anterior cruciate ligament reconstruction resulting in low, normal and increased laxity","Sernert N, Kartus J, Köhler K, Ejerhed L, Brandsson S, Karlsson J.",Scand J Med Sci Sports,2002,10.1034/j.1600-0838.2002.120109.x
111,11973544,[Anterior cruciate ligament reconstruction: patellar tendon autograft versus four-strand hamstring tendon autografts. A comparative study at one year follow-up],"Katabi M, Djian P, Christel P.",Rev Chir Orthop Reparatrice Appar Mot,2002,
112,11912091,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction,"Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.",Am J Sports Med,2002,10.1177/03635465020300021201
113,11798992,Single-versus two-incision technique in anterior cruciate ligament replacement: influence on postoperative muscle function,"Hess T, Duchow J, Roland S, Kohn D.",Am J Sports Med,2002,10.1177/03635465020300011801
114,11768639,Blood loss in anterior cruciate ligament (ACL) reconstruction with and without intercondylar notchplasty: does it affect the clinical outcome?,"Pape D, Seil R, Adam F, Gödde S, Georg T, Rupp S, Kohn D.",Arch Orthop Trauma Surg,2001,10.1007/s004020100290
115,11734484,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up,"Aune AK, Holm I, Risberg MA, Jensen HK, Steen H.",Am J Sports Med,2001,10.1177/03635465010290060901
116,11685356,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft,"Feller JA, Webster KE, Gavin B.",Knee Surg Sports Traumatol Arthrosc,2001,10.1007/s001670100216
117,11536090,Transcondylar screw fixation in anterior cruciate ligament reconstruction,"Mariani PP, Camillieri G, Margheritini F.",Arthroscopy,2001,10.1053/jars.2001.25277
118,11394606,Anterior cruciate ligament function after tibial eminence fracture in skeletally mature patients,"Ahmad CS, Shubin Stein BE, Jeshuran W, Nercessian OA, Henry JH.",Am J Sports Med,2001,10.1177/03635465010290031501
119,11394593,Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods,"Anderson AF, Snyder RB, Lipscomb AB Jr.",Am J Sports Med,2001,10.1177/03635465010290030201
120,11374431,There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients,"Eriksson K, Anderberg P, Hamberg P, Olerud P, Wredmark T.",Scand J Med Sci Sports,2001,
121,11341418,A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament,"Eriksson K, Anderberg P, Hamberg P, Löfgren AC, Bredenberg M, Westman I, Wredmark T.",J Bone Joint Surg Br,2001,10.1302/0301-620x.83b3.11685
122,11269585,Preconditioning patellar tendon autografts in arthroscopic anterior cruciate ligament reconstruction: a prospective randomized study,"Ejerhed L, Kartus J, Köhler K, Sernert N, Brandsson S, Karlsson J.",Knee Surg Sports Traumatol Arthrosc,2001,10.1007/s001670000179
123,11252459,"Is a knee brace advantageous after anterior cruciate ligament surgery? A prospective, randomised study with a two-year follow-up","Brandsson S, Faxén E, Kartus J, Eriksson BI, Karlsson J.",Scand J Med Sci Sports,2001,10.1034/j.1600-0838.2001.011002110.x
124,11098747,[Proprioception after reconstruction of the anterior cruciate ligament. Endoscopic vs. 2 tunnel technique],"Fremerey R, Lobenhoffer P, Skutek M, Zeichen J, Gerich T, Bosch U.",Unfallchirurg,2000,10.1007/s001130050634
125,11032219,Primary anterior cruciate ligament reconstruction using the contralateral autogenous patellar tendon,"Shelbourne KD, Urch SE.",Am J Sports Med,2000,10.1177/03635465000280050501
126,10925649,[Transplant fixation by anterior cruciate ligament reconstruction. Metal vs. bioabsorbable polyglyconate interference screw. A prospective randomized study of 40 patients],"Hackl W, Fink C, Benedetto KP, Hoser C.",Unfallchirurg,2000,10.1007/s001130050567
127,10882444,Bioabsorbable polyglyconate interference screw fixation in anterior cruciate ligament reconstruction: a prospective computed tomography-controlled study,"Fink C, Benedetto KP, Hackl W, Hoser C, Freund MC, Rieger M.",Arthroscopy,2000,10.1053/jars.2000.4633
128,10591941,Bone-patellar tendon-bone reconstruction of the anterior cruciate ligament. A long-term comparison of early and late repair,"Järvelä T, Nyyssönen M, Kannus P, Paakkala T, Järvinen M.",Int Orthop,1999,10.1007/s002640050357
129,10530835,Arthroscopic reconstruction of the anterior cruciate ligament with patellar-tendon autograft and interference screw fixation. The results at seven years,"Jomha NM, Pinczewski LA, Clingeleffer A, Otto DD.",J Bone Joint Surg Br,1999,10.1302/0301-620x.81b5.8644
130,10525698,"Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up","Jansson KA, Harilainen A, Sandelin J, Karjalainen PT, Aronen HJ, Tallroth K.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050166
131,10424549,Bioabsorbable interference screws for graft fixation in anterior cruciate ligament reconstruction,"McGuire DA, Barber FA, Elrod BF, Paulos LE.",Arthroscopy,1999,10.1053/ar.1999.v15.015046001
132,10401653,Ultrasound evaluation of gravity induced anterior drawer following anterior cruciate ligament lesion,"Gebhard F, Authenrieth M, Strecker W, Kinzl L, Hehl G.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050142
133,10401652,"Analysis of subjective, objective and functional examination tests after anterior cruciate ligament reconstruction. A follow-up of 527 patients","Sernert N, Kartus J, Köhler K, Stener S, Larsson J, Eriksson BI, Karlsson J.",Knee Surg Sports Traumatol Arthrosc,1999,10.1007/s001670050141
134,9848597,The effect of different graft tensioning in anterior cruciate ligament reconstruction: a prospective randomized study,"van Kampen A, Wymenga AB, van der Heide HJ, Bakens HJ.",Arthroscopy,1998,10.1016/s0749-8063(98)70022-2
135,9739219,[Endoscopic versus limited open technique for replacement of the anterior cruciate ligament. 4 years outcome of a prospective study],"Gerich TG, Lattermann C, Bosch U, Lobenhoffer HP, Tscherne H.",Unfallchirurg,1998,10.1007/s001130050308
136,9604192,No benefit of bracing on the early outcome after anterior cruciate ligament reconstruction,"Muellner T, Alacamlioglu Y, Nikolic A, Schabus R.",Knee Surg Sports Traumatol Arthrosc,1998,10.1007/s001670050078
137,9604191,Closing patellar tendon defects after anterior cruciate ligament reconstruction: absence of any benefit,"Brandsson S, Faxén E, Eriksson BI, Kälebo P, Swärd L, Lundin O, Karlsson J.",Knee Surg Sports Traumatol Arthrosc,1998,10.1007/s001670050077
138,9604189,Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons,"Marcacci M, Zaffagnini S, Iacono F, Neri MP, Loreti I, Petitto A.",Knee Surg Sports Traumatol Arthrosc,1998,10.1007/s001670050075
139,9533048,The effect of pretwisting the ACL autograft on knee laxity,"Diduch DR, Mann J, Geary SP, Scott WN, Huie G.",Am J Knee Surg,1998,
140,9520889,Home based rehabilitation for anterior cruciate ligament reconstruction,"Fischer DA, Tewes DP, Boyd JL, Smith JP, Quick DC.",Clin Orthop Relat Res,1998,
141,9430569,One- versus two-incision technique for anterior cruciate ligament reconstruction with patellar tendon graft. Results on early rehabilitation and stability,"Gerich TG, Lattermann C, Fremerey RW, Zeichen J, Lobenhoffer HP.",Knee Surg Sports Traumatol Arthrosc,1997,10.1007/s001670050052
142,9377970,[Arthroscopy or arthrotomy in anterior cruciate ligament reconstruction with autogenous bone-tendon-bone-graft],"Witoński D, Kozłowski P.",Chir Narzadow Ruchu Ortop Pol,1997,
143,9266294,Anterior cruciate ligament reconstruction by mini-arthrotomy,"al-Zarahini S, Franceschi JP, Coste J, Zerroug B, al-Sebai W.",Int Orthop,1997,10.1007/s002640050141
144,9127846,Use of an extension-assisting brace following anterior cruciate ligament reconstruction,"Feller J, Bartlett J, Chapman S, Delahunt M.",Knee Surg Sports Traumatol Arthrosc,1997,10.1007/s001670050016
145,8947399,Proprioception in anterior cruciate ligament-deficient and reconstructed knees,"MacDonald PB, Hedden D, Pacin O, Sutherland K.",Am J Sports Med,1996,10.1177/036354659602400612
146,8896099,Anterior cruciate ligament reconstruction with the patellar tendon--augmentation or not? A 2-year follow-up of 82 patients,"Thuresson P, Sandberg R, Johansson O, Balkfors B, Westlin N.",Scand J Med Sci Sports,1996,10.1111/j.1600-0838.1996.tb00099.x
147,8775721,"Comparison between two techniques for surgical repair of the acutely torn anterior cruciate ligament. A prospective, randomized follow-up study of 48 patients","Grøntvedt T, Engebretsen L.",Scand J Med Sci Sports,1995,10.1111/j.1600-0838.1995.tb00059.x
148,8534294,Preliminary results of an absorbable interference screw,"Barber FA, Elrod BF, McGuire DA, Paulos LE.",Arthroscopy,1995,10.1016/0749-8063(95)90129-9
149,7761314,"A prospective, randomized comparison of open vs arthroscopically assisted ACL reconstruction","Cameron SE, Wilson W, St Pierre P.",Orthopedics,1995,10.3928/0147-7447-19950301-06
150,8165955,"[The new ""Marburg rehabilitation concept"". ""On the status of exercise equipment within the scope of rehabilitation of patients after surgery of the anterior cruciate ligament""]","Knaepler H, Schenk C.",Aktuelle Traumatol,1994,
151,8403647,Patellar tendon or Leeds-Keio graft in the surgical treatment of anterior cruciate ligament ruptures. Intermediate results,"Engström B, Wredmark T, Westblad P.",Clin Orthop Relat Res,1993,
152,1558237,The efficacy of continuous passive motion in the rehabilitation of anterior cruciate ligament reconstructions,"Rosen MA, Jackson DW, Atwell EA.",Am J Sports Med,1992,10.1177/036354659202000205
153,2009118,Continuous passive motion after arthroscopically assisted anterior cruciate ligament reconstruction: comparison of short- versus long-term use,"Richmond JC, Gladstone J, MacGillivray J.",Arthroscopy,1991,10.1016/0749-8063(91)90076-a
154,2285086,"A prospective, randomized study of three surgical techniques for treatment of acute ruptures of the anterior cruciate ligament","Engebretsen L, Benum P, Fasting O, Mølster A, Strand T.",Am J Sports Med,1990,10.1177/036354659001800605
155,2323135,"Arthroscopic evaluation of anterior cruciate ligament reconstruction using a free patellar tendon autograft. A prospective, randomized study",Kohn D.,Clin Orthop Relat Res,1990,
0,https://www.embase.com/search/results?subaction=viewrecord&id=L2042382214&from=export,Anterior cruciate ligament reconstruction combined with anterolateral ligament reconstruction using hamstring autograft versus anterior cruciate ligament reconstruction using bone–patellar tendon–bone autograft: a randomised controlled trial with 5-year follow-up,"Sonnery-Cottet B., Carrozzo A., Poilvache H., Fayard J.-M., Freychet B., Thaunat M., Vieira T.D., Saithna A.",The Lancet Regional Health - Europe (2026) 62 Article Number: 101561. Date of Publication: 1 Mar 2026,2026,10.1016/j.lanepe.2025.101561
1,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06975306&from=export,Radiographic Findings and Clinical Outcomes After Bone Grafting Patellar Defect in ACL Reconstruction,,clinicaltrials.gov (2025). Date of Publication: 21 Apr 2025,2025,
2,https://www.embase.com/search/results?subaction=viewrecord&id=L2033011534&from=export,Long-term Outcomes After Anterior Cruciate Ligament Reconstruction With 3 Different Surgical Techniques: A Prospective Randomized Clinical and Radiographic Evaluation at a Minimum of 20 Years’ Follow-up,"Lucidi G.A., Agostinone P., Di Paolo S., Dal Fabbro G., Serra M., Viotto M., Grassi A., Zaffagnini S.",Orthopaedic Journal of Sports Medicine (2025) 13:1. Date of Publication: 1 Jan 2025,2025,10.1177/23259671241302348
3,https://www.embase.com/search/results?subaction=viewrecord&id=L2042010517&from=export,Clinical and functional comparison of bone–patellar tendon–bone and hamstring tendon autografts in anterior cruciate ligament reconstruction: A randomized controlled trial,"Elazab A.M.A., Reda W., Soliman A.E.M.E., Gad A.M.",Apunts Sports Medicine (2025) Article Number: 100507. Date of Publication: 2025,2025,10.1016/j.apunsm.2025.100507
4,https://www.embase.com/search/results?subaction=viewrecord&id=L645161056&from=export,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction With Hamstring Tendon Versus Patellar Tendon,"Popovic M., Myhre J.R., Holen J.I.H., Gifstad T., Strand I.L., Strand T., Mo I.F., Fischer-Bredenbeck C., Drogset J.O.",The American journal of sports medicine (2024) 52:11 (2750-2757). Date of Publication: 1 Sep 2024,2024,10.1177/03635465241271524
5,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06505525&from=export,Combined Intra- and Extra-articular ACL Reconstruction Versus Isolated Intra-articular ACL Reconstruction: Prospective Multicenter Randomized Clinical Trial With Hamstring Autograft,,clinicaltrials.gov (2024). Date of Publication: 3 Jun 2024,2024,
6,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06189573&from=export,"Reconstruction of the Anterior Cruciated Ligament With Quadriceps Tendon Graft With Bone Plug vs Bone Patellar Tendon Bone Graft, a Randomized Clinical Controlled Essay With 2 Years of Follow up",,clinicaltrials.gov (2023). Date of Publication: 2 Dec 2023,2023,
7,https://www.embase.com/search/results?subaction=viewrecord&id=L2026647031&from=export,Augmentation of ACL Autograft Reconstruction With an Amnion Collagen Matrix Wrap and Bone Marrow Aspirate Concentrate: A Pilot Randomized Controlled Trial With 2-Year Follow-up,"Anz A.W., Jordan S.E., Ostrander R.V., Branch E.A., Denney T.S., Cohen A., Andrews J.R.",Orthopaedic Journal of Sports Medicine (2023) 11:11. Date of Publication: 1 Nov 2023,2023,10.1177/23259671231210035
8,https://www.embase.com/search/results?subaction=viewrecord&id=L642611921&from=export,Tubularization of Bone-Tendon-Bone Grafts: Effects on Mechanical Strength and Postoperative Knee Stability in Anterior Cruciate Ligament Reconstruction,"Obradović M., Ninković S., Gvozdenović N., Tošić M., Milinkov M., Dulić O.","Medicina (Kaunas, Lithuania) (2023) 59:10. Date of Publication: 3 Oct 2023",2023,10.3390/medicina59101764
9,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06050785&from=export,Comparison of Infection Rate Between Vancomycin and Gentamycin for Intraoperative Presoaking of Graft in Primary Anterior Cruciate Ligament Reconstruction ( Randomized Controlled Trial ),,clinicaltrials.gov (2023). Date of Publication: 16 Sep 2023,2023,
10,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06303726&from=export,Comparison of Single-bundle Versus Double-bundle Anterior Cruciate Ligament Reconstruction: Short-term and Long-term Function and Imaging Results,,clinicaltrials.gov (2023). Date of Publication: 27 Jul 2023,2023,
11,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05876013&from=export,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction in Hamstring Group,,clinicaltrials.gov (2023). Date of Publication: 17 Apr 2023,2023,
12,https://www.embase.com/search/results?subaction=viewrecord&id=L2039490534&from=export,To Compare the Functional Outcome of Arthroscopic Reconstruction of Anterior Cruciate Ligament Using Patellar Tendon Bone Grafts v/s Hamstrings Graft: A Multicentric Study,"Meena V.K., Lakhotia D., Nama K.G., Joshi S.",International Journal of Life Sciences Biotechnology and Pharma Research (2023) 12:2 (2277-2281). Date of Publication: 1 Apr 2023,2023,
13,https://www.embase.com/search/results?subaction=viewrecord&id=L2021343972&from=export,Patient Decision Making in Anterior Cruciate Ligament Reconstruction: A Discrete Choice Experiment Examining Graft Preference,"Sonnier J.H., Paul R.W., Sando H.E., Hall A.T., Tjoumakaris F.P., Cohen S.B., Freedman K.B.",Orthopaedic Journal of Sports Medicine (2023) 11:2. Date of Publication: 1 Feb 2023,2023,10.1177/23259671221144983
14,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05673356&from=export,Anterior Cruciate Ligament Reconstruction With Quadriceps Tendon Bone Autograft,,clinicaltrials.gov (2023). Date of Publication: 4 Jan 2023,2023,
15,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05582226&from=export,"A Randomized, Single Blinded Study of the Augmentation of Anterior Cruciate Ligament Reconstruction Using Stump-Derived Mesenchymal Stem Cells Versus Standard of Care Anterior Cruciate Ligament Reconstruction",,clinicaltrials.gov (2022). Date of Publication: 6 Oct 2022,2022,
16,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05580133&from=export,All-Inside Single-Bundle for ACL Reconstruction With Full Thickness of the Peroneus Longus Tendon Compared to the Six-strand-hamstring Autograft,,clinicaltrials.gov (2022). Date of Publication: 27 Sep 2022,2022,
17,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05461326&from=export,All Soft Tissue Quadriceps Tendon Autograft Versus Patellar Tendon Autograft in Anterior Cruciate Ligament Reconstruction: a Randomized Controlled Trial,,clinicaltrials.gov (2022). Date of Publication: 28 Jun 2022,2022,
18,https://www.embase.com/search/results?subaction=viewrecord&id=L2016514113&from=export,Anterior Cruciate Ligament Patellar Tendon Autograft Fixation at 0° Versus 30° Results in Improved Activity Scores and a Greater Proportion of Patients Achieving the Minimal Clinical Important Difference For Knee Injury and Osteoarthritis Outcome Score Pain: A Randomized Controlled Trial,"Chahal J., Whelan D.B., Hoit G., Theodoropoulos J., Ajrawat P., Betsch M., Docter S., Dwyer T.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2022) 38:6 (1969-1977). Date of Publication: 1 Jun 2022,2022,10.1016/j.arthro.2021.12.018
19,https://www.embase.com/search/results?subaction=viewrecord&id=L2017793356&from=export,Is contralateral autogenous patellar tendon graft a better choice than ipsilateral for anterior cruciate ligament reconstruction in young sportsmen? A randomized controlled trial,"de Souza Borges J.H., Oliveira M., Junior P.L., de Souza Machado R., Lima R., Ramos L.A., Cohen M.",Knee (2022) 36 (33-43). Date of Publication: 1 Jun 2022,2022,10.1016/j.knee.2022.03.015
20,https://www.embase.com/search/results?subaction=viewrecord&id=L2015647047&from=export,Unilateral Versus Bilateral Resistance Exercise in Postoperative Rehabilitation After ACL Reconstruction With Bone–Patellar Tendon–Bone Graft: A Randomized Controlled Trial,"Oliveira M., Júnior P.L., Imoto A.M., Santos T., Borges J.H.S., Nunes P., Barin F.R., Damando M., Peccin M.S.",Orthopaedic Journal of Sports Medicine (2022) 10:4. Date of Publication: 18 Apr 2022,2022,10.1177/23259671221088830
21,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05342441&from=export,Optimizing GRAft SElection for ACL Reconstruction (GRASE-ACL Trial) - a Three-armed Randomized Controlled Trial,,clinicaltrials.gov (2022). Date of Publication: 4 Apr 2022,2022,
22,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05270551&from=export,The Effect of Accelerated Rehabilitation After Anterior Cruciate Ligament Reconstruction With and Without Suture Tape Reinforcement,,clinicaltrials.gov (2022). Date of Publication: 14 Feb 2022,2022,
23,https://www.embase.com/search/results?subaction=viewrecord&id=L2015021899&from=export,Psychological Readiness to Return to Sport at 6 Months Is Higher After Bridge-Enhanced ACL Restoration Than Autograft ACL Reconstruction: Results of a Prospective Randomized Clinical Trial,"Sanborn R.M., Badger G.J., Yen Y.-M., Murray M.M., Christino M.A., Proffen B., Sant N., Barnett S., Fleming B.C., Kramer D.E., Micheli L.J.",Orthopaedic Journal of Sports Medicine (2022) 10:2. Date of Publication: 1 Feb 2022,2022,10.1177/23259671211070542
24,https://www.embase.com/search/results?subaction=viewrecord&id=L2022163339&from=export,Determining Early Morbidity After The Reconstruction Of Anterior Cruciate Ligament: Hamstring Tendon Vs Patellar Tendon Autograft,"Sohu D.M., Hussain F., Jatoi Z.A., Bhatti S.H., Chandio M.S., Keerio N.H.",Journal of Pharmaceutical Negative Results (2022) 13 (9034-9040). Date of Publication: 2022,2022,10.47750/pnr.2022.13.S09.1056
25,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05088278&from=export,Long Term Clinical and Radiographical Outcomes of Different Anterior Cruciate Ligament Reconstruction Techniques,,clinicaltrials.gov (2021). Date of Publication: 12 Oct 2021,2021,
26,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04951531&from=export,Allogeneic Bone-patellar Tendon-bone Transplantation to Reconstruct the Knee Joint Anterior Cruciate Ligament,,clinicaltrials.gov (2021). Date of Publication: 27 Jun 2021,2021,
27,https://www.embase.com/search/results?subaction=viewrecord&id=L634964065&from=export,Validation of a Risk Calculator to Personalize Graft Choice and Reduce Rupture Rates for Anterior Cruciate Ligament Reconstruction,"Marmura H., Getgood A.M.J., Spindler K.P., Kattan M.W., Briskin I., Bryant D.M.",The American journal of sports medicine (2021) 49:7 (1777-1785). Date of Publication: 1 Jun 2021,2021,10.1177/03635465211010798
28,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04901559&from=export,Subjective Outcomes After ACL Reconstruction With BQT Autograft,,clinicaltrials.gov (2021). Date of Publication: 12 May 2021,2021,
29,https://www.embase.com/search/results?subaction=viewrecord&id=L2013787768&from=export,Prospective and Randomized Clinical Evaluation of Hamstring Versus Patellar Tendon Autograft for Anterior Cruciate Ligament Reconstruction in Soccer Players,"Guglielmetti L.G.B., Salas V.E.R., Jorge P.B., Severino F.R., Duarte A., de Oliveira V.M., Cury R.D.P.L.",Orthopaedic Journal of Sports Medicine (2021) 9:9. Date of Publication: 2021,2021,10.1177/23259671211028168
30,https://www.embase.com/search/results?subaction=viewrecord&id=L2006889218&from=export,Xenograft for anterior cruciate ligament reconstruction was associated with high graft processing infection,"Van Der Merwe W., Lind M., Faunø P., Van Egmond K., Zaffagnini S., Marcacci M., Cugat R., Verdonk R., Ibañez E., Guillen P., Marcheggiani Muccioli G.M.",Journal of Experimental Orthopaedics (2020) 7:1 Article Number: 79. Date of Publication: 1 Dec 2020,2020,10.1186/s40634-020-00292-0
31,https://www.embase.com/search/results?subaction=viewrecord&id=L2005160315&from=export,"Quadriceps tendon vs. patellar tendon autograft for ACL reconstruction using a hardware-free press-fit fixation technique: comparable stability, function and return-to-sport level but less donor site morbidity in athletes after 10 years","Barié A., Sprinckstub T., Huber J., Jaber A.",Archives of Orthopaedic and Trauma Surgery (2020) 140:10 (1465-1474). Date of Publication: 1 Oct 2020,2020,10.1007/s00402-020-03508-1
32,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04484961&from=export,Effects of Blood Flow Restriction Rehabilitation After Bone Patellar Tendon Bone Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2020). Date of Publication: 13 Jul 2020,2020,
33,https://www.embase.com/search/results?subaction=viewrecord&id=L2008563345&from=export,To compare the functional outcome of the Patellar Tendon and hamstring tendon autograft for anterior cruciate ligament reconstruction in males,"Rajput I.M., Ali M., Siddiqui A.A., Sahito B., Doltani D.K., Khaskheli J.H.",Pakistan Journal of Medical and Health Sciences (2020) 14:3 (839-842). Date of Publication: 1 Jul 2020,2020,
34,https://www.embase.com/search/results?subaction=viewrecord&id=L2006075351&from=export,All-Inside Quadrupled Semitendinosus Autograft Shows Stability Equivalent to Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial in Athletes 24 Years or Younger,"Smith P.A., Cook C.S., Bley J.A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2020) 36:6 (1629-1646). Date of Publication: 1 Jun 2020,2020,10.1016/j.arthro.2020.01.048
35,https://www.embase.com/search/results?subaction=viewrecord&id=L631680237&from=export,A Randomized Controlled Trial of Bone-Patellar Tendon-Bone Anterior Cruciate Ligament Reconstruction With and Without Lateral Extra-articular Tenodesis: 19-Year Clinical and Radiological Follow-up,"Castoldi M., Magnussen R.A., Gunst S., Batailler C., Neyret P., Lustig S., Servien E.",The American journal of sports medicine (2020) 48:7 (1665-1672). Date of Publication: 1 Jun 2020,2020,10.1177/0363546520914936
36,https://www.embase.com/search/results?subaction=viewrecord&id=L2004910360&from=export,Combined ACL and Anterolateral Reconstruction Is Not Associated With a Higher Risk of Adverse Outcomes: Preliminary Results From the SANTI Randomized Controlled Trial,"Sonnery-Cottet B., Pioger C., Vieira T.D., Franck F., Kajetanek C., Fayard J.-M., Thaunat M., Saithna A.",Orthopaedic Journal of Sports Medicine (2020) 8:5. Date of Publication: 1 May 2020,2020,10.1177/2325967120918490
37,https://www.embase.com/search/results?subaction=viewrecord&id=L631538998&from=export,Bridge-Enhanced Anterior Cruciate Ligament Repair Is Not Inferior to Autograft Anterior Cruciate Ligament Reconstruction at 2 Years: Results of a Prospective Randomized Clinical Trial,"Murray M.M., Fleming B.C., Badger G.J., Freiberger C., Henderson R., Barnett S., Kiapour A., Ecklund K., Proffen B., Sant N., Kramer D.E., Micheli L.J., Yen Y.-M.",The American journal of sports medicine (2020) 48:6 (1305-1315). Date of Publication: 1 May 2020,2020,10.1177/0363546520913532
38,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04360928&from=export,Postoperative ERIS Knee Splinting Following ACLR: A Randomized Clinical Trial,,clinicaltrials.gov (2020). Date of Publication: 6 Mar 2020,2020,
39,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04123834&from=export,Functional Outcome Comparison of Implant-Free Bone-Patellar Tendon Autografts Using Press-Fit Fixation Technique and Hamstring Autografts Using Implant in Arthroscopic Anterior Cruciate Ligament Reconstruction: A Prospective Study,,clinicaltrials.gov (2019). Date of Publication: 29 Sep 2019,2019,
40,https://www.embase.com/search/results?subaction=viewrecord&id=L628794316&from=export,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: Patient-Reported and Clinical Outcomes at 5-Year Follow-up","Mohtadi N.G., Chan D.S.",Journal of Bone and Joint Surgery - American Volume (2019) 101:11 (949-960). Date of Publication: 5 Jun 2019,2019,10.2106/JBJS.18.01322
41,https://www.embase.com/search/results?subaction=viewrecord&id=L2001058779&from=export,Comparison of patellar tendon versus hamstrings autografts for anterior cruciate ligament reconstruction in Indian population: A randomised control trial study,"Gupta P.K., Acharya A., Mourya A., Mahajan P.",Journal of Clinical Orthopaedics and Trauma (2019) 10:3 (581-585). Date of Publication: 1 May 2019,2019,10.1016/j.jcot.2018.04.018
42,https://www.embase.com/search/results?subaction=viewrecord&id=L2001531850&from=export,Adductor Canal Nerve Versus Femoral Nerve Blockade for Pain Control and Quadriceps Function Following Anterior Cruciate Ligament Reconstruction With Patellar Tendon Autograft: A Prospective Randomized Trial,"Bailey L., Griffin J., Elliott M., Wu J., Papavasiliou T., Harner C., Lowe W.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2019) 35:3 (921-929). Date of Publication: 1 Mar 2019,2019,10.1016/j.arthro.2018.10.149
43,https://www.embase.com/search/results?subaction=viewrecord&id=L2001162916&from=export,Preoperative and Intraoperative Predictors of Long-Term Acceptable Knee Function and Osteoarthritis After Anterior Cruciate Ligament Reconstruction: An Analysis Based on 2 Randomized Controlled Trials,"Hamrin Senorski E., Sundemo D., Svantesson E., Sernert N., Kartus J.-T., Karlsson J., Samuelsson K.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2019) 35:2 (489-499). Date of Publication: 1 Feb 2019,2019,10.1016/j.arthro.2018.07.009
