Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Dejour, D; Vanconcelos, W; Bonin, N; Saggin, PRF",,,,"Dejour, David; Vanconcelos, Wilson; Bonin, Nicolas; Fernandes Saggin, Paulo Renato",,,"Comparative study between mono-bundle bone-patellar tendon-bone, double-bundle hamstring and mono-bundle bone-patellar tendon-bone combined with a modified Lemaire extra-articular procedure in anterior cruciate ligament reconstruction",INTERNATIONAL ORTHOPAEDICS,,,,,,,,,,,,"The aim of the study was to compare three different procedures performed by the same surgeon: mono-bundle patellar tendon reconstruction (bone-patellar tendon-bone, BPTB), double-bundle hamstring reconstruction (DBH) and mono-bundle patellar tendon combined with extra-articular reconstruction (Lemaire) (BPTB + L). A total of 75 patients (25 in each group) were evaluated at a mean follow-up of 25 months. Laxity was assessed pre- and post-operatively with Telos (TM) stress radiographs (15 kg). The amount of anterior tibial translation (ATT) corrected by the surgery was quantified. Secondary outcomes were International Knee Documentation Committee (IKDC) scores, pivot shift grading, pain complaints, sensory deficits, subsequent surgical procedures, return to sports and patients' ability to kneel or squat on their affected knee. Absolute correction of ATT for the internal compartment was not statistically significant [analysis of variance (ANOVA), p = 0.377]. For the external compartment BPTB + L (8.2 mm) showed superiority over DBH (5.6 mm) and BPTB (4.1 mm) (ANOVA, p = 0.0001, Tukey's test). Kneeling was better in the DBH group (ANOVA, p = 0.0001, Tukey's test). In 22 patients it felt normal, while only in seven in the BPTB and eight in the BPTB + L groups. Sensory deficits were present in 11 patients from the DBH group, while in 17 in the BPTB and 19 in the BPTB + L groups (ANOVA, p = 0.052). Mean IKDC values, presence of anterior knee pain, subsequent operations, ability to squat and return to sports were not statistically different between groups. Absolute correction of ATT was not statistically different for the medial compartment, but the patellar tendon reconstruction combined with the extra-articular procedure achieved the best lateral compartment ATT correction. Sensory deficits and kneeling seem to be worse in the groups where the patellar tendon is harvested.",,,,,,,,,,,,,,,,,,,,,,,,FEB,2013,37,2,,,,,193,199,,10.1007/s00264-012-1718-z,http://dx.doi.org/10.1007/s00264-012-1718-z,,,,,,,,23180103,,,,,WOS:000314297200004,View Full Record in Web of Science
J,"Sacramento, SN; Magalhaes, E; Christel, P; Ingham, S; Fukuda, TY",,,,"Sacramento, Sylvio Noronha; Magalhaes, Eduardo; Christel, Pascal; Ingham, Sheila; Fukuda, Thiago Yukio",,,A new technique in double-bundle anterior cruciate ligament reconstruction with implant-free tibial fixation,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,,,,,,,,,,,,"This case-series outcome study presents a surgical technique for anatomic double-bundle anterior cruciate ligament (ACL) reconstruction with 4-tunnel using two interference screws. There was a 2-year minimum follow-up. From January to December 2009, an ACL 4-tunnel, anatomic, double-bundle reconstruction was performed on 27 patients. Double-strand hamstring tendon grafts were used in each femoral tunnel as well as two interference screws. Tibial fixation was insured through manual tension, by tying non-absorbable sutures on the bone bridge between the two tunnels at 20A degrees of knee flexion. Clinical assessments included the International Knee Documentation Committee (IKDC) and Lysholm knee scores, range of motion (ROM), pivot-shift test, single-leg hop, and quadriceps-hamstrings strength tests using a hand-held dynamometer. Anterior knee laxity was also assessed using a rolimeter. A single examiner performed all testing pre-operatively at 6 months and during the 2-year follow-up. All patients were assessed during the 2-year follow-up. At that time, 92 % of the patients presented normal anterior laxity (average, 1.3 +/- 0.5 mm) and rotational knee stability. No statistical side-to-side difference was found for ROM, muscle strength, single-leg hop, and function (n.s.). All patients presented a normal knee function according to the IKDC and the Lysholm score. In addition, no infection, graft failure, or pain were observed at the harvesting site. The study shows that satisfactory results in relation to knee laxity, function, and strength can be achieved with the implant-free tibial fixation in the ACL double-bundle reconstruction with two interference screws. Therapeutic case series, Level IV.",,,,,,,,,,,,,,,,,,,,,,,,SEP,2016,24,9,,,,,2831,2837,,10.1007/s00167-014-3430-6,http://dx.doi.org/10.1007/s00167-014-3430-6,,,,,,,,25630275,,,,,WOS:000382106000020,View Full Record in Web of Science
J,"Elveos, MM; Drogset, JO; Engebretsen, L; Bronn, R; Lundemo, TO; Gifstad, T",,,,"Elveos, Marlene Mauseth; Drogset, Jon Olav; Engebretsen, Lars; Bronn, Raymond; Lundemo, Trond Olav; Gifstad, Tone",,,Anterior Cruciate Ligament Reconstruction Using a Bone-Patellar Tendon-Bone Graft With and Without a Ligament Augmentation Device: A 25-Year Follow-up of a Prospective Randomized Controlled Trial,ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Various grafts and ligament augmentation devices (LADs) have been used in the search for optimal reconstruction of the anterior cruciate ligament (ACL). Purpose: To compare 25-year follow-up results after ACL reconstruction using a bone-patellar tendon-bone (BPTB) graft with or without the Kennedy LAD. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: One hundred patients undergoing ACL reconstruction between 1991 and 1993 were randomized into 2 groups: reconstruction using a BPTB graft alone (BPTB group, 51 patients) or a BPTB graft with the Kennedy LAD (LAD group, 49 patients). The 25-year follow-up evaluation included a clinical knee examination, patient-reported outcome measures, and an assessment of radiological osteoarthritis (OA) according to the Ahlback classification. Additional outcomes were reruptures and knee arthroplasty. Results: Ninety-three patients (93%) were available for the follow-up evaluation: 48 patients in the BPTB group and 45 in the LAD group. Through telephone calls, 26 patients were excluded from further investigation because of reruptures and arthroplasty in the knee of interest; 67 patients were further investigated. A total of 43 of 44 (98%) and 42 of 44 (95%) patients had negative or 1+ Lachman and pivot-shift test results, respectively. The mean Lysholm score was 85 for the BPTB group and 83 for the LAD group. All mean Knee injury and Osteoarthritis Outcome Score (KOOS) subscale values were >= 73. There were no statistically significant differences between groups in any of these outcomes or regarding the Tegner score, radiological classification of OA, or number of ACL reruptures. Signs of radiological OA were detected in all patients, and severe radiological OA (Ahlback grade III, IV, or V) was detected in 32% of patients in the BPTB group and 21% of patients in the LAD group (P = .37). There were 12 patients in the BPTB group and 7 in the LAD group who had documented reruptures (P = .40). One patient in the BPTB group and 6 in the LAD group underwent knee arthroplasty (P = .054). Conclusion: In the present study, there were no statistically significant differences between groups in any of the outcomes. After 25 years, 19% of patients had reruptures, 27% had severe radiological OA, and 7% underwent knee arthroplasty.",,,,,,,,,,,,,,,,,,,,,,,,NOV 20,2018,6,11,,,,,,,2.32597E+15,10.1177/2325967118808778,http://dx.doi.org/10.1177/2325967118808778,,,,,,,,30480022,,,,,WOS:000451260900001,View Full Record in Web of Science
J,"Taylor, DC; DeBerardino, TM; Nelson, BJ; Duffey, M; Tenuta, J; Stoneman, PD; Sturdivant, RX; Mountcastle, S",,,,"Taylor, Dean C.; DeBerardino, Thomas M.; Nelson, Bradley J.; Duffey, Michele; Tenuta, Joachim; Stoneman, Paul D.; Sturdivant, Rodney X.; Mountcastle, Sally",,,Patellar Tendon Versus Hamstring Tendon Autografts for Anterior Cruciate Ligament Reconstruction A Randomized Controlled Trial Using Similar Femoral and Tibial Fixation Methods,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Controversy remains over the most appropriate graft for anterior cruciate ligament reconstruction. Hypothesis: There is no significant difference in outcomes after 4-strand hamstring and patellar tendon autograft anterior cruciate ligament reconstructions using similar fixation techniques. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Between August 2000 and May 2003, 64 Keller Army Hospital patients with complete anterior cruciate ligament tears were randomized to hamstring (n = 32) or patellar tendon (n = 32) autograft anterior cruciate ligament reconstruction. Operative graft fixation and rehabilitative techniques were the same for both groups. Follow-up assessments included the Single Assessment Numeric Evaluation score, Lysholm score, International Knee Documentation Committee score, and Knee Injury and Osteoarthritis Outcome Score. Postoperative radiographs were analyzed for tunnel location and orientation. Results: Eleven women and 53 men were randomized. Eighty-three percent of the patients (53 of 64) had follow-up of greater than 2 years, or to the point of graft rupture or removal (average follow-up, 36 months). Four hamstring grafts (12.5%) and three patellar tendon grafts (9.4%) (P=.71) ruptured. One deep infection in a hamstring graft patient necessitated graft removal. Forty-five of the 56 patients with intact grafts had greater than 2-year follow-up. Patients with patellar tendon grafts had greater Tegner activity scores (P=.04). Single Assessment Numeric Evaluation scores were 88.5 (95% confidence interval: 83.1, 93.8) and 90.1 (95% confidence interval: 85.2, 96.1) for the hamstring and patellar tendon groups, respectively (P=.53). Lysholm scores were 90.3 (95% confidence interval: 84.4, 96.1) and 90.4 (95% confidence interval: 84.5, 96.3) for the hamstring and patellar tendon groups, respectively (P=.97). There were no significant differences in knee laxity, kneeling pain, isokinetic peak torque, International Knee Documentation Committee score, or Knee Injury and Osteoarthritis Outcome Scores. Postoperative graft rupture correlated with more horizontal tibial tunnel orientation. Conclusion: Hamstring and patellar tendon autografts provide similar objective, subjective, and functional outcomes when assessed at least 2 years after anterior cruciate ligament reconstruction.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2009,37,10,,,,,1946,1957,,10.1177/0363546509339577,http://dx.doi.org/10.1177/0363546509339577,,,,,,,,19684298,,,,,WOS:000270272700007,View Full Record in Web of Science
J,"Jansson, KA; Linko, E; Sandelin, J; Harilainen, A",,,,"Jansson, KA; Linko, E; Sandelin, J; Harilainen, A",,,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Bone-patellar tendon-bone graft has been the most commonly used graft material in anterior cruciate reconstructions, but there has been increasing use of hamstring tendon grafts. However, no existing clinical studies show adequate support for the choice of one graft over the other. Hypothesis: Hamstring tendons are equally as good as patellar tendon in anterior cruciate ligament reconstructions. Study Design: Prospective randomized clinical trial. Methods: Ninety-nine patients with laxity caused by a torn anterior cruciate ligament underwent arthroscopically assisted reconstruction with graft randomization according to their birth year. Grafts were either bone-patellar tendon-bone with metal interference screw fixation or double-looped hamstring tendons with metal plate fixation. There were no significant differences between the two groups preoperatively or at operation. Standard rehabilitation included immediate postoperative mobilization without a knee brace, protected weightbearing for 2 weeks, and return to full activity at 6 to 12 months. Results: Forty-three patients in the patellar tendon group and 46 patients in the hamstring tendon group were available for clinical evaluation at a minimum of 21 months after surgery. No statistically significant differences were seen with respect to clinical and instrumented laxity testing, International Knee Documentation Committee Score ratings, isokinetic muscle torque measurements, and Kujala patellofemoral, Lysholm, and Tegner scores. Conclusion: Equal results were seen for patellar and hamstring tendon autograft anterior cruciate ligament reconstructions at 2 years after surgery. Both techniques seem to improve patients' performance. (C) 2003 American Orthopaedic Society for Sports Medicine.",,,,,,,,,,,,,,,,,,,,,,,,JAN-FEB,2003,31,1,,,,,12,18,,10.1177/03635465030310010501,http://dx.doi.org/10.1177/03635465030310010501,,,,,,,,12531751,,,,,WOS:000180473300003,View Full Record in Web of Science
J,"Beynnon, BD; Uh, BS; Johnson, RJ; Abate, JA; Nichols, CE; Fleming, BC; Poole, AR; Roos, H",,,,"Beynnon, BD; Uh, BS; Johnson, RJ; Abate, JA; Nichols, CE; Fleming, BC; Poole, AR; Roos, H",,,"Rehabilitation after anterior cruciate ligament reconstruction - A prospective, randomized, double-blind comparison of programs administered over 2 different time intervals",AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: There are adverse effects associated with immobilization of the knee after anterior cruciate ligament reconstruction, yet very little is known about how much activity will promote adequate rehabilitation without permanently elongating the graft, producing graft failure, or creating damage to articular cartilage. Hypothesis: Rehabilitation with either an accelerated or nonaccelerated program produces no difference in anterior-posterior knee laxity, clinical assessment, patient satisfaction, functional performance, and the synovial fluid biomarkers of articular cartilage metabolism. Study Design: Randomized controlled clinical trial; Level of evidence, 1. Methods: Twenty-five patients who tore their anterior cruciate ligament were enrolled and underwent anterior cruciate ligament reconstruction. Patients were randomized to accelerated rehabilitation or nonaccelerated rehabilitation. At the time of surgery and 3, 6, 12, and 24 months later, measurements of anterior-posterior knee laxity, clinical assessment, patient satisfaction, functional performance, and cartilage metabolism were completed. Results: At the 2-year follow-up, there was no difference in the increase of anterior knee laxity relative to the baseline values that were obtained immediately after surgery between the 2 groups (2.2-mm vs 1.8-mm increase relative to the normal knee). The groups were similar in terms of clinical assessment, patient satisfaction, activity level, function, and response of the biomarkers. After 1 year of healing, synthesis of collagen and turnover of aggrecan remained elevated in both groups. Conclusion: Anterior cruciate ligament reconstruction with a bone-patellar tendon-bone graft followed by either accelerated or nonaccelerated rehabilitation produces the same increase of anterior knee laxity. Both programs had the same effect in terms of clinical assessment, patient satisfaction, functional performance, and the biomarkers of articular cartilage metabolism. There is concern that the cartilage biomarkers remained elevated for an extended period.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2005,33,3,,,,,347,359,,10.1177/0363546504268406,http://dx.doi.org/10.1177/0363546504268406,,,,,,,,15716250,,,,,WOS:000227109000003,View Full Record in Web of Science
J,"Zhang, HZ; Chen, X; Ong, MTY; Lei, L; Zheng, LZ; Dai, BY; Tong, WX; Fu, BSC; Xu, JK; Yung, PSH; Qin, L",,,,"Zhang, Haozhi; Chen, Xin; Ong, Michael Tim-Yun; Lei, Lei; Zheng, Lizhen; Dai, Bingyang; Tong, Wenxue; Fu, Bruma Sai-Chuen; Xu, Jiankun; Yung, Patrick Shu-Hang; Qin, Ling",,,Current Advances of Artificial Ligaments for Anterior Cruciate Ligament Reconstruction: From Biocompatibility to Bioactivity,ENGINEERING,,,,,,,,,,,,"Anterior cruciate ligament (ACL) injuries are frequently caused by sports injuries and trauma. In cases involving complete tears, ACL reconstruction (ACLR) surgery is the only way to restore the ligament's integrity. When selecting a graft, both the potential complications and the mechanical properties and healing efficacies should be considered. Artificial ligaments have been widely applied in clinical ACLR, and most have exhibited satisfactory biocompatibility and short-term follow-up results. Compared with autografts and allografts, however, the lack of bioactivity of currently available artificial ligaments is a major disadvantage. In addition, some long-term follow-up results have revealed other drawbacks of artificial ligaments, such as graft failure and other complications. Here, we summarize attempts to enhance the bioactive performance of artificial ligaments, as such modifications may have good potential for clinical translation and could improve the long-term outcomes of existing products. (c) 2024 THE AUTHORS. Published by Elsevier LTD on behalf of Chinese Academy of Engineering and Higher Education Press Limited Company. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).",,,,,,,,,,,,,,,,,,,,,,,,MAR,2025,46,,,,,,47,59,,10.1016/j.eng.2024.10.018,http://dx.doi.org/10.1016/j.eng.2024.10.018,,MAR 2025,,,,,,,,,,,WOS:001451541200001,View Full Record in Web of Science
J,"Pinczewski, LA; Deehan, DJ; Salmon, LJ; Russell, VJ; Clingeleffer, A",,,,"Pinczewski, LA; Deehan, DJ; Salmon, LJ; Russell, VJ; Clingeleffer, A",,,A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for Arthroscopic reconstruction of the anterior cruciate ligament,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The choice of graft material for anterior cruciate ligament reconstruction is believed to play a major role in outcome, but most comparisons of graft choice have not been well controlled. Hypothesis: The choice of graft material (patellar tendon or hamstring tendon) does affect clinical outcome after anterior cruciate ligament reconstruction. Study Design: Prospective, nontrandomized clinical trial. Methods: Two groups of 90 patients each were followed for a minimum of 5 years. Results: International Knee Documentation Committee assessment revealed that more than 85% of each group had an overall score of A or B at all follow-up intervals. The median Lysholm knee score was greater than 90 for both groups at 2 and 5 years. Instrumented testing revealed no significant difference between the two groups beyond 3 years. Thirty-one percent of the patellar tendon group (25) had a fixed flexion deformity and 19% of the hamstring tendon group (14) had fixed flexion deformity at 5 years. Radiologic assessment revealed early osteoarthritic changes in 4% of the hamstring tendon group (2) and in 18% of the patellar tendon group (11) at 5 years. Conclusions: Arthroscopic reconstruction with either graft results in a similar surgical outcome, reliably restoring knee stability over a 5-year period; however, patients with patellar tendon grafts are at greater risk of developing early signs of osteoarthritis. (C) 2002 American Orthopaedic Society for Sports Medicine.",,,,,,,,,,,,,,,,,,,,,,,,JUL-AUG,2002,30,4,,,,,523,536,,10.1177/03635465020300041201,http://dx.doi.org/10.1177/03635465020300041201,,,,,,,,12130407,,,,,WOS:000177111500012,View Full Record in Web of Science
J,"Barenius, B; Nordlander, M; Ponzer, S; Tidermark, J; Eriksson, K",,,,"Barenius, Bjorn; Nordlander, Martin; Ponzer, Sari; Tidermark, Jan; Eriksson, Karl",,,Quality of Life and Clinical Outcome After Anterior Cruciate Ligament Reconstruction Using Patellar Tendon Graft or Quadrupled Semitendinosus Graft An 8-Year Follow-up of a Randomized Controlled Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Randomized controlled trials after anterior cruciate ligament reconstructions with long-term follow-up including assessment of health-related quality of life are rare. Purpose: To compare clinical outcome and health-related quality of life 8 years after anterior cruciate ligament reconstruction using 2 types of graft. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Long-term follow-up of 164 patients with anterior cruciate ligament injury randomized to arthroscopic reconstruction with a quadrupled semitendinosus graft or a bone-patellar tendon-bone graft was undertaken. After a mean 8 years, 153 patients were available for follow-up, including instrumented laxity, 1-legged hop test, a knee-walking test, and assessment with International Knee Documentation Committee, Lysholm, Tegner, and patellofemoral pain score. Health-related quality of life was assessed with Knee Osteoarthritis Outcome Score and Short Form-36. Results: Patients in both graft groups retained the same stability, knee function, and health-related quality of life. The patellofemoral pain score was similar for both groups; the bone-patellar tendon-bone group had more donor site morbidity from kneeling and knee walking. In the bone-patellar tendon-bone group, 19 patients had no kneeling problems, 23 slight problems, 31 moderate problems, and 5 unable to kneel. Corresponding figures for the semitendinosus group were 25, 32, 16, and 2 (P < .001). Patients with early reconstructions (< 5 months) had a lower risk for meniscal injuries (37%) than did later reconstructed (62%, P = .008). Health-related quality of life regarding physical functioning in Short Form-36 was better for the early-reconstructed patients than for the later reconstructed (92 vs 85; P = .014). Patients without medial meniscal surgery had higher Knee Osteoarthritis Outcome Scores for all subscales than did patients with medial meniscal surgery, with most significant difference for sport and recreation (63 vs 75, P = .008). Conclusion: In the long term, the semitendinosus graft provided similar stability, knee function, and health-related quality of life but with less kneeling morbidity than did the bone-patellar tendon-bone graft.",,,,,,,,,,,,,,,,,,,,,,,,AUG,2010,38,8,,,,,1533,1541,,10.1177/0363546510369549,http://dx.doi.org/10.1177/0363546510369549,,,,,,,,20566719,,,,,WOS:000280645500004,View Full Record in Web of Science
J,"Sekir, U; Gur, H; Akova, B",,,,"Sekir, Ufuk; Gur, Hakan; Akova, Bedrettin",,,Early Versus Late Start of Isokinetic Hamstring-Strengthening Exercise After Anterior Cruciate Ligament Reconstruction With Patellar Tendon Graft,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Backgound: Hamstring strengthening after anterior cruciate ligament reconstruction is a vital component of the rehabilitation program. Purpose: The objective of this trial was to investigate the effects of hamstring isokinetic training used in the early phase of the rehabilitation program on the stability, strength, symptoms, and functional outcomes of patients throughout 12 months after anterior cruciate ligament surgery. Study Design: Randomized controlled clinical trial; Level of evidence, 2. Methods: Forty-eight men underwent anterior cruciate ligament reconstruction with an ipsilateral bone-patellar tendon-bone autograft. The patients were randomly assigned to perform daily isokinetic hamstring exercises at postoperative 3 weeks (group 1) or to perform daily isokinetic hamstring exercises at postoperative 9 weeks (group 11). The patients were evaluated monthly for the first 4 months and at the 12th month for postoperative hamstring and quadriceps strength, as well as for knee function via the Cincinnati Knee Rating Scale and International Knee Documentation Committee form. Results: Hamstring isometric strength at 30 degrees of knee flexion (at the first and second months) and concentric isokinetic strength (at 2, 3, 4, and 12 months) at the angular velocity of 60 deg/s were significantly (P < .05-.01) greater in group I compared with group II. Average scores of the Cincinnati Knee Rating Scale for symptoms were significantly (P < .05-.001) higher in group I compared with group II at all evaluation periods. Walking and stair-climbing scores at 1, 2, 3, and 4 months and squatting score at all evaluation periods were also better (P < .05-.01) in group I compared with group II. In addition, group I exhibited better (P < .01-.001) Lachman test results compared with group II for all postoperative evaluation periods. The International Knee Documentation Committee final rating scores were significantly (P < .01) greater at 2, 3, and 4 months in group I compared with group II. Conclusion: The results of this study suggest that hamstring as well as quadriceps strength can be increased via early hamstring strengthening after anterior cruciate ligament reconstruction with no negative impact on knee function.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2010,38,3,,,,,492,500,,10.1177/0363546509349490,http://dx.doi.org/10.1177/0363546509349490,,,,,,,,20194956,,,,,WOS:000274803800008,View Full Record in Web of Science
J,"Endele, D; Jung, C; Becker, U; Bauer, G; Mauch, F",,,,"Endele, Dominick; Jung, Christian; Becker, Ulrich; Bauer, Gerhard; Mauch, Frieder",,,Anterior Cruciate Ligament Reconstruction With and Without Computer Navigation: A Clinical and Magnetic Resonance Imaging Evaluation 2 Years After Surgery,ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,,,,,,,,,,,,"Purpose: The purpose of this study was to evaluate the benefits of computer navigation on tunnel placement during anterior cruciate ligament reconstruction. Methods: A prospective, randomized, controlled study comparing Computer navigation with manual operation was performed between December 2003 and April 2004. We assigned 20 patients to the computer navigation group and 20 patients to the manual navigation group. Surgery was performed by use of a patellar tendon autograft with press-fit fixation. A lateral radiograph of the knee at maximum extension was used to determine the exact position of the tibial tunnel at 4 days postoperatively. Outcomes were evaluated with International Knee Documentation Committee 2000, Tegner, and Lysholm scoring. There was an additional magnetic resonance imaging (MRI) evaluation Of tunnel placement and graft quality at the most recent follow-up, approximately 24 months after surgery. Results: The postoperative radiographs and 2-year postoperative MRI scans showed no differences between groups for tibial or femoral tunnel placement. In both groups the mean tibial tunnel placement was 46% of the maximal diameter of the tibia. There were no significant differences between groups for objective and subjective Outcomes scoring. Although some qualitative differences existed between groups with respect to MRI graft appearance at 2 years, this had no correlation with overall results. Conclusions: No significant differences were found between computer-assisted and manually navigated anterior cruciate ligament reconstruction with regard to tunnel placement and clinical results at a mean of 2 years postoperatively. Level of Evidence: Level 1, randomized, single-blinded, controlled trial.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2009,25,10,,,,,1067,1074,,10.1016/j.arthro.2009.05.016,http://dx.doi.org/10.1016/j.arthro.2009.05.016,,,,,,,,19801284,,,,,WOS:000270705300007,View Full Record in Web of Science
J,"Huang, MH; Yang, RC; Chou, PH",,,,"Huang, Mao-Hsiung; Yang, Rei-Cheng; Chou, Pei-Hsi",,,Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,CLINICAL JOURNAL OF SPORT MEDICINE,,,,,,,,,,,,"Objective: To investigate the effects of Hyaluronic acid (HA) on early rehabilitation of patients with isolated anterior cruciate ligament (ACL) reconstruction. Design: Randomized, controlled clinical trial. Setting: A total 120 patients with isolated ACL injury who had received patellar tendon autograft reconstruction were randomly assigned to four groups (groups I-IV), with 30 subjects in each group. Interventions: All patients received 16 weeks of a regular rehabilitation program and an intra-articular injection of HA or saline weekly for 3 weeks. Additionally, patients in group I received the HA commencing at 4 weeks after surgery, patients in group II at 8 weeks, and patients in group III at 12 weeks. Patients in group IV did not receive HA but did receive the same volume of normal saline as control subjects at 4 weeks after surgery. The rehabilitation program started at the same time after surgery for all groups. Main Outcome Measurements: Outcomes were measured at 4, 8, 12, and 16 weeks after reconstruction, and at follow-up I year later. These included the changes in Lysholm, knee scoring scale, knee range of motion, ambulation speed (AS), and muscle peak torque (MPT) of knee flexion and extension. Results: There were improvements in groups I-III shortly after receiving the HA, but not in the saline group (group IV). Patients in groups II and III showed more improvement in AS and MPT after rehabilitation program and at follow-up. Besides, the best results I year later occurred in the group receiving HA at 8 weeks after surgery (group II). Conclusion: HA therapy results in more functional and MPT improvement in ACL rehabilitation, and the intervention at 8 weeks after surgery results in the best outcome.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2007,17,4,,,,,242,250,,10.1097/JSM.0b013e31812570fa,http://dx.doi.org/10.1097/JSM.0b013e31812570fa,,,,,,,,17620776,,,,,WOS:000247948500003,View Full Record in Web of Science
