Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Dejour, D; Vanconcelos, W; Bonin, N; Saggin, PRF",,,,"Dejour, David; Vanconcelos, Wilson; Bonin, Nicolas; Fernandes Saggin, Paulo Renato",,,"Comparative study between mono-bundle bone-patellar tendon-bone, double-bundle hamstring and mono-bundle bone-patellar tendon-bone combined with a modified Lemaire extra-articular procedure in anterior cruciate ligament reconstruction",INTERNATIONAL ORTHOPAEDICS,,,,,,,,,,,,"The aim of the study was to compare three different procedures performed by the same surgeon: mono-bundle patellar tendon reconstruction (bone-patellar tendon-bone, BPTB), double-bundle hamstring reconstruction (DBH) and mono-bundle patellar tendon combined with extra-articular reconstruction (Lemaire) (BPTB + L). A total of 75 patients (25 in each group) were evaluated at a mean follow-up of 25 months. Laxity was assessed pre- and post-operatively with Telos (TM) stress radiographs (15 kg). The amount of anterior tibial translation (ATT) corrected by the surgery was quantified. Secondary outcomes were International Knee Documentation Committee (IKDC) scores, pivot shift grading, pain complaints, sensory deficits, subsequent surgical procedures, return to sports and patients' ability to kneel or squat on their affected knee. Absolute correction of ATT for the internal compartment was not statistically significant [analysis of variance (ANOVA), p = 0.377]. For the external compartment BPTB + L (8.2 mm) showed superiority over DBH (5.6 mm) and BPTB (4.1 mm) (ANOVA, p = 0.0001, Tukey's test). Kneeling was better in the DBH group (ANOVA, p = 0.0001, Tukey's test). In 22 patients it felt normal, while only in seven in the BPTB and eight in the BPTB + L groups. Sensory deficits were present in 11 patients from the DBH group, while in 17 in the BPTB and 19 in the BPTB + L groups (ANOVA, p = 0.052). Mean IKDC values, presence of anterior knee pain, subsequent operations, ability to squat and return to sports were not statistically different between groups. Absolute correction of ATT was not statistically different for the medial compartment, but the patellar tendon reconstruction combined with the extra-articular procedure achieved the best lateral compartment ATT correction. Sensory deficits and kneeling seem to be worse in the groups where the patellar tendon is harvested.",,,,,,,,,,,,,,,,,,,,,,,,FEB,2013,37,2,,,,,193,199,,10.1007/s00264-012-1718-z,http://dx.doi.org/10.1007/s00264-012-1718-z,,,,,,,,23180103,,,,,WOS:000314297200004,View Full Record in Web of Science
J,"Ashraf, Y; Senevirathna, SR; Ashraf, T",,,,"Ashraf, Y.; Senevirathna, S. R.; Ashraf, T.",,,Conventional versus 'all-inside' anterior cruciate ligament reconstruction: a randomized controlled trial comparing hamstring strength and functional outcome,BONE & JOINT OPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOV,2020,1,11,,,,,705,707,,10.1302/2633-1462.111.BJO-2020.0012.R1,http://dx.doi.org/10.1302/2633-1462.111.BJO-2020.0012.R1,,,,,,,,,,,,,WOS:000794217000006,View Full Record in Web of Science
J,"DE Melo, RFV; Komatsu, WR; DE Freitas, MS; DE Melo, MEV; Cohen, M",,,,"Vieira DE Melo, Rafael Francisco; Komatsu, William Ricardo; Sales DE Freitas, Mellissa; Vieira DE Melo, Maria Eduarda; Cohen, Moises",,,COMPARISON OF QUADRICEPS AND HAMSTRING MUSCLE STRENGTH AFTER EXERCISES WITH AND WITHOUT BLOOD FLOW RESTRICTION FOLLOWING ANTERIOR CRUCIATE LIGAMENT SURGERY: A RANDOMIZED CONTROLLED TRIAL,JOURNAL OF REHABILITATION MEDICINE,,,,,,,,,,,,"Background: Muscle mass loss occurs following anterior cruciate ligament reconstruction surgery. Objective: To compare the gain in muscle strength in the quadriceps and hamstring muscles in patients following anterior cruciate ligament reconstruction surgery, using exercises with and without blood flow restriction. Methods: This is a randomized controlled trial, in which 50% (n=14) of the participants were allocated to the intervention group and the remaining 50% (n=14) to the control group. The study included the participation of postoperative patients, with reconstruction of the anterior cruciate ligament. Results: After comparing the rehabilitation of the groups, a statistical difference was observed in the quadriceps with an increase in muscle strength (p < 0.01) after 12 weeks and an increase in muscle strength hamstrings (p < 0.01) after 8 and 12 weeks in the injured legs of the intervention group compared to the control. In the analysis of the participants' physical function, there was an significant increase difference in the Lysholm questionnaire (p < 0.01) after 8 and 12 weeks, in the KOOS pain questionnaire (p < 0.01) after 4 weeks a decrease was observed, symptoms and daily activities (p < 0.01) after 8 and 12 weeks, quality of life (p < 0.01) after 12 weeks, and in the IKDC questionnaire (p < 0.01) after 8 and 12 weeks there was an significant increase difference of the intervention group compared to the control. Conclusion: After anterior cruciate ligament surgery, exercises with blood flow restriction proved more efficient for improving the muscle strength of the quadriceps and hamstrings, and the physical function of the knee than the same exercises without blood flow restriction.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2022,54,,,,,,,,jrm00337,10.2340/jrm.v54.2550,http://dx.doi.org/10.2340/jrm.v54.2550,,,,,,,,36190389,,,,,WOS:000890661700080,View Full Record in Web of Science
J,"Zeman, P; Kautzner, J; Havel, O; Matejka, J; Pavelka, T; Havlas, V",,,,"Zeman, P.; Kautzner, J.; Havel, O.; Matejka, J.; Pavelka, T.; Havlas, V",,,Anatomical All-Inside Anterior Cruciate Ligament Reconstruction Using Quadrupled Semitendinosus Tendon Graft with Posteromedial Harvest - Clinical Results of Prospective Study at a Minimum 12-Months Follow-up,ACTA CHIRURGIAE ORTHOPAEDICAE ET TRAUMATOLOGIAE CECHOSLOVACA,,,,,,,,,,,,"PURPOSE OF THE STUDY This original paper aims to present the conclusions of the prospective study evaluating the clinical results of anatomical all-inside ACL reconstruction using quadrupled semitendinosus tendon graft with posteromedial harvest using suspensory fixation by Tightrope implants at the follow-up of at least 12 months. MATERIAL AND METHODS The prospective study included a total of 119 patients (74 men/39 women) with the mean age of 28.3 (18-52) years, in whom demographic data was collected and a clinical examination was performed. The patients satisfying the inclusion and exclusion criteria were enrolled in the study and subsequently underwent the same, aforementioned surgical procedure performed by a single surgeon. Preoperatively and at a minimum 12-month follow-up the following subjective criteria were evaluated using the Lysholm and IKDC subjective scores and the Visual Analogue Scale (VAS) (0-10). The objective parameters comprised the side-to-side difference in anterior knee laxity assessed by Genourob arthrometer with an applied pressure of 134 and 250 N, anterior drawer test, and the pivot shift test. The occurrence of graft failure, complications and return to pre-injury sport levels were monitored. The obtained data was statistically evaluated at the statistical significance level of 0.05. RESULTS A total of 89 patients were assessed at the follow-up of at least 12 months after the surgery. The median Lysholm score increased over time from 58.7 preoperatively to 94.2 postoperatively (p < 0.05) and the IKDC subjective score went up from 46.3 to 91.4 (p < 0.05). The median postoperative VAS kept decreasing from 7.3 (Day 2), 5.1 (Day 14), 3.1 (Week 6), 1.2 (Month 6) to 0.3 at 12 months after the surgical procedure. Preoperatively, the results were significantly positive (i.e. C, D) in 52.8% (C) and 21.4% (D), whereas postoperatively the results of the PST were significantly positive only in 4%. Therefore, the surgical procedure was conducive to a statistically significant decrease in rotational knee laxity over time (p < 0.05). The median side-to-side difference in anterior laxity of the operated knee objectively assessed by GNRB arthrometer with the applied pressure of 134 N was 4.2 mm (3.1-6.8) as against the postoperative 1.2 mm (0.4-2.1) and with the applied pressure of 250 N it was 6.2 mm (4.6-8.7) prior to the surgical procedure versus 2.4 mm (1.6-3.5) postoperatively. That concerned a statistically significant decrease of postoperative side-to-side difference in anterior laxity of the operated knee at both the measured pressures (p < 0.05).The graft failed in 3 patients only (3.4%), no major complications associated with the surgical procedure were observed and 62 of the evaluated patients (69.6%) were able to return to the pre-injury level of sport within one year after the surgery. DISCUSSION When comparing the results obtained by our study with the conclusions of clinical studies carried out by other authors and evaluating similar clinical parameters with the identical surgical technique applied, it is obvious that in our group of patients we achieved similar clinical results as the other authors from abroad. CONCLUSIONS The results of our study showed that the all-inside ACL anatomical reconstruction using quadrupled semitendinosus tendon graft with posteromedial harvest with suspensory fixation by Tightrope implants at one year after the surgery bring very good subjective as well as objective clinical results and minimum complications.",,,,,,,,,,,,,,,,,,,,,,,,APR,2018,85,2,,,,,94,101,,,,,,,,,,,30295594,,,,,WOS:000431090500003,View Full Record in Web of Science
J,"Pinczewski, LA; Deehan, DJ; Salmon, LJ; Russell, VJ; Clingeleffer, A",,,,"Pinczewski, LA; Deehan, DJ; Salmon, LJ; Russell, VJ; Clingeleffer, A",,,A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for Arthroscopic reconstruction of the anterior cruciate ligament,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The choice of graft material for anterior cruciate ligament reconstruction is believed to play a major role in outcome, but most comparisons of graft choice have not been well controlled. Hypothesis: The choice of graft material (patellar tendon or hamstring tendon) does affect clinical outcome after anterior cruciate ligament reconstruction. Study Design: Prospective, nontrandomized clinical trial. Methods: Two groups of 90 patients each were followed for a minimum of 5 years. Results: International Knee Documentation Committee assessment revealed that more than 85% of each group had an overall score of A or B at all follow-up intervals. The median Lysholm knee score was greater than 90 for both groups at 2 and 5 years. Instrumented testing revealed no significant difference between the two groups beyond 3 years. Thirty-one percent of the patellar tendon group (25) had a fixed flexion deformity and 19% of the hamstring tendon group (14) had fixed flexion deformity at 5 years. Radiologic assessment revealed early osteoarthritic changes in 4% of the hamstring tendon group (2) and in 18% of the patellar tendon group (11) at 5 years. Conclusions: Arthroscopic reconstruction with either graft results in a similar surgical outcome, reliably restoring knee stability over a 5-year period; however, patients with patellar tendon grafts are at greater risk of developing early signs of osteoarthritis. (C) 2002 American Orthopaedic Society for Sports Medicine.",,,,,,,,,,,,,,,,,,,,,,,,JUL-AUG,2002,30,4,,,,,523,536,,10.1177/03635465020300041201,http://dx.doi.org/10.1177/03635465020300041201,,,,,,,,12130407,,,,,WOS:000177111500012,View Full Record in Web of Science
J,"Harris, K; Driban, JB; Sitler, MR; Cattano, NM; Hootman, JM",,,,"Harris, Kyle; Driban, Jeffrey Bradford; Sitler, Michael R.; Cattano, Nicole M.; Hootman, Jennifer M.",,,Five-Year Clinical Outcomes of a Randomized Trial of Anterior Cruciate Ligament Treatment Strategies: An Evidence-Based Practice Paper,JOURNAL OF ATHLETIC TRAINING,,,,,,,,,,,,"Reference/Citation: Frobell RB, Roos HP, Roos EM, Roemer FW, Ranstam J, Lohmander LS. Treatment for acute anterior cruciate ligament tear: five year outcome of randomised trial. BMJ. 2013;346:F232. Clinical Question: Does early anterior cruciate ligament (ACL) reconstruction with rehabilitation lead to better patientreported outcomes and a lower incidence of osteoarthritis at 5 years postinjury compared with delayed ACL reconstruction with rehabilitation? Study Selection: This randomized controlled trial with extended follow-up at 5 years postrandomization was conducted in 2 Swedish orthopaedic departments. Data Extraction: The authors studied a total of 121 moderately active adults (age = 18-35 years) with an acute ACL rupture in a knee with no other history of trauma. Excluded were patients with a collateral ligament rupture, full-thickness cartilage defect, or extensive meniscal fixation. One patient assigned to the early ACL-reconstruction group did not attend the 5-year follow-up visit. Patients were randomly assigned to (1) an early ACL reconstruction plus structured rehabilitation group (n = 62, surgery within 10 weeks of injury) or (2) optionaldelayed ACL reconstruction plus structured rehabilitation group (n = 59). The primary outcome measure was change in the average of 4 out of 5 subscales of the Knee Injury and Osteoarthritis Outcome Score (KOOS). The authors also assessed crude KOOS (combined 4 subscales), KOOS subscale scores, general physical and mental health (Short-Form 36), activity level (Tegner Activity Scale), mechanical knee stability (Lachman and pivot shift tests), meniscal surgery status, and presence of knee osteoarthritis on radiographs. Main Results: Among patients randomized to the optionaldelayed ACL-reconstruction group, 30 (51%) opted for an ACL reconstruction. The treatment groups had comparable 5-year patient-reported outcomes and changes in patient-reported outcomes (eg, knee pain, knee symptoms, activities of daily living, sport and recreational levels, knee-related quality of life, general physical health, and general mental health). Patients in the optional-delayed ACL-reconstruction group had greater mechanical knee instability than patients who received early ACL reconstruction; however, this was primarily among the patients opting for conservative management alone. In the overall sample, 61 knees (51%) required meniscal surgery over 5 years, regardless of treatment group. At 5 years, radiographs were available for 113 patients (93%). Overall, 29 patients (26%) had knee osteoarthritis at 5 years. Specifically, 13 patients (12%) developed tibiofemoral radiographic osteoarthritis (9 patients [16%] in the early ACL-reconstruction group, 4 [7%] in the optional-delayed ACL-reconstruction group) and 22 (19%) developed patellofemoral osteoarthritis (14 patients [24%] in the early ACL-reconstruction group, 8 [15%] in the optional-delayed ACL-reconstruction group). Patients with patellar tendon grafts (n = 40) had a greater incidence of ipsilateral patellofemoral osteoarthritis than patients with hamstrings tendon grafts (n = 51), but the 2 groups had similar incidences of ipsilateral tibiofemoral osteoarthritis. Six knees (5%) had both tibiofemoral and patellofemoral osteoarthritis. Conclusions: Early ACL reconstruction plus rehabilitation did not provide better results at 5 years compared with optionaldelayed ACL reconstruction plus rehabilitation. Furthermore, the authors found no radiographic differences among patients with early ACL reconstruction, delayed ACL reconstruction, or no ACL reconstruction (rehabilitation alone).",,,,,,,,,,,,,,,,,,,,,,,,JAN,2015,50,1,,,,,110,112,,10.4085/1062-6050-49.3.53,http://dx.doi.org/10.4085/1062-6050-49.3.53,,,,,,,,25322347,,,,,WOS:000352270300015,View Full Record in Web of Science
J,"Jansson, KA; Linko, E; Sandelin, J; Harilainen, A",,,,"Jansson, KA; Linko, E; Sandelin, J; Harilainen, A",,,A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Bone-patellar tendon-bone graft has been the most commonly used graft material in anterior cruciate reconstructions, but there has been increasing use of hamstring tendon grafts. However, no existing clinical studies show adequate support for the choice of one graft over the other. Hypothesis: Hamstring tendons are equally as good as patellar tendon in anterior cruciate ligament reconstructions. Study Design: Prospective randomized clinical trial. Methods: Ninety-nine patients with laxity caused by a torn anterior cruciate ligament underwent arthroscopically assisted reconstruction with graft randomization according to their birth year. Grafts were either bone-patellar tendon-bone with metal interference screw fixation or double-looped hamstring tendons with metal plate fixation. There were no significant differences between the two groups preoperatively or at operation. Standard rehabilitation included immediate postoperative mobilization without a knee brace, protected weightbearing for 2 weeks, and return to full activity at 6 to 12 months. Results: Forty-three patients in the patellar tendon group and 46 patients in the hamstring tendon group were available for clinical evaluation at a minimum of 21 months after surgery. No statistically significant differences were seen with respect to clinical and instrumented laxity testing, International Knee Documentation Committee Score ratings, isokinetic muscle torque measurements, and Kujala patellofemoral, Lysholm, and Tegner scores. Conclusion: Equal results were seen for patellar and hamstring tendon autograft anterior cruciate ligament reconstructions at 2 years after surgery. Both techniques seem to improve patients' performance. (C) 2003 American Orthopaedic Society for Sports Medicine.",,,,,,,,,,,,,,,,,,,,,,,,JAN-FEB,2003,31,1,,,,,12,18,,10.1177/03635465030310010501,http://dx.doi.org/10.1177/03635465030310010501,,,,,,,,12531751,,,,,WOS:000180473300003,View Full Record in Web of Science
J,"Sekir, U; Gur, H; Akova, B",,,,"Sekir, Ufuk; Gur, Hakan; Akova, Bedrettin",,,Early Versus Late Start of Isokinetic Hamstring-Strengthening Exercise After Anterior Cruciate Ligament Reconstruction With Patellar Tendon Graft,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Backgound: Hamstring strengthening after anterior cruciate ligament reconstruction is a vital component of the rehabilitation program. Purpose: The objective of this trial was to investigate the effects of hamstring isokinetic training used in the early phase of the rehabilitation program on the stability, strength, symptoms, and functional outcomes of patients throughout 12 months after anterior cruciate ligament surgery. Study Design: Randomized controlled clinical trial; Level of evidence, 2. Methods: Forty-eight men underwent anterior cruciate ligament reconstruction with an ipsilateral bone-patellar tendon-bone autograft. The patients were randomly assigned to perform daily isokinetic hamstring exercises at postoperative 3 weeks (group 1) or to perform daily isokinetic hamstring exercises at postoperative 9 weeks (group 11). The patients were evaluated monthly for the first 4 months and at the 12th month for postoperative hamstring and quadriceps strength, as well as for knee function via the Cincinnati Knee Rating Scale and International Knee Documentation Committee form. Results: Hamstring isometric strength at 30 degrees of knee flexion (at the first and second months) and concentric isokinetic strength (at 2, 3, 4, and 12 months) at the angular velocity of 60 deg/s were significantly (P < .05-.01) greater in group I compared with group II. Average scores of the Cincinnati Knee Rating Scale for symptoms were significantly (P < .05-.001) higher in group I compared with group II at all evaluation periods. Walking and stair-climbing scores at 1, 2, 3, and 4 months and squatting score at all evaluation periods were also better (P < .05-.01) in group I compared with group II. In addition, group I exhibited better (P < .01-.001) Lachman test results compared with group II for all postoperative evaluation periods. The International Knee Documentation Committee final rating scores were significantly (P < .01) greater at 2, 3, and 4 months in group I compared with group II. Conclusion: The results of this study suggest that hamstring as well as quadriceps strength can be increased via early hamstring strengthening after anterior cruciate ligament reconstruction with no negative impact on knee function.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2010,38,3,,,,,492,500,,10.1177/0363546509349490,http://dx.doi.org/10.1177/0363546509349490,,,,,,,,20194956,,,,,WOS:000274803800008,View Full Record in Web of Science
J,"Barenius, B; Nordlander, M; Ponzer, S; Tidermark, J; Eriksson, K",,,,"Barenius, Bjorn; Nordlander, Martin; Ponzer, Sari; Tidermark, Jan; Eriksson, Karl",,,Quality of Life and Clinical Outcome After Anterior Cruciate Ligament Reconstruction Using Patellar Tendon Graft or Quadrupled Semitendinosus Graft An 8-Year Follow-up of a Randomized Controlled Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Randomized controlled trials after anterior cruciate ligament reconstructions with long-term follow-up including assessment of health-related quality of life are rare. Purpose: To compare clinical outcome and health-related quality of life 8 years after anterior cruciate ligament reconstruction using 2 types of graft. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Long-term follow-up of 164 patients with anterior cruciate ligament injury randomized to arthroscopic reconstruction with a quadrupled semitendinosus graft or a bone-patellar tendon-bone graft was undertaken. After a mean 8 years, 153 patients were available for follow-up, including instrumented laxity, 1-legged hop test, a knee-walking test, and assessment with International Knee Documentation Committee, Lysholm, Tegner, and patellofemoral pain score. Health-related quality of life was assessed with Knee Osteoarthritis Outcome Score and Short Form-36. Results: Patients in both graft groups retained the same stability, knee function, and health-related quality of life. The patellofemoral pain score was similar for both groups; the bone-patellar tendon-bone group had more donor site morbidity from kneeling and knee walking. In the bone-patellar tendon-bone group, 19 patients had no kneeling problems, 23 slight problems, 31 moderate problems, and 5 unable to kneel. Corresponding figures for the semitendinosus group were 25, 32, 16, and 2 (P < .001). Patients with early reconstructions (< 5 months) had a lower risk for meniscal injuries (37%) than did later reconstructed (62%, P = .008). Health-related quality of life regarding physical functioning in Short Form-36 was better for the early-reconstructed patients than for the later reconstructed (92 vs 85; P = .014). Patients without medial meniscal surgery had higher Knee Osteoarthritis Outcome Scores for all subscales than did patients with medial meniscal surgery, with most significant difference for sport and recreation (63 vs 75, P = .008). Conclusion: In the long term, the semitendinosus graft provided similar stability, knee function, and health-related quality of life but with less kneeling morbidity than did the bone-patellar tendon-bone graft.",,,,,,,,,,,,,,,,,,,,,,,,AUG,2010,38,8,,,,,1533,1541,,10.1177/0363546510369549,http://dx.doi.org/10.1177/0363546510369549,,,,,,,,20566719,,,,,WOS:000280645500004,View Full Record in Web of Science
J,"Vilchez-Cavazos, F; Dávila-Martínez, A; de la Garza-Castro, S; Simental-Mendía, M; Garay-Mendoza, D; Tamez-Mata, Y; Peña-Martínez, V; Acosta-Olivo, C",,,,"Vilchez-Cavazos, Felix; Davila-Martinez, Agustin; de la Garza-Castro, Santiago; Simental-Mendia, Mario; Garay-Mendoza, Domingo; Tamez-Mata, Yadira; Pena-Martinez, Victor; Acosta-Olivo, Carlos",,,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,CIRUGIA Y CIRUJANOS,,,,,,,,,,,,"Background: One of the most common grafts used to repair anterior cruciate ligament (ACL) rupture is the hamstring tendon (HT) autograft. However, another proposed option to repair the ACL is the quadriceps tendon (QT) autograft. This study aimed to compare the pain and clinical results between patients with ACL injury treated with QT autograft and with HT autograft. Materials and methods: The Ethics and Investigation Committee of our institution approved the study. The patients were randomized into two groups: one group was treated with QT autograft and the other group was treated with HT autograft. The patients were evaluated preoperatively and postoperatively using the Lysholm-Tegner score, International Knee Documentation Committee (IKDC) Subjective Knee Evaluation Form, and visual analog scale (VAS), at 2 weeks and 1, 3, 6, and 12 months. Results: A total of 28 patients with a primary ACL injury were included in the study. No significant differences in VAS pain, Lysholm knee and Tegner activity scale scores, and IKDC score between the HT and QT groups were Observed at any time point. All patients had favorable outcomes and significantly improved evaluation scores. Conclusion: The patients treated with QT autograft had clinical results and post-operative pain similar to those of patients treated with HT autograft for ACL reconstruction.",,,,,,,,,,,,,,,,,,,,,,,,JAN-FEB,2020,88,1,,,,,76,81,,10.24875/CIRU.19001001,http://dx.doi.org/10.24875/CIRU.19001001,,,,,,,,31967599,,,,,WOS:000596394800012,View Full Record in Web of Science
J,"Cantin, O; Lustig, S; Rongieras, F; Saragaglia, D; Lefèvre, N; Graveleau, N; Hulet, C",,,,"Cantin, O.; Lustig, S.; Rongieras, F.; Saragaglia, D.; Lefevre, N.; Graveleau, N.; Hulet, C.",,Soc Francaise Chirurg Orthopedique,Outcome of cartilage at 12 years of follow-up after anterior cruciate ligament reconstruction,ORTHOPAEDICS & TRAUMATOLOGY-SURGERY & RESEARCH,,,,,,,,,,,,"Introduction: In cases of chronic anterior laxity, reconstruction of the anterior cruciate ligament (ACL) can slow the development of osteoarthritis. This study was conducted to determine the overall prevalence of osteoarthritis and to identify the risk factors after ACL reconstruction. Hypothesis: Meniscus tears, time from injury to surgery, body mass index (BMI), residual laxity, and cartilage lesions influence the progression towards osteoarthritis. Materials and methods: This multicenter, retrospective study on the outcome of cruciate ligaments at 12 years of follow-up was conducted within the 2014 SOFCOT Symposium. The cohort included 675 arthroscopic reconstructions of the ACL from January 2002 to December 2003. The clinical evaluation included the objective and subjective IKDC score. Osteoarthritis was analyzed on 589 knee X-rays according to the IKDC classification. The predictive factors of osteoarthritis development studied were age, gender, BMI, time from injury to surgery, activity level, medial or lateral meniscectomy, type of graft, medial or lateral chondropathy, tunnel positioning, and residual laxity. Univariate and multivariate analyses with logistic regression were performed. Results: The mean follow-up was 11.9 +/- 0.8 years. The subjective IKDC score was 83.7 +/- 13. At 12 years, the rate of moderate to severe osteoarthritis 1 (IKIX C or D) was 19% (16% medial tibiofemoral osteoarthritis, 4% lateral tibiofemoral osteoarthritis, and 2% patellofemoral osteoarthritis). The prognostic factors were age at surgery greater than 34 years (P<0.05), cartilage lesions at surgery (P<0.05), medial or lateral meniscectomy (P < 0.05), and residual laxity (A < 0.05). Conclusions: This large-scale study identified risk factors for osteoarthritis that should improve the information provided to patients on long-term progression after ACL reconstruction. (C) 2016 Elsevier Masson SAS. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,NOV,2016,102,7,,,,,857,861,,10.1016/j.otsr.2016.06.011,http://dx.doi.org/10.1016/j.otsr.2016.06.011,,,,,,,,27544885,,,,,WOS:000389540400005,View Full Record in Web of Science
J,"Cai, ZJ; Yang, YT; Liu, D; Lu, WH; Pan, LY; He, M; Xie, WQ; Yu, DJ; Li, HZ; Jin, HF; Li, YS; Xiao, WF",,,,"Cai, Zijun; Yang, Yuntao; Liu, Di; Lu, Wenhao; Pan, Linyuan; He, Miao; Xie, Wenqing; Yu, Dengjie; Li, Hengzhen; Jin, Hongfu; Li, Yusheng; Xiao, Wenfeng",,,The effect of hamstring donor-site block for functional outcomes and rehabilitation after anterior cruciate ligament reconstruction,FRONTIERS IN SURGERY,,,,,,,,,,,,"PurposeTo determine the effect of local infiltration anesthesia (LIA) at the donor site combined with a femoral nerve block (FNB) on short-term postoperative pain, functional outcomes, and rehabilitation after arthroscopic hamstring tendon autograft anterior cruciate ligament reconstruction (ACLR). MethodsThis study was a single center, randomized controlled trial. Seventy-three subjects with ACL rupture were enrolled. Participants were randomly allocated to two groups, 47 in the experimental group (Group A) and 26 in the control group (Group B). All operations were performed under FNB. In Group A, 10 ml of 1% ropivacaine was injected precisely at the hamstring donor site. Patients in Group B were treated with the same amount of saline. Preoperatively and postoperatively, pain scores based on the numerical rating scale (NRS) and consumption of opioids were recorded. In addition, knee functions were assessed by the International Knee Documentation Committee Subjective Knee Form (IKDC), the Lysholm score, and the Knee injury and Osteoarthritis Outcome Score (KOOS) preoperatively and postoperatively at 1 and 3 months. In addition, we applied the KNEELAX3 arthrometer to evaluate the stability of the knee preoperatively and postoperatively so that subjective and objective knee conditions were obtained to help us assess knee recovery in a comprehensive manner. ResultsThe hamstring donor-site block reduced pain within the first 12 postoperative hours. There were no significant differences between two groups in pain intensity preoperatively and equal to or greater than 24 hours postoperatively. Furthermore, there were no differences between the groups concerning knee functions preoperatively or in the short-term follow-up at 1 and 3 months. ConclusionLIA at the donor site can effectively improve the early postoperative pain of patients after ACLR and reduce the use of opioids without affecting the functional outcomes of the surgery.",,,,,,,,,,,,,,,,,,,,,,,,JAN 25,2023,10,,,,,,,,1003022,10.3389/fsurg.2023.1003022,http://dx.doi.org/10.3389/fsurg.2023.1003022,,,,,,,,36761023,,,,,WOS:000928609800001,View Full Record in Web of Science
